File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Darna.Mana.Hai.mkv,Darna_Mana_Hai,0.93,.mkv,0349333,Darna Mana Hai,2003,['Horror'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Darr (1993).mkv,Darr (1993),1.21,.mkv,0109555,Darr,1993,"['Action', 'Drama', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dassehra (2018).mkv,Dassehra (2018),1.38,.mkv,2759338,Dassehra,2018,"['Action', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dassi 1981.mp4,Dassi 1981,1.04,.mp4,0081961,"Wetten, dass..?",1981,"['Comedy', 'Game-Show', 'Music']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dasvi_2022.mkv,Dasvi_2022,1.95,.mkv,14107554,Dasvi,2022,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Daud 1997.mkv,Daud 1997,1.12,.mkv,0118931,Daud: Fun on the Run,1997,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\David.2013.mkv,David_2013,1.06,.mkv,0289992,The Life of David Gale,2003,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\De Dana Dan 2009.mkv,De Dana Dan 2009,1.75,.mkv,1255951,De Dana Dan,2009,"['Action', 'Comedy', 'Crime']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Deadline Sirf 24 Ghante.mp4,Deadline Sirf 24 Ghante,0.94,.mp4,0946999,Deadline: Sirf 24 Ghante,2006,"['Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dear Dad (2016).mkv,Dear Dad (2016),0.73,.mkv,5615116,Dear Dad,2016,"['Drama', 'Family']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Decoupled_2021.mkv,Decoupled_2021,1.38,.mkv,14167338,Decoupled,2021,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Deewaanapan.mp4,Deewaanapan,1.65,.mp4,0301179,Deewaanapan,2001,"['Action', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Deewaar.mp4,Deewaar,1.49,.mp4,0072860,Deewaar,1975,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Deewana Dil Deewan.mp4,Deewana Dil Deewan,0.08,.mp4,30477798,Dil Deewana Mane Na,2023,['Romance'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Deewana Mastana (1997).mkv,Deewana Mastana (1997),1.34,.mkv,0118957,Deewana Mastana,1997,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Deewangee (HD) .mp4,Deewangee (Hd),1.41,.mp4,0337971,Deewangee,2002,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Deewar.avi,Deewar,1.37,.avi,13129104,Dhoop Ki Deewar,2021,"['Drama', 'Family', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Delhi Belly 2011.mkv,Delhi Belly 2011,0.69,.mkv,1934231,Delhi Belly,2011,"['Action', 'Comedy', 'Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Detective Byomkesh Bakshy (2015).mkv,Detective Byomkesh Bakshy (2015),1.09,.mkv,3447364,Detective Byomkesh Bakshy!,2015,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dev (2019).mkv,Dev (2019),0.98,.mkv,8751976,Dev,2019,"['Action', 'Adventure', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dev.D.mp4,Dev_D,0.73,.mp4,1327035,Dev.D,2009,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Devdas (1955).mp4,Devdas (1955),0.7,.mp4,0047990,Devdas,1955,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Devta 1978.mp4,Devta 1978,1.01,.mp4,0363563,Devata,1978,"['Drama', 'Family']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\De_De_Pyaar_De_2019.mkv,De_De_Pyaar_De_2019,1.05,.mkv,0234000,Kaho Naa... Pyaar Hai,2000,"['Action', 'Musical', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dhaai Akshar Prem Ke  2000.mkv,Dhaai Akshar Prem Ke 2000,1.31,.mkv,0255112,Dhaai Akshar Prem Ke,2000,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dhamaal.mp4,Dhamaal,2.26,.mp4,0845448,Dhamaal,2007,"['Action', 'Adventure', 'Comedy']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dhamaka_2021.mkv,Dhamaka_2021,1.89,.mkv,13510660,Dhamaka,2021,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dhanak (2016).mkv,Dhanak (2016),0.98,.mkv,4088588,Rainbow,2015,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dharam Sankat Mein(2015).mp4,Dharam Sankat Mein(2015),0.69,.mp4,4354740,Dharam Sankat Mein,2015,['Comedy'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dharavi_1992.mkv,Dharavi_1992,0.68,.mkv,23333666,Dharavi Bank,2022,"['Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dharm.mp4,Dharm,0.52,.mp4,1047459,Religion,2007,"['Drama', 'History']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dhokha Round D Corner 720p Hindi 2022.mkv,Dhokha Round D Corner 720P Hindi 2022,1.74,.mkv,10644708,Dhokha,2022,"['Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dhoom 3 (2013).mkv,Dhoom 3 (2013),1.21,.mkv,1833673,Dhoom 3,2013,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dhoom.mkv,Dhoom,3.0,.mkv,0422091,Dhoom,2004,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dhoom_2004.mkv,Dhoom_2004,1.02,.mkv,1833673,Dhoom 3,2013,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dhruva (2016).mkv,Dhruva (2016),1.54,.mkv,6027478,Dhruva,2016,"['Action', 'Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dhuruvangal Pathinaaru.mkv,Dhuruvangal Pathinaaru,0.36,.mkv,6380520,Dhuruvangal Pathinaaru,2016,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dil Chahta Hai 2001.mkv,Dil Chahta Hai 2001,1.0,.mkv,0292490,Dil Chahta Hai,2001,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dil Diya Dard Liya_1966.mp4,Dil Diya Dard Liya_1966,0.84,.mp4,0060310,Dil Diya Dard Liya,1966,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dil Hai Tumhara.2002.mkv,Dil Hai Tumhara_2002,2.71,.mkv,0328998,Dil Hai Tumhara,2002,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dil Juunglee (2018).mkv,Dil Juunglee (2018),0.91,.mkv,6071752,Dil Juunglee,2018,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dil Ka Raja 1972.mp4,Dil Ka Raja 1972,0.47,.mp4,1815775,Kalavani,2010,['Comedy'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dil Maange More 2004.mkv,Dil Maange More 2004,0.89,.mkv,0328729,Dil Maange More!!!,2004,"['Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dil Ne Phir Yaad Kiya( OLD ).mp4,Dil Ne Phir Yaad Kiya( Old ),0.82,.mp4,0273535,Dil Ne Phir Yaad Kiya,2001,"['Drama', 'Musical', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dil Vil Pyaar Vyaar (2002).mp4,Dil Vil Pyaar Vyaar (2002),1.39,.mp4,3723864,Dil Vil Pyaar Vyaar,2014,['Family'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dil.Chahta.Hai.2001.avi,Dil_Chahta_Hai_2001,0.68,.avi,0292490,Dil Chahta Hai,2001,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\DILDARIYAAN  (2015).avi,Dildariyaan (2015),0.71,.avi,5078964,Dildariyaan,2015,['Romance'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dillagi 1978.mp4,Dillagi 1978,0.97,.mp4,0157540,Dillagi,1978,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dilwale _1994.mkv,Dilwale _1994,1.38,.mkv,4535650,Dilwale,2015,"['Action', 'Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Disco Dancer.mp4,Disco Dancer,0.73,.mp4,0208903,Disco Dancer,1982,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\DISHA (1990).mp4,Disha (1990),0.32,.mp4,0100405,Pretty Woman,1990,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dishkiyaoon 2014.avi,Dishkiyaoon 2014,1.45,.avi,3539966,Dishkiyaoon,2014,"['Action', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dishoom 2016.mkv,Dishoom 2016,1.1,.mkv,3679060,Dishoom,2016,"['Action', 'Adventure', 'Comedy']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Do Aankhen Barah haath(1957).avi,Do Aankhen Barah Haath(1957),0.74,.avi,0050322,Do Ankhen Barah Haath,1957,"['Comedy', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Do Aur Do Paanch.mp4,Do Aur Do Paanch,2.04,.mp4,0080638,Do Aur Do Paanch,1980,"['Action', 'Comedy', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Do Dilon Ki Dastan.mp4,Do Dilon Ki Dastan,0.43,.mp4,0359167,Do Dilon Ki Dastaan,1985,['Romance'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Do Lafzon Ki Kahani [2016].mkv,Do Lafzon Ki Kahani [2016],1.06,.mkv,4857886,Do Lafzon Ki Kahani,2016,"['Action', 'Drama', 'Romance', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dobaara (2018).mkv,Dobaara (2018),1.25,.mkv,9150950,Dobaara,2018,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dobaaraa_2022.mkv,Dobaaraa_2022,1.04,.mkv,14042066,Dobaaraa,2022,"['Drama', 'Fantasy', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Doli.Saja.Ke.Rakhna.1998..mkv,Doli_Saja_Ke_Rakhna_1998_,1.31,.mkv,0207415,Doli Saja Ke Rakhna,1998,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dongri Ka Raja (2016).mkv,Dongri Ka Raja (2016),1.5,.mkv,6046994,Dongri Ka Raja,2016,"['Action', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dostana.2008.mkv,Dostana_2008,2.19,.mkv,1185420,Friendship,2008,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dostana.mp4,Dostana,1.34,.mp4,1185420,Friendship,2008,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dosti 2006.mp4,Dosti 2006,1.22,.mp4,0896911,Bada Dosth,2006,"['Action', 'Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Drishyam (2015).mkv,Drishyam (2015),1.42,.mkv,4430212,Drishyam,2015,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Drishyam-2.2022.mkv,Drishyam-2_2022,1.35,.mkv,15501640,Drishyam 2,2022,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Drishyam_2013.mkv,Drishyam_2013,1.32,.mkv,4430212,Drishyam,2015,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Drive.2019.mkv,Drive_2019,1.46,.mkv,0780504,Drive,2011,"['Action', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Dulhe Raja.mp4,Dulhe Raja,0.89,.mp4,0210659,Dulhe Raja,1998,['Comedy'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\Durgamati- The Myth 2020.mkv,Durgamati- The Myth 2020,1.3,.mkv,11229134,Durgamati: The Myth,2020,"['Horror', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet D\DUS.mp4,Dus,1.13,.mp4,0415768,Ten,2005,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
