File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Girl With A Dragon Tattoo [2011].avi,The Girl With A Dragon Tattoo [2011],1.1,.avi,1568346,The Girl with the Dragon Tattoo,2011,"['Crime', 'Drama', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Girl With The Dragon Tattoo (2011).mkv,The Girl With The Dragon Tattoo (2011),0.38,.mkv,1568346,The Girl with the Dragon Tattoo,2011,"['Crime', 'Drama', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Giver_2014.mkv,The Giver 2014,0.24,.mkv,0435651,The Giver,2014,"['Drama', 'Romance', 'Sci-Fi', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\THE GOOD GIRL (2002).avi,The Good Girl (2002),0.64,.avi,0279113,The Good Girl,2002,"['Drama', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Great Wall 2018.mkv,The Great Wall 2018,0.89,.mkv,2034800,The Great Wall,2016,"['Action', 'Adventure', 'Fantasy', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Guest 2014.avi,The Guest 2014,1.26,.avi,2980592,The Guest,2014,"['Action', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Guest 2014.avi,The Guest 2014,1.26,.avi,2980592,The Guest,2014,"['Action', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Guest 2014.mkv,The Guest 2014,0.24,.mkv,2980592,The Guest,2014,"['Action', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Guest 2014.mkv,The Guest 2014,0.24,.mkv,2980592,The Guest,2014,"['Action', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Haunting In Connecticut.mp4,The Haunting In Connecticut,0.27,.mp4,0492044,The Haunting in Connecticut,2009,"['Drama', 'Horror', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Heartbreak Kid[2007].avi,The Heartbreak Kid[2007],0.69,.avi,0408839,The Heartbreak Kid,2007,"['Comedy', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Heat [2013].avi,The Heat [2013],0.68,.avi,2404463,The Heat,2013,"['Action', 'Comedy', 'Crime']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Hidden Face (2011).mp4,The Hidden Face (2011),0.54,.mp4,1772250,The Hidden Face,2011,"['Drama', 'Horror', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Hitman's Bodyguard (2017).mkv,The Hitman'S Bodyguard (2017),1.15,.mkv,1959563,The Hitman's Bodyguard,2017,"['Action', 'Comedy', 'Crime', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Hobbit - An Unexpected Journey.avi,The Hobbit - An Unexpected Journey,0.68,.avi,0903624,The Hobbit: An Unexpected Journey,2012,"['Adventure', 'Fantasy']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Homesman (2014).mkv,The Homesman (2014),1.78,.mkv,2398231,The Homesman,2014,"['Drama', 'Western']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The House Next Door 2017.mkv,The House Next Door 2017,1.42,.mkv,7471004,The House Next Door,2017,['Horror'],Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Hunger Games[2012].avi,The Hunger Games[2012],0.68,.avi,1392170,The Hunger Games,2012,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Illusionist.avi,The Illusionist,0.68,.avi,0443543,The Illusionist,2006,"['Drama', 'Fantasy', 'Mystery', 'Romance', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Imitation Game 2014.mkv,The Imitation Game 2014,0.29,.mkv,2084970,The Imitation Game,2014,"['Biography', 'Drama', 'Thriller', 'War']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Inbetweeners 2 (2014).mkv,The Inbetweeners 2 (2014),0.24,.mkv,3097204,The Inbetweeners 2,2014,['Comedy'],Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Internship 2013.mp4,The Internship 2013,0.39,.mp4,2234155,The Internship,2013,['Comedy'],Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Interpreter.avi,The Interpreter,0.69,.avi,0373926,The Interpreter,2005,"['Crime', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Invincible Dragon (2019) .mp4,The Invincible Dragon (2019),0.88,.mp4,6329716,The Invincible Dragon,2019,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Kings of Summer 2012.mp4,The Kings Of Summer 2012,0.29,.mp4,2179116,The Kings of Summer,2013,"['Adventure', 'Comedy', 'Drama']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Last Airbender[2010].avi,The Last Airbender[2010],0.68,.avi,0938283,The Last Airbender,2010,"['Action', 'Adventure', 'Family', 'Fantasy']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Last Exorcism[2010].avi,The Last Exorcism[2010],0.68,.avi,1320244,The Last Exorcism,2010,"['Horror', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Last Stand [2013].avi,The Last Stand [2013],0.68,.avi,1549920,The Last Stand,2013,"['Action', 'Thriller', 'Western']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Lincoln Lawyer 2011.mp4,The Lincoln Lawyer 2011,0.34,.mp4,1189340,The Lincoln Lawyer,2011,"['Crime', 'Drama', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Lone Ranger (2013).mkv,The Lone Ranger (2013),1.31,.mkv,1210819,The Lone Ranger,2013,"['Action', 'Adventure', 'Western']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Lone Ranger [2013].mp4,The Lone Ranger [2013],0.51,.mp4,1210819,The Lone Ranger,2013,"['Action', 'Adventure', 'Western']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Long Kiss Goodnight.avi,The Long Kiss Goodnight,1.23,.avi,0116908,The Long Kiss Goodnight,1996,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Lucky Man 2018.avi,The Lucky Man 2018,1.4,.avi,3458760,The Lucky Man,2017,"['Action', 'Drama', 'Sci-Fi']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Magnificent Seven 1960.mkv,The Magnificent Seven 1960,3.98,.mkv,0054047,The Magnificent Seven,1960,"['Action', 'Adventure', 'Drama', 'Western']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Man From Earth[2007].avi,The Man From Earth[2007],0.68,.avi,0756683,The Man from Earth,2007,"['Drama', 'Fantasy', 'Mystery', 'Sci-Fi']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Marksman (2021).mkv,The Marksman (2021),1.15,.mkv,6902332,The Marksman,2021,"['Action', 'Drama', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Mask [1994].mkv,The Mask [1994],0.39,.mkv,0110475,The Mask,1994,"['Action', 'Comedy', 'Crime', 'Fantasy']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Matrix Reloaded [2003].mkv,The Matrix Reloaded [2003],0.39,.mkv,0234215,The Matrix Reloaded,2003,"['Action', 'Sci-Fi']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Matrix Revolutions [2003].mkv,The Matrix Revolutions [2003],0.49,.mkv,0242653,The Matrix Revolutions,2003,"['Action', 'Sci-Fi']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Mechanic[2011].avi,The Mechanic[2011],0.68,.avi,0472399,The Mechanic,2011,"['Action', 'Crime', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Mist.mkv,The Mist,0.39,.mkv,0884328,The Mist,2007,"['Horror', 'Sci-Fi', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Monkey King (2014.mkv,The Monkey King (2014,1.22,.mkv,1717715,The Monkey King: Havoc in Heaven's Palace,2014,"['Action', 'Adventure', 'Family', 'Fantasy']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Monkey King 2 (2016).mkv,The Monkey King 2 (2016),1.18,.mkv,4591310,The Monkey King 2,2016,"['Action', 'Adventure', 'Fantasy']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Mule.mkv,The Mule,0.27,.mkv,7959026,The Mule,2018,"['Crime', 'Drama', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Mummy 2017.mkv,The Mummy 2017,1.12,.mkv,2345759,The Mummy,2017,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Negotiator 1998.avi,The Negotiator 1998,0.64,.avi,0120768,The Negotiator,1998,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The New World 2005.mkv,The New World 2005,3.99,.mkv,0402399,The New World,2005,"['Biography', 'Drama', 'History', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Next Three Days (2010).mkv,The Next Three Days (2010),0.78,.mkv,1458175,The Next Three Days,2010,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Night Before Christmas [1993].mkv,The Night Before Christmas [1993],0.29,.mkv,0107688,The Nightmare Before Christmas,1993,"['Animation', 'Family', 'Fantasy', 'Musical']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Ninth Gate.avi,The Ninth Gate,0.68,.avi,0142688,The Ninth Gate,1999,"['Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Notebook.avi,The Notebook,0.68,.avi,0332280,The Notebook,2004,"['Drama', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Number 23 (2007).mkv,The Number 23 (2007),0.58,.mkv,0481369,The Number 23,2007,"['Crime', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Other End of the Line (2008).avi,The Other End Of The Line (2008),0.68,.avi,30476509,End of the Line,2024,['Comedy'],Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Other Guys[2010].avi,The Other Guys[2010],0.68,.avi,1386588,The Other Guys,2010,"['Action', 'Comedy', 'Crime', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Other Woman 2014.mkv,The Other Woman 2014,0.27,.mkv,2203939,The Other Woman,2014,"['Comedy', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Patriot [2000].mkv,The Patriot [2000],0.54,.mkv,0187393,The Patriot,2000,"['Action', 'Drama', 'History', 'War']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Pool 2013.mkv,The Pool 2013,0.24,.mkv,2848876,The Painting Pool,2013,"['Drama', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Proposal.2009.avi,The Proposal 2009,0.68,.avi,1041829,The Proposal,2009,"['Comedy', 'Drama', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Purge Election Year 2016.mp4,The Purge Election Year 2016,0.78,.mp4,4094724,The Purge: Election Year,2016,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Quake (2018).mkv,The Quake (2018),0.78,.mkv,6523720,The Quake,2018,"['Action', 'Drama', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Raid 2 2014.mp4,The Raid 2 2014,0.59,.mp4,2265171,The Raid 2,2014,"['Action', 'Crime', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Raid Redemption 2011.mkv,The Raid Redemption 2011,0.29,.mkv,1899353,The Raid: Redemption,2011,"['Action', 'Crime', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Railway Man[2013].avi,The Railway Man[2013],0.68,.avi,2058107,The Railway Man,2013,"['Biography', 'Drama', 'Romance', 'War']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Reader (2008).avi,The Reader (2008),0.78,.avi,0976051,The Reader,2008,"['Drama', 'Mystery', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Rebound (2009).mkv,The Rebound (2009),0.68,.mkv,1205535,The Rebound,2009,"['Comedy', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Retrieval.mkv,The Retrieval,0.24,.mkv,2635006,The Retrieval,2013,"['Adventure', 'Drama', 'Western']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Rewrite 2p014.mkv,The Rewrite 2P014,0.27,.mkv,12584624,Jimmy Somerville: Smalltown Boy - Reprise 2014,2014,['Music'],Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Road [2009].mkv,The Road [2009],0.49,.mkv,0898367,The Road,2009,"['Drama', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Rock.avi,The Rock,0.77,.avi,0117500,The Rock,1996,"['Action', 'Adventure', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Royal Tenanbaums [2001].mkv,The Royal Tenanbaums [2001],0.49,.mkv,0265666,The Royal Tenenbaums,2001,"['Comedy', 'Drama']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Russian Specialist [AKA The Mechanik] 2005.mkv,The Russian Specialist [Aka The Mechanik] 2005,0.8,.mkv,0435696,The Russian Specialist,2005,"['Action', 'Drama', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Scorpion King 3.mkv,The Scorpion King 3,0.73,.mkv,1781896,The Scorpion King 3: Battle for Redemption,2012,"['Action', 'Fantasy']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Secret In Their Eyes 2009.avi,The Secret In Their Eyes 2009,0.68,.avi,1305806,The Secret in Their Eyes,2009,"['Drama', 'Mystery', 'Romance', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Sessions (2012).mkv,The Sessions (2012),0.68,.mkv,1866249,The Sessions,2012,"['Biography', 'Comedy', 'Drama', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Shawshank Redemption (1994).mkv,The Shawshank Redemption (1994),1.21,.mkv,0111161,The Shawshank Redemption,1994,['Drama'],Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Signal 2014.mkv,The Signal 2014,0.24,.mkv,2910814,The Signal,2014,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Signal 2014.mkv,The Signal 2014,0.24,.mkv,2910814,The Signal,2014,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Signal.2014.mp4,The Signal 2014,1.44,.mp4,2910814,The Signal,2014,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Signal.2014.mp4,The Signal 2014,1.44,.mp4,2910814,The Signal,2014,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Sorcerers Apprentice.avi,The Sorcerers Apprentice,0.68,.avi,21343758,RiffTrax: The Sorcerers Apprentice,2019,['Comedy'],Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Taking Tiger Mountain 2014.HDRip.x264.mkv,The Taking Tiger Mountain 2014 Hdrip X264,0.56,.mkv,3950078,The Taking of Tiger Mountain,2014,"['Action', 'Adventure', 'Biography', 'History', 'War']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Talented Mr. Ripley [1999].mkv,The Talented Mr Ripley [1999],0.78,.mkv,0134119,The Talented Mr. Ripley,1999,"['Crime', 'Drama', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Tall Man 2012.mkv,The Tall Man 2012,0.35,.mkv,1658837,The Tall Man,2012,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Town [2010].mkv,The Town [2010],0.63,.mkv,0840361,The Town,2010,"['Crime', 'Drama', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Truman Show.avi,The Truman Show,0.65,.avi,0120382,The Truman Show,1998,"['Comedy', 'Drama']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Twilight Saga Breaking Dawn-Part1[2011].avi,The Twilight Saga Breaking Dawn-Part1[2011],0.68,.avi,1324999,The Twilight Saga: Breaking Dawn - Part 1,2011,"['Adventure', 'Drama', 'Fantasy', 'Romance', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Ultimate Gift.avi,The Ultimate Gift,0.73,.avi,0482629,The Ultimate Gift,2006,"['Drama', 'Family', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Vanishing of Flight 370.mp4,The Vanishing Of Flight 370,0.18,.mp4,15421940,The Vanishing of Flight 370,2019,"['Documentary', 'History']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Vow[2012].avi,The Vow[2012],0.68,.avi,1606389,The Vow,2012,"['Drama', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Walk 2015.mkv,The Walk 2015,0.68,.mkv,3488710,The Walk,2015,"['Adventure', 'Biography', 'Drama', 'History']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Wishing Tree (2017) @HindiNewMovies.mkv,The Wishing Tree (2017) @Hindinewmovies,0.82,.mkv,2339739,The Wishing Tree,2012,"['Family', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Wolverine [2013].mp4,The Wolverine [2013],0.6,.mp4,1430132,The Wolverine,2013,"['Action', 'Sci-Fi']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The Woman in Black 2012.avi,The Woman In Black 2012,0.69,.avi,1596365,The Woman in Black,2012,"['Drama', 'Fantasy', 'Horror', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.12th.Man.2017.mp4,The 12Th Man 2017,1.14,.mp4,3300980,The 12th Man,2017,"['Drama', 'History', 'Thriller', 'War']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.15.17.to.Paris.2018.mkv,The 15 17 To Paris 2018,0.83,.mkv,6802308,The 15:17 to Paris,2018,"['Biography', 'Drama', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Adjustment.Bureau.avi,The Adjustment Bureau,0.68,.avi,1385826,The Adjustment Bureau,2011,"['Crime', 'Mystery', 'Romance', 'Sci-Fi', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Angriest.Man.in.Brooklyn.2014.mp4,The Angriest Man In Brooklyn 2014,0.68,.mp4,1294970,The Angriest Man in Brooklyn,2014,"['Comedy', 'Drama']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Assassination.Of.Jesse.James.AVI,The Assassination Of Jesse James,0.88,.AVI,0443680,The Assassination of Jesse James by the Coward Robert Ford,2007,"['Biography', 'Crime', 'Drama', 'History', 'Western']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Avengers.2012.mp4,The Avengers 2012,2.2,.mp4,0848228,The Avengers,2012,"['Action', 'Sci-Fi']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Aviator.2004.mp4,The Aviator 2004,1.21,.mp4,0338751,The Aviator,2004,"['Biography', 'Drama']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Bank.Job.2008..mp4,The Bank Job 2008,0.68,.mp4,0200465,The Bank Job,2008,"['Crime', 'Drama', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Big.Short.2015.mp4,The Big Short 2015,1.98,.mp4,1596363,The Big Short,2015,"['Biography', 'Comedy', 'Drama', 'History']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Book.Thief.2013.mp4,The Book Thief 2013,0.91,.mp4,0816442,The Book Thief,2013,"['Drama', 'War']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Boss.Baby.2017.mp4,The Boss Baby 2017,0.69,.mp4,3874544,The Boss Baby,2017,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Change-Up.201.avi,The Change-Up 201,0.69,.avi,1488555,The Change-Up,2011,"['Comedy', 'Fantasy']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Choice.2016.mp4,The Choice 2016,0.8,.mp4,3797868,The Choice,2016,"['Drama', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Commuter.2018.mkv,The Commuter 2018,0.88,.mkv,1590193,The Commuter,2018,"['Action', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Constant.Gardener.2005.mkv,The Constant Gardener 2005,0.54,.mkv,0387131,The Constant Gardener,2005,"['Drama', 'Mystery', 'Romance', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Cove.2009.mkv,The Cove 2009,0.39,.mkv,1313104,The Cove,2009,"['Documentary', 'Biography', 'Crime', 'History']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Crucible.1996.mp4,The Crucible 1996,2.1,.mp4,0115988,The Crucible,1996,"['Drama', 'History']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Da.Vinci.Code[2006].avi,The Da Vinci Code[2006],0.78,.avi,0382625,The Da Vinci Code,2006,"['Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Damned.2013.mkv,The Damned 2013,0.68,.mkv,2387408,The Damned,2013,"['Horror', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Details.2011.mp4,The Details 2011,0.78,.mp4,1433207,The Details,2011,"['Comedy', 'Drama']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Dyatlov.Pass.Incident.2013.mp4,The Dyatlov Pass Incident 2013,0.74,.mp4,1905040,Devil's Pass,2013,"['Horror', 'Mystery', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.English.Patient.1996.mp4,The English Patient 1996,0.97,.mp4,0116209,The English Patient,1996,"['Drama', 'Romance', 'War']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Equalizer.2014.mp4,The Equalizer 2014,1.95,.mp4,0455944,The Equalizer,2014,"['Action', 'Crime', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Expendables.2.2012.avi,The Expendables 2 2012,0.68,.avi,1764651,The Expendables 2,2012,"['Action', 'Adventure', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Expendables.2010.mkv,The Expendables 2010,0.34,.mkv,1320253,The Expendables,2010,"['Action', 'Adventure', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Experiment.2010.mp4,The Experiment 2010,1.16,.mp4,0997152,The Experiment,2010,"['Drama', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Fast.and.the.Furious.Tokyo.Drift.2011.mp4,The Fast And The Furious Tokyo Drift 2011,1.4,.mp4,0463985,The Fast and the Furious: Tokyo Drift,2006,"['Action', 'Crime', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\T_Alpha\The.Fate.Of.The.Furious.2017.@Dubbedmovies.mkv,The Fate Of The Furious 2017 @Dubbedmovies,1.27,.mkv,4630562,The Fate of the Furious,2017,"['Action', 'Crime', 'Thriller']",Eng02
