Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Baat Bann Gayi,2013,"Comedy, Romance",Shuja Ali,Nothing from IMDB,"Anisa Butt, Ali Fazal, Gulshan Grover, Razzak Khan, Sachin Nayak, Amrita Raichand, Akshay Singh","A successful author (Ali Fazal) pretends to be a geek in order to impress his girlfriend's (Anisa) brother (Gulshan Grover), because he expects his brother-in-law to be intelligent. Anyway, while the hero's almost on the verge of winning over his girl's bhaiya, his rowdie lookalike shows up, adding to the drama. That's not all. Even the bhaiya has a lookalike which doubles the drama and confusion. Watch the full movie Baat Ban Gayi online, only on Eros Now.",['108'],India,Hindi,,5.0,2222716
Baby,2015,"Action, Crime, Thriller",Neeraj Pandey,Neeraj Pandey,"Akshay Kumar, Danny Denzongpa, Rana Daggubati, Taapsee Pannu, Anupam Kher, Kay Kay Menon, Jameel Khan, Sushant Singh, Madhurima Tuli, Mikaal Zulfiqar","The country is perpetually under threat from terrorist powers and the common man walks unaware of the threats and the attacks that our Government controls and prevents. While the common Indian fights for everyday issues, there are deeper and bigger threats to him and his family that he will never know exist because it is the men and women in uniform that safeguard them. The men and women who put country before self, the men and women who define our history because they give a damn! Ajay (played by Akshay Kumar) is one such officer who is part of an elite team chosen from amongst the best in the Forces to form a covert Counter Intelligence Unit. In the course of foiling one terrorist attack bid, Ajay discovers a major threat to our nation - a plan to cause damage and strike fear at the heart of our very existence. The plot is masterminded by a maniacal leader whose organization has its tentacles spread across the world. As days progress, the unit goes through escalating challenges with time ticking against them and risks escalating. At all points, the members of the unit give it all they've got and stand tall to guard us with all their strength so that we may sleep safe in our homes. Covert and courageous operations are performed across Kathmandu, Istanbul, Abu Dhabi, Delhi and Mumbai as our protectors will not rest till evil is debated. Will the maniacal Maulana Rehman and his band of evil succeed in striking terror in the heart of India? Will the Indian Government change gears from being reactive to proactive and strike? Will Ajay and his unit be able to prevent this terror tsunami?",['159'],India,"Hindi, Nepali",,7.9,3848892
Bachna Ae Haseeno,2008,"Comedy, Drama, Romance",Siddharth Anand,Nothing from IMDB,"Ranbir Kapoor, Deepika Padukone, Bipasha Basu, Minissha Lamba, Kunal Kapoor, Hiten Paintal, Puneet Issar, Menekka Arora, Sumit Arora, Ntasha Bhardwaj","Why do girls always fall for the wrong guy? Their mothers warn them about him. Their friends shake their heads disapprovingly. Their minds tell them to escape while the going is good. But oh, no. Their hearts are another story. You see, they are sending all the wrong signals. His name alone is enough to scramble their brains and set their hearts racing. Meet Raj (Ranbir Kapoor). He is the stuff of dreams, with the looks of a 'butter wouldn't melt in my mouth' good boy. Who can blame him for falling in love as many times as love is fortunate enough to find him. It's not his fault that he's a heartbreaker; it's in his DNA. Come discover his three love stories: Raj and Mahi (Minissha Lamba; Raj and Radhika (Bipasha Basu); and Raj and Gayatri (Deepika Padukone). Different ladyloves at different times in his life. And each one teaches him a little bit about love and a little bit about life, each in her own sweet, sexy or sassy way. Come fall in love--three times.",['152'],India,"Hindi, English",,6.2,1182972
Bade Miyan Chote Miyan,1998,"Action, Comedy, Musical",David Dhawan,Rumi Jaffery,"Amitabh Bachchan, Govinda, Raveena Tandon, Ramya Krishnan, Anupam Kher, Paresh Rawal, Satish Kaushik, Sharat Saxena, Madhuri Dixit, Rakesh Bedi","Fellow Police Inspectors Arjun and Pyare work in the same Police Station in Mumbai, India. Although they work together, they have an unhealthy rivalry between them - leading to considerable acrimony and inefficiency. Then things get worse when a series of crimes and robberies take place - with witnesses coming forward and identifying them as the culprits. Their seniors view this matter very seriously, hold an inquiry, get evidence of their involvement, and suspend them. Now Arjun and Pyare must fore-go all past rivalries, band together and find out who framed them - and why?",['140'],India,Hindi,,5.9,118673
Badhaai Ho,2018,"Comedy, Drama",Amit Ravindernath Sharma,Nothing from IMDB,"Ayushmann Khurrana, Neena Gupta, Gajraj Rao, Sanya Malhotra, Surekha Sikri, Sheeba Chaddha, Shardul Rana, Rahul Tewari, Arun Kalra, Monika Agnihotrie","Nakul a 25 year old in relationship with Renne and soon plan to marry .His father Jeetender Kaushik works for railways while mother Priyamvada is housewife whose always taunted by his grandmother.When Nakul finds that his mother is pregnant at the age when Nakul is about to marry he starts to avoid their parents ,friends and society.",['124'],India,Hindi,,7.9,7725596
Badla,2019,"Crime, Drama, Mystery, Thriller",Sujoy Ghosh,Nothing from IMDB,"Amitabh Bachchan, Taapsee Pannu, Antonio Aakeel, Mark Mansfield, Amrita Singh, Denzil Smith, Manav Kaul, Tanveer Ghani, Rachel Flynn, Jason Hetherington",Naina Sethi a successful entrepreneur finds herself locked in a hotel room.When she gains conscious she finds herself lying to corpse of her lover Arjun she is arrested for the murder.But left on bail her lawyer Jimmy hires a defense lawyer Badal Gupta who hasn't lost a case since last 40 years.Badal and Naina discuss about the events that happened during that day.But Badal feels that there are lot many loopholes in Naina's story.,['118'],India,"Hindi, English",,7.7,8130968
Badlapur,2015,"Action, Crime, Drama, Thriller",Sriram Raghavan,Nothing from IMDB,"Varun Dhawan, Nawazuddin Siddiqui, Yami Gautam, Huma Qureshi, Neel Tyagi, Vinay Pathak, Radhika Apte, Pratima Kazmi, Divya Dutta, Aamir Naik","A young man (Raghu) wants revenge from the people who killed his wife and son in a bank robbery.There are two suspects in this case ,one escapes with the money and the other gets caught by the cops and is sentenced 20 years in jail. Fifteen years later he is suffering from cancer and he has only a year to live, so he requests Raghu to forgive his rest of the sentenced and let him get out from the jail. Raghu accepts his apology only on one condition that he names his partner. So after 15 years will Raghu be able to find the other suspect who destroyed his life? Will he punish him and take his 15 years old revenge?",['134'],India,Hindi,,7.4,3678782
Angel and the Badman,1947,"Drama, Romance, Western",James Edward Grant,James Edward Grant,"John Wayne, Gail Russell, Harry Carey, Bruce Cabot, Irene Rich, Lee Dixon, Stephen Grant, Tom Powers, Paul Hurst, Olin Howland","Notorious gunman Quirt Evans is wounded and on the run. He arrives at a Quaker farm owned by Thomas Worth and his family where he collapses from exhaustion. Evans asks Thomas and his daughter Penelope to drive him into town in their wagon in order to send an urgent telegram. The telegram contains a land claim and is sent to the land recorder's office. The Quaker family is ignoring the town doctor's advice to rid themselves of the gunfighter and they compassionately tend to the delirious Evans. Penny Worth becomes intrigued by his ravings of past loves.When Evans regains consciousness, Penny explains to him about the Quaker credo of non-violence and way of life. Three weeks later, two desperadoes, Laredo Stevens and Hondo Jeffries, ride into town looking for Evans.Penny's younger brother, Johnny, rushes home to inform Evans of his visitors and Evans prepares to flee. Penny, now smitten with Evans, offers to run off with him. Upon hearing the sound of approaching horses, Evans grabs his revolver and, to his horror, discovers that it has been emptied. His life is in serious danger.",['100'],United States,English,,6.8,39152
Badmashiyaan,2015,"Comedy, Romance",Amit Khanna,Nothing from IMDB,"Sidhant Gupta, Suzanna Mukherjee, Gunjan Malhotra, Sharib Hashmi, Karanveer Mehra, Shantanu Shrikant Bhake",,['128'],India,Hindi,,4.6,4511416
The Bride of Badrinath,2017,"Comedy, Drama, Romance",Shashank Khaitan,Shashank Khaitan,"Varun Dhawan, Alia Bhatt, Sahil Vaid, Swanand Kirkire, Rituraj Singh, Yash Sinha, Rajendra Sethi, Brahma Mishra, Shweta Basu Prasad, Leena Prabhu",,['139'],India,Hindi,,6.1,6277440
Baahubali: The Beginning,2015,"Action, Drama",S.S. Rajamouli,Nothing from IMDB,"Prabhas, Rana Daggubati, Anushka Shetty, Tamannaah Bhatia, Sathyaraj, Ramya Krishnan, Nassar, Rohini, Meka Rama Krishna, Adivi Sesh","When Sanga and her husband, part of a tribe living around the province of Mahismathi, save a drowning infant, little do they know the background of the infant or what the future holds for him. The kid grows up to as Shivudu, a free-spirit wanting to explore the mountains and in the process learns of his roots and then realizes the whole purpose of his life and ends up confronting the mighty Bhallala Deva!",['159'],India,"Telugu, Tamil",,8.0,2631186
Baahubali 2: The Conclusion,2017,"Action, Drama",S.S. Rajamouli,Nothing from IMDB,"Prabhas, Rana Daggubati, Anushka Shetty, Sathyaraj, Ramya Krishnan, Tamannaah Bhatia, Nassar, Subbaraju, Meka Rama Krishna, Rajsekhar Aningi","Kattappa narrates the story of Amarendra Baahubali to Shivudu, who learns his lineage as the prince of Mahishmati and the son of Amarendra Baahubali. Shivudu, now Mahendra Baahubali, decides to dethrone and punish Bhallaladeva for all wrongdoings of his past with the help of Kattappa.",['167'],India,"Telugu, Tamil",,8.2,4849438
Baiju Bawra,1952,"Drama, Musical, Romance",Vijay Bhatt,Nothing from IMDB,"Meena Kumari, Bharat Bhushan, Surendra, Kuldip Kaur, Bipin Gupta, Manmohan Krishna, B.M. Vyas, Mishra, Radhakrishan, Kesari","A young singer, in the time of Emperor Akbar the Great, sets out to avenge his father, killed in a disturbance near the house of a member of the Court.",['165'],India,Hindi,,7.4,44392
Pailwaan,2019,"Action, Drama, Sport",S Krishna,Nothing from IMDB,"Suniel Shetty, Aakanksha Singh, Sushant Singh, Sudeep, Kabir Duhan Singh, Sharath Lohitashwa, Avinash, Cheluvaraj, Vaijanath Biradar, Kari Subbu","While looking for a replacement, the coach of a dirty boxer learns about Krishna, an orphan raised and trained by ex-wrestler Sarkar. As he grows up, Krishna becomes ""Kichcha"", a highly successful wrestler. Sarkar wants him to become a national champion, and Kichcha too wants to fulfill Sarkar's dream, but when he falls for Rukmini, a rich man's daughter, he becomes distracted from his mission. Even as he regains his focus, he faces a strong contender in the form of an oppressive ruler whom he defeats in a wrestling match. Kichcha's life soon turns upside down and the ruler is now hellbent on destroying him and his loved ones if he doesn't wrestle with him once again.",['166'],India,"Kannada, Hindi, Malayalam, Telugu, Tamil",,6.2,7317482
Bajirao Mastani,2015,"Action, Drama, History, Romance, War",Sanjay Leela Bhansali,Nothing from IMDB,"Ranveer Singh, Deepika Padukone, Priyanka Chopra Jonas, Tanvi Azmi, Mahesh Manjrekar, Raza Murad, Aditya Pancholi, Milind Soman, Vaibhav Tatwawadi, Yatin Karyekar","Bajirao I, who fought over 41 major battles and several lesser ones, was reputed to have never lost any of them. Bajirao is described as ""RANMARD"" a man made of and for the battlefield. Bajirao told his brother ""Remember that night has nothing to do with sleep. It was created by God, to raid territory held by your enemy. The night is your shield, your screen against the cannons and swords of vastly superior enemy forces."" A born cavalry leader, Bajirao was unequaled for the daring and originality of his genius. Mastani, the fabled warrior princess, was the daughter of Raja Chattrasal and his Persian wife Roohani Begum. An expert dancer, singer, and warrior, Mastani is sent to battle at the head of the Bundelkhand army. A chance meeting on a battlefield where they fight on the same side puts Bajirao and Mastani on a course of passionate love that is unstoppable by their families, by war, or by death itself.",['158'],India,Hindi,,7.2,3735246
Bajrangi Bhaijaan,2015,"Action, Adventure, Comedy, Drama","Kabir Khan, Mehmet Tutkun",Nothing from IMDB,"Salman Khan, Harshaali Malhotra, Nawazuddin Siddiqui, Kareena Kapoor, Sharat Saxena, Alka Badola Kaushal, Om Puri, Meher Vij, Rajesh Sharma, Mir Sarwar","A little mute girl from a Pakistani village gets lost on her return back from a trip to India. In Kurukshetra, she meets Pawan - an ardent devotee of Lord Hanuman - who is in the midst of a challenge posed by his lover's father. In trying to discover the girl's parents, he develops an unshakable bond with her. He tries to get into Pakistan through a path righteous to his conscience and later, accompanied with a smart Pakistani news reporter - a story that captures the imagination of the public in both countries.",['163'],India,"Rajasthani, Hindi, Urdu",,8.1,3863552
Balmaa,1993,Romance,Lawrence D'Souza,Nothing from IMDB,"Avinash Wadhawan, Ayesha Jhulka, Avtar Singh Gullu, Rakesh Hans, Saeed Jaffrey, Anjana Mumtaz, Ghanshyam Rohera, Shammi",Vishal is a young college graduate who lives a poor life-style with his medically unfit mother. All his efforts in locating a job are fertile due to the lack of recommendation. Then one day while browsing through the daily newspaper he notices an advertisement for a male spouse needed for a wealthy girl named Madhu. Finding the right opportunity to grab a recommendation he immediately applies and is one of the candidates to be shortlisted and single out for an interview only to be selected and then the marriage takes place. It is this marriage that will change the lives of Vishal and Madhu forever.,['174'],India,Hindi,,6.7,404806
Balwaan,1992,"Action, Adventure",Deepak Anand,Nothing from IMDB,"Suniel Shetty, Divya Bharti, Danny Denzongpa, Avtar Gill, Vikram Gokhale, Tinnu Anand, Arun Bakshi, Pankaj Berry, Raju Mavani, Somesh Agarwal","Arjun Singh lives with his mother and sister; he takes it upon himself to fight injustice. This gets notice by the police commissioner who decides to enlist Arjun into the police force and thus his war against injustice continues. His life changes when he cross path with a notorious gangster, Bhai who frames him for murder and has him sent to jail. While Arjun is away Bhai tortures his family and eventually kill them; this then force Arjun to escape from jail in order to settle scores with Bhai.",['142'],India,Hindi,,4.6,103763
Bang Bang,2014,"Action, Adventure, Comedy, Musical, Romance, Thriller",Siddharth Anand,Nothing from IMDB,"Hrithik Roshan, Katrina Kaif, Pawan Malhotra, Danny Denzongpa, Jaaved Jaaferi, Jimmy Shergill, Vikram Gokhale, Kanwaljeet Singh, Deepti Naval, Kamlesh Gill","A chance encounter of the unassuming bank receptionist Harleen Sahni with the charming yet mysterious Rajveer Nanda, results in an on-rush of ditched planes, car chases, shoot-outs, bombing raids and general global mayhem. But as the transcontinental chase ensues with Rajveer convincing Harleen that he's the good guy, can she really trust him, and will trust matter when the bullets start flying?",['153'],"India, Czechia, Thailand","Hindi, English",,5.6,2905838
Bangistan,2015,"Comedy, Drama",Karan Anshuman,"Puneet Krishna, Sumit Purohit, Karan Anshuman","Jacqueline Fernandez, Michalina Olszanska, Riteish Deshmukh, Kumud Mishra, Tom Alter, Cezary Pazura, Rajesh Sharma, Pulkit Samrat, Saharsh Kumar Shukla, Chandan Roy Sanyal","'Bangistan' is a whip-smart, uproarious satire on fundamentalism and the story of two unlikely terrorists, the antitheses of each other, with a common destructive goal. Concerned by the unrest in the name of religion, Subcontinental leaders of Muslims and Hindus, the Imam and the Shankaracharya, announce that they're attending the International Peace Conference in Krakow in a joint effort to help unite the two religions in perpetual harmony. Rival rabble-rousing ragtag organizations, the Islamist Al-Kaam Tamam and right-wing political party Maa Ka Dal, separately recruit and brainwash Hafeez and Praveen to suicide-bomb the conference so they can continue to wield their local influence. After a rigorous and hilarious 'training' period, the two men switch their religious identities to stay under the radar. Hafeez, the jihadi, masquerades as a conservative Hindu, Ishwarchand; while Praveen, the Hindu soldier, dons the garb of a practicing Muslim, Allahrakha. Focused on the mission, they reach Krakow and end up staying together in the same apartment. The two men go to great lengths to protect their real identities from the world and each other as they acquire bombs and plan their mission, teetering on the edge of revelation at key moments. Their adventures involve a local cop on their scent and desperate to make a name for himself, the foxy pub owner who takes the two under her wings, a Bangladeshi fixer out to make a quick buck, the assortment of locals they meet, and the cultural impact of their exotic experiences in the city thrown into the mix. A series of serendipitous comic events ends in an epic, dramatic finale that brings the world to Krakow and covers the range of emotions, leaving you breathless while sending across a universally affirmative message that all religions are but different doorways to the same destination.",['135'],India,Hindi,,4.5,3422462
Banjo,2016,"Action, Drama, Music",Ravi Jadhav,Nothing from IMDB,"Riteish Deshmukh, Nargis Fakhri, Aditya Kumar, Ram Menon, Dharmesh Yelande, Uday Sabnis, Janardhan Parab, Mahesh Shetty, Luke Kenny, Sheeba George","Mickey a sound Recordist records a tune during Mumbai Ganpati festival and sends it to her friend Chritina in the US, Christina comes to Mumbai in search of the band.Christina along with Mickey audition many band but they don't find the band which originally played the tune.Taraat who extorts money for local politician had played the tune with his band for the festive season he is given a job of showing Chritina the whole Mumbai but doesn't disclose him self of being a Banjo player as he feels that as a Banjo player he and his band haven received the required respect.",['137'],India,Hindi,,5.0,5755606
Bank Chor,2017,"Action, Comedy, Crime, Thriller",Bumpy,Nothing from IMDB,"Riteish Deshmukh, Vivek Oberoi, Rhea Chakraborty, Sahil Vaid, Bhuvan Arora, Vikram Thapa, Vikram Gokhale, Upendra Limaye, Naveen Kaushik, Sandesh Kulkarni","Introducing the worst Bank Chor EVER: Champak Chandrakant Chiplunkar, a simple Marathi manoos played by Riteish Deshmukh who picks the worst day possible to rob a bank. To make matters worse, he recruits 2 idiots from Delhi who've never even picked a pocket in their lives. Now top that off with the craziest bunch of hostages including a high-strung housewife, a hyper chef, a possibly undercover cop - and Baba Sehgal. How could it be worse, right? Wrong. Enter tough as nails supercop, CBI officer Amjad Khan played by Vivek Anand Oberoi, who shoots first and interrogates later. And a mad media circus outside led by fashion journo turned crime reporter Gayatri Ganguly aka Gaga played by Rhea Chakraborty. And you know the Bankchors are up for the worst day of their lives. Yet. The film promises to be a crazy roller-coaster ride with thrills, chills and certainly lots of spills.",['120'],India,Hindi,,5.9,3611266
Seeking True Love,2017,"Comedy, Romance",Ashwiny Iyer Tiwari,Nothing from IMDB,"Ayushmann Khurrana, Kriti Sanon, Rajkummar Rao, Pankaj Tripathi, Seema Pahwa, Rohit Choudhary, Swati Semwal, Sapna Sand, Javed Akhtar, Naila Grewal","Bitti Mishra is a Brahmin Bareilly girl who falls deeply in love with Pritam Vidrohi, an author because she admires his progressive way of thinking. Finding him though proves to be as hard as looking for a needle in the haystack. So Bitti seeks the help of the local printing press-owner, Chirag Dubey on her journey of love.",['116'],India,Hindi,,7.5,6967980
