Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Let's Kill Ward's Wife,2014,"Comedy, Crime",Scott Foley,Scott Foley,"Amy Acker, Ava Carpinello, James Carpinello, Dagmara Dominczyk, Marika Dominczyk, Veronika Dominczyk, Donald Faison, Keller Foley, Scott Foley, Greg Grunberg","Ward's wife is a bitch. Everyone knows it. Including Ward. After numerous conversations and ruminations on the subject amongst Ward's colorful group of friends, a fortuitous accident leads to a whole new world of problems and possibilities.",['82'],United States,English,,5.4,2980708
Letters to Juliet,2010,"Adventure, Comedy, Drama, Romance",Gary Winick,"Jose Rivera, Tim Sullivan","Amanda Seyfried, Marcia DeBonis, Gael García Bernal, Giordano Formenti, Paolo Arvedi, Dario Conti, Ivana Lotito, Luisa Ranieri, Marina Massironi, Lidia Biondi","An American girl on vacation in Italy finds an unanswered ""letter to Juliet"" -- one of thousands of missives left at the fictional lover's Verona courtyard, which are typically answered by the ""secretaries of Juliet"" -- and she goes on a quest to find the lovers referenced in the letter.",['105'],United States,"English, Italian, Spanish",,6.5,892318
Life in Pieces,2015,Comedy,Nothing from IMDB,"Justin Adler, Justin Adler, Joe Cristalli","Colin Hanks, Betsy Brandt, Thomas Sadoski, Zoe Lister-Jones, Dan Bakkedahl, Angelique Cabral, Niall Cunningham, Holly J. Barrett, Giselle Eisenberg, James Brolin",,['22'],United States,English,,8.0,4384086
Life Is Beautiful,1997,"Comedy, Drama, Romance, War",Roberto Benigni,Nothing from IMDB,"Roberto Benigni, Nicoletta Braschi, Giorgio Cantarini, Giustino Durano, Sergio Bini Bustric, Marisa Paredes, Horst Buchholz, Lidia Alfonsi, Giuliana Lojodice, Amerigo Fontani","In 1930s Italy, a carefree Jewish waiter-turned-bookseller named Guido starts a fairy tale life by courting and marrying a lovely woman teacher named Dora. Guido and Dora have a son named Joshua and live happily together until the forced deportation of the town's Jewish population in cattle cars. Dora, while not required to be deported, volunteers to leave with her family, and they are all forced to live in a concentration camp. In an attempt to hold his family together and help his son survive the horrors of a concentration camp, Guido imagines that the Holocaust is a game and that the grand prize for winning is a tank.",['116'],Italy,"Italian, German, English",,8.6,118799
Life or Something Like It,2002,"Comedy, Romance",Stephen Herek,Nothing from IMDB,"Angelina Jolie, Edward Burns, Tony Shalhoub, Christian Kane, James Gammon, Melissa Errico, Stockard Channing, Lisa Thornhill, Gregory Itzin, Max Baker","Reporter Lanie Kerrigan interviews psychic homeless man Prophet Jack (Tony Shalhoub) for a fluff piece about a football game's score. Instead, he tells her that her life has no meaning and will end in just a few days. This sparks her to action to change the pattern of her life.",['103'],"United States, Poland",English,,5.8,282687
Lifted,2006,"Animation, Short, Comedy, Family, Sci-Fi",Gary Rydstrom,Nothing from IMDB,Sheb Wooley,"It's night; crickets chirp outside an isolated farmhouse. A bright light from a spacecraft shines through a bedroom window and lifts a sleeping man. However, the light and the small alien controlling it from the ship are unable to pull the man through the window: first it's the glass that impedes them. The alien frets; its supervisor - large, laconic, and green - watches. As the human keeps sleeping, the alien's tries every lever. Just as it looks as if the alien abduction will succeed, something goes wrong. The supervisor steps in.",['5'],United States,None,,7.8,945571
Lights Out,2016,"Horror, Mystery",David F. Sandberg,Nothing from IMDB,"Teresa Palmer, Gabriel Bateman, Alexander DiPersia, Billy Burke, Maria Bello, Alicia Vela-Bailey, Andi Osho, Rolando Boyce, Maria Russell, Elizabeth Pan","A man called Paul is working after hours and is murdered by a supernatural entity in the shadow. When his son, the boy Martin, is frightened by the same creature, he sees his mother Sophie talking to an imaginary friend called Diana in the shadow of her room. Martin does not sleep anymore during the night. His older step sister Rebecca who lives alone is summoned by the social assistant. She brings Martin home and recalls her own experience with Diana years ago when she was young. Rebecca and her boyfriend Bret investigate the connection of Sophie with Diana and come up to a scary revelation about their past.",['81'],United States,English,,6.3,4786282
Lights Out,2016,"Horror, Mystery",David F. Sandberg,Nothing from IMDB,"Teresa Palmer, Gabriel Bateman, Alexander DiPersia, Billy Burke, Maria Bello, Alicia Vela-Bailey, Andi Osho, Rolando Boyce, Maria Russell, Elizabeth Pan","A man called Paul is working after hours and is murdered by a supernatural entity in the shadow. When his son, the boy Martin, is frightened by the same creature, he sees his mother Sophie talking to an imaginary friend called Diana in the shadow of her room. Martin does not sleep anymore during the night. His older step sister Rebecca who lives alone is summoned by the social assistant. She brings Martin home and recalls her own experience with Diana years ago when she was young. Rebecca and her boyfriend Bret investigate the connection of Sophie with Diana and come up to a scary revelation about their past.",['81'],United States,English,,6.3,4786282
Lights Out,2016,"Horror, Mystery",David F. Sandberg,Nothing from IMDB,"Teresa Palmer, Gabriel Bateman, Alexander DiPersia, Billy Burke, Maria Bello, Alicia Vela-Bailey, Andi Osho, Rolando Boyce, Maria Russell, Elizabeth Pan","A man called Paul is working after hours and is murdered by a supernatural entity in the shadow. When his son, the boy Martin, is frightened by the same creature, he sees his mother Sophie talking to an imaginary friend called Diana in the shadow of her room. Martin does not sleep anymore during the night. His older step sister Rebecca who lives alone is summoned by the social assistant. She brings Martin home and recalls her own experience with Diana years ago when she was young. Rebecca and her boyfriend Bret investigate the connection of Sophie with Diana and come up to a scary revelation about their past.",['81'],United States,English,,6.3,4786282
Lights Out,2016,"Horror, Mystery",David F. Sandberg,Nothing from IMDB,"Teresa Palmer, Gabriel Bateman, Alexander DiPersia, Billy Burke, Maria Bello, Alicia Vela-Bailey, Andi Osho, Rolando Boyce, Maria Russell, Elizabeth Pan","A man called Paul is working after hours and is murdered by a supernatural entity in the shadow. When his son, the boy Martin, is frightened by the same creature, he sees his mother Sophie talking to an imaginary friend called Diana in the shadow of her room. Martin does not sleep anymore during the night. His older step sister Rebecca who lives alone is summoned by the social assistant. She brings Martin home and recalls her own experience with Diana years ago when she was young. Rebecca and her boyfriend Bret investigate the connection of Sophie with Diana and come up to a scary revelation about their past.",['81'],United States,English,,6.3,4786282
Limitless,2011,"Sci-Fi, Thriller",Neil Burger,Nothing from IMDB,"Bradley Cooper, Robert De Niro, Abbie Cornish, Andrew Howard, Anna Friel, Johnny Whitworth, Tomas Arana, Robert John Burke, Darren Goldstein, Ned Eisenberg","An action-thriller about a writer who takes an experimental drug that allows him to use 100% of his mind. As one man evolves into the perfect version of himself, forces more corrupt than he can imagine mark him for assassination. Out-of-work writer Eddie Morra's (Cooper) rejection by girlfriend Lindy (Abbie Cornish) confirms his belief that he has zero future. That all vanishes the day an old friend introduces Eddie to NZT, a designer pharmaceutical that makes him laser-focused and more confident than any man alive. Now on an NZT-fueled odyssey, everything Eddie's read, heard or seen is instantly organized and available to him. As the former nobody rises to the top of the financial world, he draws the attention of business mogul Carl Van Loon (De Niro), who sees this enhanced version of Eddie as the tool to make billions, but brutal side effects jeopardize his meteoric ascent. With a dwindling stash and hit men who will eliminate him to get the NZT, Eddie must stay wired long enough to elude capture and fulfill his destiny. If he can't, he will become just another victim who thought he'd found invincibility in a bottle.",['105'],United States,"English, Russian, Italian, Mandarin, French",,7.4,1219289
Limitless,2011,"Sci-Fi, Thriller",Neil Burger,Nothing from IMDB,"Bradley Cooper, Robert De Niro, Abbie Cornish, Andrew Howard, Anna Friel, Johnny Whitworth, Tomas Arana, Robert John Burke, Darren Goldstein, Ned Eisenberg","An action-thriller about a writer who takes an experimental drug that allows him to use 100% of his mind. As one man evolves into the perfect version of himself, forces more corrupt than he can imagine mark him for assassination. Out-of-work writer Eddie Morra's (Cooper) rejection by girlfriend Lindy (Abbie Cornish) confirms his belief that he has zero future. That all vanishes the day an old friend introduces Eddie to NZT, a designer pharmaceutical that makes him laser-focused and more confident than any man alive. Now on an NZT-fueled odyssey, everything Eddie's read, heard or seen is instantly organized and available to him. As the former nobody rises to the top of the financial world, he draws the attention of business mogul Carl Van Loon (De Niro), who sees this enhanced version of Eddie as the tool to make billions, but brutal side effects jeopardize his meteoric ascent. With a dwindling stash and hit men who will eliminate him to get the NZT, Eddie must stay wired long enough to elude capture and fulfill his destiny. If he can't, he will become just another victim who thought he'd found invincibility in a bottle.",['105'],United States,"English, Russian, Italian, Mandarin, French",,7.4,1219289
Line of Descent,2019,"Crime, Drama",Rohit Karn Batra,Rohit Karn Batra,"Brendan Fraser, Prem Chopra, Abhay Deol, Ronit Roy, Neeraj Kabi, Ali Haji, Anisha Victor, Charlotte Poutrel, Priyanka Setia, Ekavali Khanna",,['108'],United States,"Hindi, English",,4.6,2257284
Little Manhattan,2005,"Comedy, Family, Romance",Mark Levin,Jennifer Flackett,"Josh Hutcherson, Charlotte Ray Rosenberg, Bradley Whitford, Cynthia Nixon, Willie Garson, Tonye Patano, J. Kyle Manzay, Josh Pais, John Dossett, Talia Balsam","In Manhattan, 10-year-old Gabe finds his first love when he meets his former kindergarten mate, eleven-year-old Rosemary, in his karate classes. Confused with his new feelings and with the divorce process of his beloved parents, Leslie and Adam, he experiences the delightful unknown sensation of being in love for the first time.",['84'],United States,English,,7.4,412922
Loaded Weapon 1,1993,"Action, Comedy, Crime",Gene Quintano,Nothing from IMDB,"Emilio Estevez, Samuel L. Jackson, Jon Lovitz, Tim Curry, Kathy Ireland, Frank McRae, William Shatner, Dhiru Shah, Gokul, Thomas Bruggemann","In the wake of his former partner's gruesome murder, the experienced LAPD Detective, Wes Luger, finds himself following a faint trail of crumbs, in the last, and most important, case of his career. Now, to catch the elusive killer, Wes reluctantly teams up with Jack Colt, a grieving loner and loose cannon, and no movie franchise is safe--including Lethal Weapon (1987), Dirty Harry (1971), Die Hard (1988), and The Silence of the Lambs (1991). Before long, the seductively cryptic owner of the Wilderness Girls Cookie factory, Miss Demeanor, becomes embroiled in a dangerous criminal conspiracy orchestrated by the nefarious Vietnam War veteran, General Mortars, and the bullets start flying. Can the mismatched duo thwart ruthless Mortars' master plan? Do they deserve a sequel?",['84'],United States,English,,6.2,107659
"Lock, Stock and Two Smoking Barrels",1998,"Action, Comedy, Crime",Guy Ritchie,Guy Ritchie,"Jason Flemyng, Dexter Fletcher, Nick Moran, Jason Statham, Steven Mackintosh, Nicholas Rowe, Nick Marcq, Charles Forbes, Vinnie Jones, Lenny McLean","Four Jack-the-lads find themselves heavily - seriously heavily - in debt to an East End hard man and his enforcers after a crooked card game. Overhearing their neighbours in the next flat plotting to hold up a group of out-of-their-depth drug growers, our heroes decide to stitch up the robbers in turn. In a way the confusion really starts when a pair of antique double-barrelled shotguns go missing in a completely different scam.",['107'],United Kingdom,English,,8.1,120735
Yasemin Mori: Rock'n Coke 2013,2013,Music,Nothing from IMDB,Nothing from IMDB,Yasemin Mori,,['61'],Turkey,Turkish,,,10639498
Lockout,2012,"Action, Sci-Fi, Thriller","James Mather, Steve Saint Leger",Nothing from IMDB,"Guy Pearce, Maggie Grace, Vincent Regan, Joe Gilgun, Lennie James, Peter Stormare, Jacky Ido, Tim Plester, Mark Tankersley, Anne-Solenne Hatte","In 2079 Washington, D.C., ex-CIA Operative Snow is brutally interrogated, accused of treason against the United States. Secret Service Chief Scott Langral believes that he shot the agent Frank in a hotel room. Meanwhile, Emilie Warnock, the idealistic daughter of the President of the USA, is visiting MS One, a maximum security prison in outer space, expecting to find evidence that the prisoners are actually guinea pigs of a huge corporation. When one of her bodyguards loses a hidden pistol to the dangerous prisoner Hydell, he subdues the staff in the central control room and releases the prisoners, including his brother Alex, who becomes the leader of the riot. Now veteran agent Harry Shaw offers freedom to Snow if he succeeds in rescuing the president's daughter. But the idealistic Emilie does not want to leave MS-One without the hostages.",['95'],"France, United States",English,,6.0,1592525
Logan,2017,"Action, Drama, Sci-Fi, Thriller",James Mangold,Nothing from IMDB,"Hugh Jackman, Patrick Stewart, Dafne Keen, Boyd Holbrook, Stephen Merchant, Elizabeth Rodriguez, Richard E. Grant, Eriq La Salle, Elise Neal, Quincy Fouse","In 2029 the mutant population has shrunk significantly due to genetically modified plants designed to reduce mutant powers and the X-Men have disbanded. Logan, whose power to self-heal is dwindling, has surrendered himself to alcohol and now earns a living as a chauffeur. He takes care of the ailing old Professor X whom he keeps hidden away. One day, a female stranger asks Logan to drive a girl named Laura to the Canadian border. At first he refuses, but the Professor has been waiting for a long time for her to appear. Laura possesses an extraordinary fighting prowess and is in many ways like Wolverine. She is pursued by sinister figures working for a powerful corporation; this is because they made her, with Logan's DNA. A decrepit Logan is forced to ask himself if he can or even wants to put his remaining powers to good use. It would appear that in the near-future, the times in which they were able put the world to rights with razor sharp claws and telepathic powers are now over.",['137'],United States,"English, Spanish",,8.1,3315342
Logan Lucky,2017,"Action, Comedy, Crime, Drama",Steven Soderbergh,Jules Asner,"Farrah Mackenzie, Channing Tatum, Jim O'Heir, Riley Keough, Rebecca Koon, Katie Holmes, Boden Johnston, Sutton Johnston, David Denman, Charles Halford","When Jimmy Logan (Channing Tatum) gets fired, he convinces his brother Clyde (Adam Driver) and sister Mellie (Riley Keough) to help him rob the Charlotte Motor Speedway during a NASCAR Race. But they will need the help of Joe Bang (Daniel Craig), a convicted safe-cracker who is currently doing time. All they have to do is break Joe out, blow the racetrack vault, get away with the cash, return Joe to prison, and get Jimmy to his daughter's beauty pageant on time. What could possibly go wrong? Well, there is the Logan family curse .",['118'],"United States, China",English,,7.0,5439796
Lone Survivor,2013,"Action, Biography, Drama, War",Peter Berg,Nothing from IMDB,"Mark Wahlberg, Taylor Kitsch, Emile Hirsch, Ben Foster, Yousuf Azami, Ali Suliman, Eric Bana, Alexander Ludwig, Rich Ting, Dan Bilzerian","Marcus Luttrell, a Navy Seal, and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. After running into mountain herders and capturing them, they were left with no choice but to follow their rules of engagement or be imprisoned. Now Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare.",['121'],"United States, United Kingdom","English, Pashto, Arabic",,7.5,1091191
Looper,2012,"Action, Drama, Sci-Fi, Thriller",Rian Johnson,Rian Johnson,"Joseph Gordon-Levitt, Bruce Willis, Emily Blunt, Paul Dano, Noah Segan, Piper Perabo, Jeff Daniels, Pierce Gagnon, Qing Xu, Tracie Thoms","Joe is classified as a ""looper"", a job in which his employers use time travel to send men from the future to be killed into the past, where Joe can properly dispose of their bodies. However, to tie up loose ends and erase the evidence of his ever being a looper, Joe knows that one day his future self will be sent back for him to kill. When this day comes, Joe's future self is prepared and escapes, and the two men struggle separately in the past trying to evade capture and attempting to fulfill their own personal agendas.",['119'],"United States, China","English, French",,7.4,1276104
Love & Other Drugs,2010,"Comedy, Drama, Romance",Edward Zwick,Nothing from IMDB,"Jake Gyllenhaal, Anne Hathaway, Oliver Platt, Hank Azaria, Josh Gad, Gabriel Macht, Judy Greer, George Segal, Jill Clayburgh, Kate Jennings Grant","Maggie (Hathaway) is an alluring free spirit who won't let anyone - or anything - tie her down. But she meets her match in Jamie (Gyllenhaal), whose relentless and nearly infallible charm serve him well with the ladies and in the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love.",['112'],United States,English,,6.7,758752
Love & Other Drugs,2010,"Comedy, Drama, Romance",Edward Zwick,Nothing from IMDB,"Jake Gyllenhaal, Anne Hathaway, Oliver Platt, Hank Azaria, Josh Gad, Gabriel Macht, Judy Greer, George Segal, Jill Clayburgh, Kate Jennings Grant","Maggie (Hathaway) is an alluring free spirit who won't let anyone - or anything - tie her down. But she meets her match in Jamie (Gyllenhaal), whose relentless and nearly infallible charm serve him well with the ladies and in the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love.",['112'],United States,English,,6.7,758752
The Love Bites,2018,"Short, Comedy, Drama, Horror",Siddharth Sikka,Adheesh Verma,"Charlie Chauhan, Gaurav Pandey, Bablesh Mishra, Lokesh Mittal","This is a story about two strangers coming together. Two very different individuals connect via a match making app and the result would have been quite predictable but these two are not what we see them as. Our handsome dude, Pat, is a stylish young man with an old world charm and our girl, Zara, is a mild mannered, classy lass with lots of oomph. The setup is perfect and their first meeting kicks off on an exciting note, but as things start to heat up something unexpected and eerie happens. What follows is a series of events with a lot of fireworks. This short film promises to excite you and make you laugh. It's a hook-up story with a twist.",['16'],India,Hindi,,4.8,8151876
"Love, Rosie",2014,"Comedy, Romance",Christian Ditter,Nothing from IMDB,"Lily Collins, Sam Claflin, Christian Cooke, Jaime Winstone, Suki Waterhouse, Tamsin Egerton, Jamie Beamish, Lorcan Cranitch, Ger Ryan, Lily Laight","From the age of 5 Rosie Dunne and Alex Stewart have been best friends, as they take on life they just end up getting separated time and time again. When it comes to love it's just everyone else but each other.... But when will they realise they are meant to be together?",['102'],"Germany, United Kingdom",English,,7.1,1638002
Love,2015,"Drama, Romance",Gaspar Noé,Gaspar Noé,"Aomi Muyock, Karl Glusman, Klara Kristin, Ugo Fox, Juan Saavedra, Gaspar Noé, Isabelle Nicou, Benoît Debie, Vincent Maraval, Déborah Révy",,['135'],"France, Belgium","English, French",,6.1,3774694
Lover's Concerto,2002,"Drama, Romance",Lee Han,Lee Han,"Cha Tae-hyun, Son Ye-jin, Eun-ju Lee, Park Yong-woo, Moon Geun-young, Hie-ju Jeon, Hyun-Sook Jun, Nam-jin Kim, Joo-Yeon Lee, Tae-kyeong Park","Two girls confused between love and friendship leave their mutal friend Ji-Hwan unexpectedly. Years later, Ji-Hwan departs on a long journey to find his old friends as he confronts a beautiful yet sad secret. (Korean with English subtitles).",['106'],South Korea,Korean,,7.1,328675
Lucky Number Slevin,2006,"Crime, Drama, Thriller",Paul McGuigan,Jason Smilovic,"Josh Hartnett, Bruce Willis, Lucy Liu, Morgan Freeman, Ben Kingsley, Michael Rubenfeld, Peter Outerbridge, Stanley Tucci, Kevin Chamberlin, Dorian Missick","In an airport waiting room, a man in a wheelchair tells a stranger a story about a fixed horse race in 1979 that resulted in a family's deaths. In Manhattan, two bookies and the son of a Mob boss die. A young man just out of the shower answers the door to a neighbor woman and explains that he's visiting, has had a bad week, including being mugged, and doesn't know where his pal, who lives there, is. The neighbor is chatty; she's a coroner. Two thugs arrive and, believing the visitor to be the guy who lives there, take him to see the boss with the dead son, who tells him to kill the son of his Mob rival. Mistaken identity? What connects the threads? Cops are watching.",['110'],"United States, Germany, United Kingdom, Canada",English,,7.7,425210
