Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
The Man from Earth: Holocene,2017,"Drama, Fantasy, Sci-Fi",Richard Schenkman,Nothing from IMDB,"David Lee Smith, Doug Haley, Davi Santos, Vanessa Williams, Akemi Look, Brittany Curran, Matt Weaver, Carlos Knight, Sterling Knight, Ellen Crawford","14,000 year-old ""Man from Earth"" John Oldman is now comfortably hiding in plain sight as a college professor in Northern California. But his existence comes crashing down when four students discover his deepest secret, putting his life in grave danger and potentially shaking mankind to its very soul.",['98'],United States,English,,5.2,5770864
The Many Saints of Newark,2021,"Crime, Drama",Alan Taylor,Nothing from IMDB,"Alessandro Nivola, Leslie Odom Jr., Vera Farmiga, Jon Bernthal, Corey Stoll, Ray Liotta, Michela De Rossi, Michael Gandolfini, Billy Magnussen, John Magaro","Young Anthony Soprano is growing up in one of the most tumultuous eras in Newark's history, becoming a man just as rival gangsters begin to rise up and challenge the all-powerful DiMeo crime family's hold over the increasingly race-torn city. Caught up in the changing times is the uncle he idolizes, Dickie Moltisanti, who struggles to manage both his professional and personal responsibilities and whose influence over his nephew will help make the impressionable teenager into the all-powerful mob boss we'll later come to know: Tony Soprano.",['120'],United States,"English, Italian, Latin",,6.3,8110232
The Mountain Between Us,2017,"Drama, Thriller",Hany Abu-Assad,Nothing from IMDB,"Kate Winslet, Idris Elba, Beau Bridges, Dermot Mulroney, Linda Sorensen, Vincent Gale, Marci T. House, Dania Nassar, Lee Majdoub, Andres Joseph","After their flight is canceled due to stormy weather, neurosurgeon Dr. Ben Bass and photojournalist Alex Martin hire private pilot Walter to get them to Denver for connecting flights to Alex's wedding in New York and Ben's emergency surgery appointment in Baltimore. Walter, who has not filed a flight plan, suffers a fatal stroke mid-flight, and the plane crashes on a mountaintop in the High Uintas Wilderness. Ben, Alex, and Walter's dog survive the crash with various injuries..",['112'],United States,English,,6.4,2226597
The Nice Guys,2016,"Action, Comedy, Crime, Thriller",Shane Black,"Shane Black, Anthony Bagarozzi","Russell Crowe, Ryan Gosling, Angourie Rice, Matt Bomer, Margaret Qualley, Yaya DaCosta, Keith David, Beau Knapp, Lois Smith, Murielle Telio","In 1977 Los Angeles, single father and licensed PI Holland March (Gosling) is hired to investigate the apparent suicide of famous porn star Misty Mountains. As the trail leads him to track down a girl named Amelia (Qualley), he encounters less-licensed and less-hands-off private eye Jackson Healey (Russell Crowe) and his brass knuckles, both hired by the young hippie. However, the situation takes a turn for the worse when Amelia vanishes and it becomes apparent that March wasn't the only interested party. As both men are forced to team up, they need to take on a world filled with eccentric goons, strippers dressed as mermaids, and even a possible government conspiracy.",['116'],United States,"English, German",,7.4,3799694
The November Man,2014,"Action, Adventure, Crime, Mystery, Thriller",Roger Donaldson,Nothing from IMDB,"Pierce Brosnan, Luke Bracey, Olga Kurylenko, Bill Smitrovich, Amila Terzimehic, Lazar Ristovski, Mediha Musliovic, Eliza Taylor, Caterina Scorsone, Akie Kotabe","Peter Devereaux is a former CIA agent who is asked by the man he worked for to extract a woman who is in Russia and is presently close to a man running for President, who is believed to have committed crimes during the Chechen war. She can give them the name of someone who can prove it. His friend says that she will only come to him. So he goes and she gets the info and tries to get out but the man finds out and tries to stop her.",['108'],"United States, United Kingdom","English, Russian",,6.3,2402157
The Party,2017,"Comedy, Drama",Sally Potter,Nothing from IMDB,"Timothy Spall, Kristin Scott Thomas, Patricia Clarkson, Bruno Ganz, Cherry Jones, Emily Mortimer, Cillian Murphy","To celebrate her long-awaited prestigious post as a Shadow Minister for Health and, hopefully, the stepping stone to party leadership, the newly-appointed British opposition politician, Janet, is throwing a party for friends at her London flat. Of course, in this select and intimate soirée, apart from Bill, Janet's self-denying academic husband, the elegant hostess has also invited a motley crew of elite, hand-picked guests: There's April, the sourly cynical American best friend; her unlikely German husband, Gottfried; there's also Jinny and Martha; and finally, Tom, the smooth banker in the impeccable suit. But inevitably, before dinner is served, the upbeat ambience will shatter to pieces, as festering secrets start surfacing, turning the otherwise happy event into the perfect domestic war-zone. Undoubtedly, after this night, things will never be the same again.",['71'],"United Kingdom, Denmark",English,,6.5,5814592
The Perks of Being a Wallflower,2012,Drama,Stephen Chbosky,Nothing from IMDB,"Logan Lerman, Dylan McDermott, Kate Walsh, Patrick de Ledebur, Johnny Simmons, Brian Balzerini, Tom Kruszewski, Nina Dobrev, Nicholas Braun, Julia Garner","Based on the novel written by Stephen Chbosky, this is about 15-year-old Charlie (Logan Lerman), an endearing and naive outsider, coping with first love (Emma Watson), the suicide of his best friend, and his own mental illness while struggling to find a group of people with whom he belongs. The introvert freshman is taken under the wings of two seniors, Sam and Patrick, who welcome him to the real world.",['103'],United States,English,,7.9,1659337
The Possession,2012,"Horror, Mystery, Thriller",Ole Bornedal,Nothing from IMDB,"Jeffrey Dean Morgan, Kyra Sedgwick, Natasha Calis, Madison Davenport, Matisyahu, Grant Show, Rob LaBelle, Nana Gbewonyo, Anna Hagan, Brenda Crichlow","The basketball coach Clyde and his wife Stephanie divorced a couple of months ago and their teenage daughter Hannah and the girl Emily 'Em' live with their mother and spend the weekends with their father. One day, Clyde stops his car in a yard sale and Em buys an antique carved box and becomes obsessed with it. Em finds the hidden lock and releases an evil spirit that possesses her. Soon Clyde discovers that Em has a problem, but his ex-wife and her boyfriend Brett do not pay attention to him and get a restraining order against Clyde. Clyde seeks out Professor McMannis and when he sees the box, he explains that it is the Dibbuk Box, where a fiend is trapped inside. He also explains that the box should not be open; otherwise the person will be possessed by the spirit. Now Clyde travels to a Jewish community in New York and the rabbi's son Tzadok returns with him expecting to exorcise Em to save the girl.",['92'],"United States, Canada","English, Polish, Yiddish",,5.9,431021
The Post,2017,"Biography, Drama, History, Thriller, War",Steven Spielberg,"Liz Hannah, Josh Singer","Meryl Streep, Tom Hanks, Sarah Paulson, Bob Odenkirk, Tracy Letts, Bradley Whitford, Bruce Greenwood, Matthew Rhys, Alison Brie, Carrie Coon","When American military analyst, Daniel Ellsberg, realizes to his disgust the depths of the US government's deceptions about the futility of the Vietnam War, he takes action by copying top-secret documents that would become the Pentagon Papers. Later, Washington Post owner, Kay Graham, is still adjusting to taking over her late husband's business when editor Ben Bradlee discovers the New York Times has scooped them with an explosive expose on those papers. Determined to compete, Post reporters find Ellsberg himself and a complete copy of those papers. However, the Post's plans to publish their findings are put in jeopardy with a Federal restraining order that could get them all indicted for Contempt. Now, Kay Graham must decide whether to back down for the safety of her paper or publish and fight for the Freedom of the Press. In doing so, Graham and her staff join a fight that would have America's democratic ideals in the balance.",['116'],"United States, United Kingdom, India",English,,7.2,6294822
The Prestige,2006,"Drama, Mystery, Sci-Fi, Thriller",Christopher Nolan,Nothing from IMDB,"Hugh Jackman, Christian Bale, Michael Caine, Piper Perabo, Rebecca Hall, Scarlett Johansson, Samantha Mahurin, David Bowie, Andy Serkis, Daniel Davis","Set in London in the 1800s, two rival magicians read each others diary containing the secrets of their magic tricks and personal life. As we go back in time when the diaries were written, both magicians become obsessed with their rival's best trick. The tricks, as shown to the audience, look the same, but neither magician can figure out how his opponent does it.",['130'],"United Kingdom, United States",English,,8.5,482571
The Professor and the Madman,2019,"Biography, Drama, History",Farhad Safinia,Nothing from IMDB,"Mel Gibson, Sean Penn, Eddie Marsan, Natalie Dormer, Jennifer Ehle, Steve Coogan, Stephen Dillane, Ioan Gruffudd, Jeremy Irvine, Laurence Fox",,['124'],"United States, Mexico, United Kingdom, France, Belgium, Iceland, Ireland, Hong Kong",English,,7.2,5932728
Three 6 Mafia: Choices - The Movie,2001,"Crime, Drama",Gil Green,Tyrone McClain,"Isley Nicole Melton, Cassie Betts, Reginald Boyland, La Chat, David Gibbs, Daniel Iorio, Juicy J, Dennis Larkin, Nayali Lopez-Spears, Joe Moscaritolo","Three 6 Mafia Choices The Movie starring with Pancho (Rodney Wickfall) a ex-con in Memphis, TN whos on parole about getting out of town with is girlfriend Keisha (Cassie Betts) but he got caught by Big Pat (Project Pat) for take is dope and money gets some help by his homies Juice (Juicy J), DJ (DJ Paul), & Chat (La Chat) on robs Pat dopes & they didn't lay low because they Pancho, DJ, & Juice dead.",['90'],United States,English,,5.8,368342
The Recruit,2003,"Action, Thriller",Roger Donaldson,"Roger Towne, Kurt Wimmer, Mitch Glazer","Al Pacino, Colin Farrell, Bridget Moynahan, Gabriel Macht, Kenneth Mitchell, Mike Realba, Ron Lea, Karl Pruner, Jeanie Calleja, Jenny Cooper","In an era when the country's first line of defense, intelligence, is more important than ever, this story opens the CIA's infamous closed doors and gives an insider's view into the Agency: how trainees are recruited, how they are prepared for the spy game, and what they learn to survive. James Clayton might not have the attitude of a typical recruit, but he is one of the smartest graduating seniors in the country - and he's just the person that Walter Burke wants in the Agency. James regards the CIA's mission as an intriguing alternative to an ordinary life, but before he becomes an Ops Officer, James has to survive the Agency's secret training ground, where green recruits are molded into seasoned veterans. As Burke teaches him the ropes and the rules of the game, James quickly rises through the ranks and falls for Layla, one of his fellow recruits. But just when James starts to question his role and his cat-and-mouse relationship with his mentor, Burke taps him for a special assignment to root out a mole. As the suspense builds toward a gripping climax, it soon becomes clear that the CIA's old maxims are true: ""trust no one"" and ""nothing is what it seems.""",['115'],"United States, Switzerland","English, Persian, Russian",,6.6,292506
The Revenant,2015,"Action, Adventure, Drama, Western",Alejandro G. Iñárritu,Nothing from IMDB,"Leonardo DiCaprio, Tom Hardy, Domhnall Gleeson, Will Poulter, Forrest Goodluck, Paul Anderson, Kristoffer Joner, Joshua Burge, Duane Howard, Melaw Nakehk'o","While exploring uncharted wilderness in 1823, legendary frontiersman Hugh Glass sustains injuries from a brutal bear attack. When his hunting team leaves him for dead, Glass must utilize his survival skills to find a way back home while avoiding natives on their own hunt. Grief-stricken and fueled by vengeance, Glass treks through the wintry terrain to track down John Fitzgerald, the former confidant who betrayed and abandoned him.",['156'],"Hong Kong, Taiwan, United States","English, Pawnee, French",,8.0,1663202
Yamada: Samurai of Ayothaya,2010,"Action, Drama, History","Nopporn Wartin, Nopporn Watin",Nothing from IMDB,"Seigi Ozeki, Kanokkorn Jaicheun, Sorapong Chatree, Winai Kraibutr, Thanawut Ketsaro, Buakaw Banchamek, Somjit Jongjohor, Bin Bunluerit, Dai Asai, Bin Banloerit","Based on a true historic figure during Ayothaya Era, the film depicts the life of Yamada Nagamasa, a Japanese adventurer who gained considerable influence in Thailand and became the governor of Nakhon Si Thammarat province in southern Thailand.",['100'],Thailand,"Thai, Japanese, Burmese",,5.8,1905010
The Score,2001,"Action, Crime, Drama, Thriller",Frank Oz,Nothing from IMDB,"Robert De Niro, Edward Norton, Marlon Brando, Angela Bassett, Gary Farmer, Paul Soles, Jamie Harrold, Serge Houde, Jean-René Ouellet, Martin Drainville","Three generations of method acting giants unite for this crime thriller written by Kario Salem and directed by Frank Oz. Robert De Niro stars as Nick Wells, an aging thief whose specialty is safe-cracking and who is on the verge of retiring to a life of ease, running his jazz club and romancing his girlfriend Diane (Angela Bassett). But before he can ride off into the sunset, Nick is pressured to do one last job by his mentor and business partner, a flamboyant and extravagant upscale fence named Max (Marlon Brando). Max is plotting the heist of the Montreal Customs House, and he's got a man on the inside, Jackie Teller (Edward Norton), a talented but volatile crook who has managed to ingratiate himself with the facility's staff as a fellow employee suffering from cerebral palsy. Jackie bristles at Nick's interference in ""his"" score, however, and threatens violence when it seems he's going to be cut out of the action. In the meantime, Nick grows increasingly ill at ease about the operation, as it violates his two most important dictum in thievery: always work alone and never pull a job in your own city.",['124'],"United States, Germany","English, French",,6.8,227445
The Secret of Kells,2009,"Animation, Adventure, Family, Fantasy","Tomm Moore, Nora Twomey",Nothing from IMDB,"Evan McGuire, Christen Mooney, Brendan Gleeson, Mick Lally, Liam Hourican, Paul Tylak, Michael McGrath, Paul Young, Nora Twomey, Alli McCann","Young Brendan lives in a remote medieval outpost under siege from barbarian raids. But a new life of adventure beckons when a celebrated master illuminator arrives from the isle of Iona carrying an ancient but unfinished book, brimming with secret wisdom and powers. To help complete the magical book, Brendan has to overcome his deepest fears on a dangerous quest that takes him into the enchanted forest where mythical creatures hide. It is here that he meets the fairy Aisling, a mysterious young wolf-girl, who helps him along the way. But with the barbarians closing in, will Brendan's determination and artistic vision illuminate the darkness and show that enlightenment is the best fortification against evil?",['71'],"Ireland, Belgium, France","Irish, Norwegian, Latin, English",,7.5,485601
The Shining,1980,"Drama, Horror",Stanley Kubrick,Nothing from IMDB,"Jack Nicholson, Shelley Duvall, Danny Lloyd, Scatman Crothers, Barry Nelson, Philip Stone, Joe Turkel, Anne Jackson, Tony Burton, Lia Beldam","After landing a job as an off-season caretaker, Jack Torrance, an aspiring author and recovering alcoholic, drags his wife Wendy and gifted son Danny to snow-covered Colorado's secluded Overlook Hotel. But writer's block prevents Jack from pursuing a new writing career. Everything has its time, however. First, the manager must give Jack a grand tour. Then, Mr Hallorann, the facility's ageing chef, chats with Danny about rare psychic gifts. The mysterious employee also warns the boy about the cavernous hotel's abandoned rooms. Room 237, especially, is off-limits. That's all very well, but Jack is gradually losing his mind. After all, strange occurrences and blood-chilling visions have trapped the family in a silent gargantuan prison hammered by endless snowstorms. And now, incessant voices inside Jack's head demand sacrifice. However, is Jack capable of murder?",['146'],"United Kingdom, United States",English,,8.4,81505
The Sixth Sense,1999,"Drama, Mystery, Thriller",M. Night Shyamalan,M. Night Shyamalan,"Bruce Willis, Haley Joel Osment, Toni Collette, Olivia Williams, Trevor Morgan, Donnie Wahlberg, Peter Anthony Tambakis, Jeffrey Zubernis, Bruce Norris, Glenn Fitzgerald","Malcom Crowe (Bruce Willis) is a child psychologist who receives an award on the same night that he is visited by a very unhappy ex-patient. After this encounter, Crowe takes on the task of curing a young boy with the same ills as the ex-patient (Donnie Wahlberg) . This boy ""sees dead people"". Crowe spends a lot of time with the boy much to the dismay of his wife (Olivia Williams). Cole's mom (Toni Collette) is at her wit's end with what to do about her son's increasing problems. Crowe is the boy's only hope.",['107'],United States,"English, Latin, Spanish",,8.2,167404
The Social Network,2010,"Biography, Drama",David Fincher,Nothing from IMDB,"Jesse Eisenberg, Rooney Mara, Bryan Barter, Dustin Fitzsimons, Joseph Mazzello, Patrick Mapel, Andrew Garfield, Toby Meuli, Alecia Svensen, Jami Owen","On a fall night in 2003, Harvard undergrad and computer programming genius Mark Zuckerberg sits down at his computer and heatedly begins working on a new idea. In a fury of blogging and programming, what begins in his dorm room soon becomes a global social network and a revolution in communication. A mere six years and 500 million friends later, Mark Zuckerberg is the youngest billionaire in history... but for this entrepreneur, success leads to both personal and legal complications.",['120'],United States,"English, French",,7.8,1285016
The Seed of What You Want - GaryVee Meetup Series: Washington Square Park 2017,2020,Talk-Show,Nothing from IMDB,Nothing from IMDB,Nothing from IMDB,,,Nothing from IMDB,Nothing from IMDB,,,16682114
The Terminal,2004,"Comedy, Drama, Romance",Steven Spielberg,Nothing from IMDB,"Tom Hanks, Catherine Zeta-Jones, Stanley Tucci, Chi McBride, Diego Luna, Barry Shabaka Henley, Kumar Pallana, Zoe Saldana, Eddie Jones, Jude Ciccolella","Victor Navorski reaches JFK airport from a politically unstable country. Due to collapse of his government, his papers are no longer valid in the airport, and hence he is forced to stay in the airport until the war cools down. He makes the airport his home and develops a friendship with the people who work there until he can leave.",['128'],United States,"English, Bulgarian, Spanish, Russian, Mandarin, German, French",,7.4,362227
The Theory of Everything,2014,"Biography, Drama, Romance",James Marsh,Nothing from IMDB,"Eddie Redmayne, Felicity Jones, Tom Prior, Sophie Perry, Finlay Wright-Stephens, Harry Lloyd, Alice Orr-Ewing, David Thewlis, Thomas Morrison, Michael Marcus","The Theory of Everything is the story of the most brilliant and celebrated physicist of our time, Stephen Hawking, and Jane Wilde, the arts student he fell in love with while studying at Cambridge in the 1960s. Little was expected from Hawking, a bright but shiftless student of cosmology, after he was given just two years to live following the diagnosis of a fatal illness (ALS) at 21 years of age. He became galvanized, however, by the love Jane Wilde, and went on to be called the ""successor to Einstein,"" as well as a husband and father to their three children. Over the course of their marriage, however, as Stephen's body collapsed and his academic renown soared, fault lines were exposed that tested the resolve of their relationship and dramatically altered the course of both of their lives.",['123'],"United Kingdom, Japan","English, French, Ukrainian",,7.7,2980516
The Thinning: New World Order,2018,"Action, Drama, Horror, Sci-Fi, Thriller",Michael J. Gallagher,Nothing from IMDB,"Logan Paul, Peyton List, Matthew Glave, Calum Worthy, Lia Marie Johnson, Michael Traynor, Amy Paffrath, Laura Harring, Charles Melton, Jana Gallagher","After risking her life to expose the corruption of the thinning test, Laina Michaels becomes the target of Governor Redding's Machiavellian presidential campaign. Blake Redding, trapped and enslaved in a secret underground work camp, must fight to reconnect with Ellie, his presumably dead girlfriend, and do what no failed student has done before: escape...",['89'],United States,English,,4.1,7764650
The To Do List,2013,"Comedy, Romance",Maggie Carey,Maggie Carey,"Aubrey Plaza, Johnny Simmons, Bill Hader, Alia Shawkat, Sarah Steele, Scott Porter, Rachel Bilson, Christopher Mintz-Plasse, Andy Samberg, Donald Glover","Brandy Klark (Aubrey Plaza) has just graduated from high school where she excelled in every subject, except real-life sexual education. When her older sister tells her how important it is to be experienced, Brandy writes out a sex to do list for herself for the summer. Her friend Cameron might be the perfect guinea pig while she sets her sights on the popular and sexy Rusty Waters as the ultimate end goal. But once feelings get in the way, it becomes much harder for Brandy to check off the remaining items on her sex to do list.",['104'],United States,"English, Spanish, Sanskrit",,5.8,1758795
The Twilight Saga: Breaking Dawn - Part 2,2012,"Adventure, Drama, Fantasy, Romance",Bill Condon,Nothing from IMDB,"Kristen Stewart, Robert Pattinson, Taylor Lautner, Peter Facinelli, Elizabeth Reaser, Ashley Greene, Jackson Rathbone, Kellan Lutz, Nikki Reed, Billy Burke","The final Twilight Saga begins with Bella now a vampire learning to use her abilities. And happy to see her daughter, Renesmee is flourishing. But when someone sees Renesmee do something that makes them think that she was turned. This person goes to the Volturi, because it is a violation to turn a child. And the penalty is death for both who turned the child into a vampire and the child, cause they deem a turned child too dangerous. Alice gets a vision of the Volturi coming after them. So the Cullens try to convince them that Renesmee is not a threat. So they ask friends and family to come stand with them. But when someone who has it in for the Volturi shows up and tells them they should be ready for a fight. And they get ready.",['115'],United States,English,,5.5,1673434
The Usual Suspects,1995,"Crime, Drama, Mystery, Thriller",Bryan Singer,Christopher McQuarrie,"Stephen Baldwin, Gabriel Byrne, Benicio Del Toro, Kevin Pollak, Kevin Spacey, Chazz Palminteri, Pete Postlethwaite, Suzy Amis, Giancarlo Esposito, Dan Hedaya","Following a truck hijack in New York, five criminals are arrested and brought together for questioning. As none of them are guilty, they plan a revenge operation against the police. The operation goes well, but then the influence of a legendary mastermind criminal called Keyser Söze is felt. It becomes clear that each one of them has wronged Söze at some point and must pay back now. The payback job leaves 27 men dead in a boat explosion, but the real question arises now: Who actually is Keyser Söze?",['106'],"United States, Germany","English, Hungarian, Spanish, French",,8.5,114814
The Wannabe,2015,"Crime, Drama, Mystery, Thriller",Nick Sandow,Nick Sandow,"Vincenzo Amato, Patricia Arquette, Nicholas Belleas, Jay Bulger, John Buscemi, Stan Carp, Lawrence Cioppa, Dario Cipani, Christine Cornell, Adriana DeMeo","Obsessed with mob culture, and desperate to fit in, Thomas sets out to fix the 1992 trial of John Gotti. He believes if the plan is executed, it will put him at the center of all that he idolizes. The plot is foiled, setting off events worthy of mob lore. The Wannabe intertwines real people and true events, past and present, with fantasy.",['90'],United States,English,,5.1,3059816
The Whole Truth,2016,"Crime, Drama, Mystery, Thriller",Courtney Hunt,Nicholas Kazan,"Keanu Reeves, Renée Zellweger, Gugu Mbatha-Raw, Gabriel Basso, Jim Belushi, Jim Klock, Ritchie Montgomery, Christopher Berry, Lara Grice, Nicole Barré","Defense attorney Richard Ramsey (Keanu Reeves) takes on a personal case when he swears to his widowed friend, Loretta Lassiter (Renée Zellweger), that he will keep her son Mike (Gabriel Basso) out of prison. Charged with murdering his father, Mike initially confesses to the crime. But as the trial proceeds, chilling evidence about the kind of man that Boone Lassiter (Jim Belushi) really was comes to light. While Ramsey uses the evidence to get his client acquitted, his new colleague Janelle (Gugu Mbatha-Raw) tries to dig deeper - and begins to realize that the whole truth is something she alone can uncover.",['93'],United States,English,,6.2,3503406
