Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
This Is Where I Leave You,2014,"Comedy, Drama",Shawn Levy,Nothing from IMDB,"Jason Bateman, Tina Fey, Jane Fonda, Adam Driver, Rose Byrne, Corey Stoll, Kathryn Hahn, Connie Britton, Timothy Olyphant, Dax Shepard","After their father passes away, four grown siblings, bruised and banged up by their respective adult lives, are forced to return to their childhood home and live under the same roof together for a week, along with their over-sharing mother and an assortment of spouses, exes, and might-have-beens. Confronting their history and the frayed states of their relationships among the people who know and love them best, they ultimately reconnect in hysterical and emotionally affecting ways amid the chaos, humor, heartache and redemption that only families can provide--driving us insane even as they remind us of our truest, and often best, selves.",['103'],United States,"English, Hebrew",,6.6,1371150
Thor: The Dark World,2013,"Action, Adventure, Fantasy",Alan Taylor,Nothing from IMDB,"Chris Hemsworth, Natalie Portman, Tom Hiddleston, Anthony Hopkins, Christopher Eccleston, Jaimie Alexander, Zachary Levi, Ray Stevenson, Tadanobu Asano, Idris Elba","Thousands of years ago, a race of beings known as Dark Elves tried to send the universe into darkness by using a weapon known as the Aether. Warriors from Asgard stopped them, but their leader Malekith (Christopher Eccleston) escaped to wait for another opportunity. The warriors find the Aether, and since it cannot be destroyed, they try to hide it. In the present day, Jane Foster (Natalie Portman) awaits the return of Thor (Chris Hemsworth), although it has been two years since they last saw once another. In the meantime, Thor has been trying to bring peace to the nine realms. Jane discovers an anomaly similar to the one that brought Thor to Earth. She goes to investigate, finds a wormhole, and is sucked into it. Back on Asgard, Thor wishes to return to Earth, but his father, Odin (Sir Anthony Hopkins), refuses to let him. Thor learns from Heimdall (Idris Elba), who can see into all of the realms, that Jane disappeared. Thor then returns to Earth just as Jane reappears. However, when some Policemen try to arrest her, an unknown energy repulses them. Thor then brings Jane to Asgard to find out what happened to her. When the energy is released again, they discover that when Jane disappeared, she crossed paths with the Aether and it entered her. Malekith, upon sensing that the time to strike is now, seeks out the Aether. He attacks Asgard and Thor's mother Frigga (Rene Russo) is killed protecting Jane. Odin wants to keep Jane on Asgard so that Malekith will come. Thor disagrees with his plan, so with his cohorts, he decides to take Jane away. He enlists the aid of his brother, Loki (Tom Hiddleston). Unfortunately, Loki's motivations remain unknown.",['112'],United States,English,,6.8,1981115
Three Kings,1999,"Action, Adventure, Comedy, Drama, War",David O. Russell,Nothing from IMDB,"George Clooney, Mark Wahlberg, Ice Cube, Spike Jonze, Cliff Curtis, Nora Dunn, Jamie Kennedy, Saïd Taghmaoui, Mykelti Williamson, Holt McCallany","A small group of adventurous American soldiers in Iraq at the end of the Gulf War are determined to steal a huge cache of gold reputed to be hidden somewhere near their desert base. Finding a map they believe will take them to the gold, they embark on a journey that leads to unexpected discoveries, enabling them to rise to a heroic challenge that drastically changes their lives.",['114'],"United States, Australia","English, Arabic",,7.1,120188
"Three Billboards Outside Ebbing, Missouri",2017,"Comedy, Crime, Drama",Martin McDonagh,Martin McDonagh,"Frances McDormand, Caleb Landry Jones, Kerry Condon, Sam Rockwell, Alejandro Barrios, Clarke Peters, Darrell Britt-Gibson, Woody Harrelson, Abbie Cornish, Riya May Atwood","THREE BILLBOARDS OUTSIDE EBBING, MISSOURI is a darkly comic drama from Academy Award nominee Martin McDonagh (In Bruges). After months have passed without a culprit in her daughter's murder case, Mildred Hayes (Academy Award winner Frances McDormand) makes a bold move, painting three signs leading into her town with a controversial message directed at William Willoughby (Academy Award nominee Woody Harrelson), the town's revered chief of police. When Dixon, one of his officers (Academy Award winner Sam Rockwell), an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.",['115'],"United Kingdom, United States",English,,8.1,5027774
Ticking Clock,2011,"Mystery, Sci-Fi, Thriller",Ernie Barbarash,John Turman,"Cuba Gooding Jr., Neal McDonough, Nicki Aycox, Austin Abrams, Yancey Arias, Dane Rhodes, Danielle Nicolet, Adrianne Frost, Edrick Browne, Veronica Berry","Lewis Hicks (Cuba Gooding Jr.) is a reporter and journalist specializing in writing about the crime of murder. Instead of writing his next story, Lewis becomes the story when his new girlfriend is sadistically murdered, and he is the only suspect. Lewis investigates the murder himself and finds the killer's journal with his past victims and a death list of his future prey. Lewis believes that he is the only person who can stop the killer before time runs out for his next victim.",['101'],United States,English,,5.3,1519664
Greatest Ever: The 2018 Clemson Tigers,2019,Sport,Jim Jorden,Nothing from IMDB,Dabo Swinney,,,United States,English,,,10971738
Hot Tub Time Machine,2010,"Comedy, Sci-Fi",Steve Pink,Nothing from IMDB,"John Cusack, Clark Duke, Craig Robinson, Rob Corddry, Sebastian Stan, Lyndsy Fonseca, Crispin Glover, Chevy Chase, Charlie McDermott, Lizzy Caplan","Three friends on losing streaks: Adam, whose girlfriend dumped him, Nick, with a dead-end job and a cheating wife, and Lou, a suicidal alcoholic. To help Lou recover from car-exhaust poisoning, Adam and Nick, with Adam's nephew Jacob, go to a winter resort that was their old party place. It's now a dump, but the lads rally for a night of drinking in the hot tub. Somehow, the hot tub takes them back to 1986, on a fateful night for each of them. Maybe if they do everything the same way they did that night, they'll get back to the future so Jacob can be born. There are serious temptations to do things differently. Will they make it back to their sorry lives? And what about Jacob?",['99'],United States,"English, Russian",,6.4,1231587
Titus,1999,"Drama, History, Thriller",Julie Taymor,Nothing from IMDB,"Osheen Jones, Dario D'Ambrosi, Anthony Hopkins, Jessica Lange, Raz Degan, Jonathan Rhys Meyers, Matthew Rhys, Harry Lennix, Angus Macfadyen, Kenny Doughty","War begets revenge. Victorious General Titus Andronicus (Sir Anthony Hopkins) returns to Rome with hostages: Tamora (Jessica Lange), Queen of the Goths, and her sons. He orders the eldest hewn to appease the Roman dead. He declines the proffered Emperor's crown, nominating Saturninus (Alan Cumming), the last ruler's venal elder son. Saturninus, to spite his brother Bassianus (James Frain), demands the hand of Lavinia (Laura Fraser), Titus' daughter. When Bassianus, Lavinia, and Titus' sons flee in protest, Titus stands against them and slays one of his own. Saturninus marries the honey-tongued Tamora, who vows vengeance against Titus. The ensuing maelstrom serves up tongues, hands, rape, adultery, racism, and Goth-meat pie. There's irony in which two sons survive.",['162'],"United Kingdom, Italy, United States","English, Latin",,7.1,120866
Lara Croft: Tomb Raider,2001,"Action, Adventure, Fantasy, Thriller",Simon West,Nothing from IMDB,"Angelina Jolie, Jon Voight, Iain Glen, Noah Taylor, Daniel Craig, Richard Johnson, Chris Barrie, Julian Rhind-Tutt, Leslie Phillips, Robert Phillips","The orphaned heiress and intrepid archaeologist, Lara Croft, embarks on a dangerous quest to retrieve the two halves of an ancient artefact which controls time before it falls into the wrong hands. As an extremely rare planetary alignment is about to occur for the first time in 5,000 years, the fearless tomb raider will have to team up with rival adventurers and sworn enemies to collect the pieces, while time is running out. But, in the end, who can harness the archaic talisman's unlimited power?",['100'],"United States, United Kingdom, Japan, Germany","English, Khmer, Russian, Italian",,5.8,146316
Tommy Boy,1995,"Adventure, Comedy",Peter Segal,"Bonnie Turner, Terry Turner","Chris Farley, David Spade, Brian Dennehy, Bo Derek, Dan Aykroyd, Julie Warner, Sean McCann, Zach Grenier, James Blendick, Clinton Turnbull","Tommy Callahan Jr. is a slow-witted, clumsy guy who recently graduated college after attending for seven years. His father, Big Tom Callahan, owns an auto parts factory in Ohio. When Tommy arrives back home, he finds he has a position at the factory waiting for him. His dad also introduces Tommy to the new brake pad division of the factory and to Tommy's soon-to-be stepmother, Beverly, and her son Paul. But when Big Tom dies, the factory threatens to go under unless the new brake pads are to be sold. Therefore, Tommy must go on the road to sell them, along with the assistance of Richard, Big Tom's right-hand man. Will Tommy save the company, or will the factory, and the town, go under?",['97'],"United States, Canada",English,,7.1,114694
Tomorrowland,2015,"Action, Adventure, Family, Fantasy, Mystery, Sci-Fi",Brad Bird,Nothing from IMDB,"George Clooney, Hugh Laurie, Britt Robertson, Raffey Cassidy, Tim McGraw, Kathryn Hahn, Keegan-Michael Key, Chris Bauer, Thomas Robinson, Pierce Gagnon","Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",['130'],"United States, Spain, France, Canada, United Kingdom, China, Italy, Germany","English, French, Japanese",,6.4,1964418
Top Gun,1986,"Action, Drama",Tony Scott,Nothing from IMDB,"Tom Cruise, Kelly McGillis, Val Kilmer, Anthony Edwards, Tom Skerritt, Michael Ironside, John Stockwell, Barry Tubb, Rick Rossovich, Tim Robbins","US Navy Lieutenant Pete Mitchell, call sign Maverick--an impetuous, daredevil pilot ace--is accepted into Top Gun, Miramar's elite Fighter School. But there, the impulsive young pilot will have to compete with the best of the best, including Iceman, a brilliant and highly competitive fellow student. Now, Mitchell must give his all; however, his father's mysterious and untimely demise still haunts him. Can Maverick prove his worth to Charlie, the flying school's no-nonsense astrophysics instructor? Will he be able to suppress his wild nature to win the prestigious Top Gun Trophy?",['109'],United States,English,,6.9,92099
Torque,2004,"Action, Comedy, Crime",Joseph Kahn,Matt Johnson,"John Ashker, Max Beesley, Dane Cook, Ice Cube, John Doe, Gichi Gamba, Lance Gilbert, Martin Henderson, Jay Hernandez, Will Yun Lee","Biker Cary Ford is framed by an old rival and biker gang leader for the murder of another gang member who happens to be the brother of Trey (Ice Cube), leader of the most feared biker gang in the country. Ford is now on the run trying to clear his name from the murder with Trey and his gang looking for his blood.",['84'],United States,English,,4.1,329691
The Tourist,2010,"Action, Thriller",Florian Henckel von Donnersmarck,Nothing from IMDB,"Johnny Depp, Angelina Jolie, Paul Bettany, Timothy Dalton, Steven Berkoff, Rufus Sewell, Christian De Sica, Alessio Boni, Daniele Pecci, Giovanni Guidelli","Elise (Angelina Jolie) sits next to an American tourist, Frank (Johnny Depp), on a train going to Venice. She has chosen him as a decoy, making believe that he is her lover who is wanted by police. Not only will they need to evade the police, but also the mobster whose money her lover stole.",['103'],"United States, France, Italy, United Kingdom","English, French, Italian, Russian, Spanish",,6.0,1243957
Tower Heist,2011,"Action, Comedy, Crime",Brett Ratner,Nothing from IMDB,"Ben Stiller, Eddie Murphy, Casey Affleck, Alan Alda, Matthew Broderick, Stephen McKinley Henderson, Judd Hirsch, Téa Leoni, Michael Peña, Gabourey Sidibe","Manager of a high-rise condo, Josh Kovaks' a good relationship with the tenants; especially financier, Arthur Shaw. When Shaw's arrested for fraud. Josh thinks it's a misunderstanding that can be resolved, but later he learns that the employees' pension fund - which he asked Shaw to handle - is gone. When one of the employees tries to kill himself, Josh's views of Shaw change. He goes to see him and loses his temper - and his job. An FBI agent tells him Shaw might just walk, and recovering the fund is unlikely. She tells him it's been rumored that Shaw has $20 million lying around if he needs it in a hurry. Josh thinks he knows where it is. Josh, along with 2 other (fired) employees, a(n evicted) tenant, and an (criminal) acquaintance, they set out to get into Shaw's, and get the money.",['104'],"United States, Japan","English, Spanish, Chinese",,6.2,471042
Train to Busan,2016,"Action, Horror, Thriller",Yeon Sang-ho,Nothing from IMDB,"Gong Yoo, Jung Yu-mi, Ma Dong-seok, Kim Su-an, Kim Eui-sung, Choi Woo-sik, Sohee, Ye Soo-jung, Park Myung-shin, Choi Gwi-hwa","Sok-woo, a father with not much time for his daughter, Soo-ahn, are boarding the KTX, a fast train that shall bring them from Seoul to Busan. But during their journey, the apocalypse begins, and most of the earth's population become flesh craving zombies. While the KTX is shooting towards Busan, the passenger's fight for their families and lives against the zombies - and each other.",['118'],South Korea,"Korean, Hawaiian, English",,7.6,5700672
Training Day,2001,"Crime, Drama, Thriller",Antoine Fuqua,David Ayer,"Denzel Washington, Ethan Hawke, Scott Glenn, Tom Berenger, Harris Yulin, Raymond J. Barry, Cliff Curtis, Dr. Dre, Snoop Dogg, Macy Gray","In Los Angeles, a city where streets are overrun by drug dealers, those who have sworn to uphold the law are breaking them to clean up the streets. Denzel Washington plays L.A.P.D. detective Alonzo Harris, a veteran narcotics officer whose methods of enforcing the law are questionable, if not corrupt. 'Training Day' follows Harris as he trains rookie Jake Hoyt over a 24-hour period. Ethical dilemmas arise for Hoyt as well as the audience as questions present themselves as to whether or not Harris' methodology for ridding the streets of South Central Los Angeles of drugs is right or wrong.",['122'],United States,"English, Russian, Spanish, Korean, Greek",,7.7,139654
Transcendence,2014,"Action, Drama, Sci-Fi, Thriller",Wally Pfister,Jack Paglen,"Johnny Depp, Rebecca Hall, Paul Bettany, Cillian Murphy, Kate Mara, Cole Hauser, Morgan Freeman, Clifton Collins Jr., Cory Hardrict, Falk Hentschel","Dr. Will Caster (Johnny Depp) is the foremost researcher in the field of Artificial Intelligence, working to create a sentient machine that combines the collective intelligence of everything ever known with the full range of human emotions. His highly controversial experiments have made him famous, but they have also made him the prime target of anti-technology extremists who will do whatever it takes to stop him. However, in their attempt to destroy Will, they inadvertently become the catalyst for him to succeed-to be a participant in his own transcendence. For his wife Evelyn (Rebecca Hall) and best friend Max Waters (Paul Bettany), both fellow researchers, the question is not if they can...but if they should. Their worst fears are realized as Will's thirst for knowledge evolves into a seemingly omnipresent quest for power, to what end is unknown. The only thing that is becoming terrifyingly clear is there may be no way to stop him.",['119'],"United Kingdom, China, United States",English,,6.2,2209764
Transformers: Revenge of the Fallen,2009,"Action, Adventure, Sci-Fi",Michael Bay,"Ehren Kruger, Roberto Orci, Alex Kurtzman","Shia LaBeouf, Megan Fox, Josh Duhamel, Tyrese Gibson, John Turturro, Ramón Rodríguez, Kevin Dunn, Julie White, Isabel Lucas, John Benjamin Hickey","A youth chooses manhood. The week Sam Witwicky starts college, the Decepticons make trouble in Shanghai. A presidential envoy believes it's because the Autobots are around; he wants them gone. He's wrong: the Decepticons need access to Sam's mind to see some glyphs imprinted there that will lead them to a fragile object that, when inserted in an alien machine hidden in Egypt for centuries, will give them the power to blow out the sun. Sam, his girlfriend Mikaela Banes, and Sam's parents are in danger. Optimus Prime and Bumblebee are Sam's principal protectors. If one of them goes down, what becomes of Sam?",['149'],United States,"English, Spanish",,6.0,1055369
Transformers: Dark of the Moon,2011,"Action, Adventure, Sci-Fi",Michael Bay,Ehren Kruger,"Shia LaBeouf, Rosie Huntington-Whiteley, Josh Duhamel, John Turturro, Tyrese Gibson, Patrick Dempsey, Frances McDormand, John Malkovich, Kevin Dunn, Julie White","Autobots Bumblebee, Ratchet, Ironhide, Mirage (aka Dino), Wheeljack (aka Que) and Sideswipe led by Optimus Prime, are back in action taking on the evil Decepticons, who are eager to avenge their recent defeat. The Autobots and Decepticons become involved in a perilous space race between the United States and Russia to reach a hidden Cybertronian spacecraft on the moon and learn its secrets, and once again Sam Witwicky has to go to the aid of his robot friends. The new villain Shockwave is on the scene while the Autobots and Decepticons continue to battle it out on Earth.",['154'],United States,"English, Russian",,6.2,1399103
Transformers: Age of Extinction,2014,"Action, Adventure, Sci-Fi",Michael Bay,Ehren Kruger,"Mark Wahlberg, Stanley Tucci, Kelsey Grammer, Nicola Peltz Beckham, Jack Reynor, Titus Welliver, Sophia Myles, Bingbing Li, T.J. Miller, James Bachman","After the battle between the Autobots and Decepticons that leveled Chicago, humanity thinks that all alien robots are a threat. So Harold Attinger, a CIA agent, establishes a unit whose sole purpose is to hunt down all of them. But it turns out that they are aided by another alien robot who is searching for Optimus Prime. Cade Yeager, a ""robotics expert"", buys an old truck and upon examining it, he thinks it's a Transformer. When he powers it up, he discovers it's Optimus Prime. Later, men from the unit show up looking for Optimus. He helps Yeager and his daughter Tessa escape but are pursued by the hunter. They escape and Yeager learns from technology he took from the men that a technology magnate and defense contractor named Joshua Joyce is part of what's going on, so they go to find out what's going on.",['165'],"United States, China, Hong Kong","English, Chinese",,5.6,2109248
Transporter 3,2008,"Action, Adventure, Thriller",Olivier Megaton,Nothing from IMDB,"Jason Statham, Natalya Rudakova, François Berléand, Robert Knepper, Jeroen Krabbé, Alex Kobold, David Atrakchi, Yann Sundberg, Eriq Ebouaney, David Kammenos","Toxic waste bubbles in a ship waiting permission to dock in Odessa. Frank Martin turns down a job in Marseilles, referring it to a pal. A short time later, the pal, wounded by gunfire, crashes his car into Frank's living room and dies, leaving a young woman in the back seat. The employer of the dead man shows up, forces Frank to take the job, snaps a bracelet on his wrist that will explode if Frank gets more than 75 feet from his car, and sends Frank on a journey east with the young woman and a trunk full of something. She's Valentina, nearly mute. Can Frank figure out what's going on, deliver the package, and escape alive? And what does the ship have to do with it?",['104'],"France, United States, United Kingdom","English, French, Ukrainian, Russian, Hungarian",,6.1,1129442
True Story,2015,"Biography, Crime, Drama, History, Mystery",Rupert Goold,Nothing from IMDB,"Jonah Hill, James Franco, Felicity Jones, Maria Dizzia, Ethan Suplee, Conor Kikot, Charlotte Driscoll, Stella Rae Payne, Robert John Burke, Byron Jennings","Jonah Hill plays Michael Finkel, a recently terminated New York Times journalist who's struggling for work after a story gone wrong. One day, he receives a phone call from a man regarding an FBI Most Wanted individual named Christian Longo, who's been captured and claimed to be living as Finkel. Longo and Finkel meet and form a potentially marriage shattering bond while Longo is in prison awaiting his trial. Finkel exchanges journalism tips for the real events behind Longo's alleged heinous acts of murdering his family. Through the twists and turns in the movie, only at the end will Finkel uncover the True Story.",['99'],United States,"English, Ibo",,6.3,2273657
Trust Me,2013,"Comedy, Drama",Clark Gregg,Clark Gregg,"Clark Gregg, Felicity Huffman, Allison Janney, William H. Macy, Niecy Nash, Amanda Peet, Sam Rockwell, Molly Shannon, Saxon Sharbino, Paul Sparks","A struggling agent for child actors and former child star himself, Howard Holloway spends years losing his most talented clients to his slick, arch-nemesis Aldo Shocklee. Until the day that Howard encounters the brilliant and unsigned 13 year-old Lydia who is on the brink of securing the lead in a new Twilight-style franchise. Howard tries desperately to close the deal of a lifetime and make his precocious young client a star while managing her drunk, volatile father, Aldo's relentless poaching attempts, and the hostile machinations of the project's casting director and mega producer, who both despise him. But the closer he gets to achieving the Hollywood score he has chased all his life, the more complications appear.",['90'],United States,English,,6.1,2421416
Tulip Fever,2017,"Drama, History, Romance",Justin Chadwick,Nothing from IMDB,"Alicia Vikander, Dane DeHaan, Jack O'Connell, Holliday Grainger, Tom Hollander, Matthew Morrison, Kevin McKidd, Douglas Hodge, Joanna Scanlan, Zach Galifianakis","A struggling young artist (DeHaan) falls for a married woman (Vikander) while he's commissioned to paint her portrait during the tulip mania of 17th century Amsterdam. Seeking to break free from her powerful husband (Waltz), the two invest in the risky tulip market in the hope of striking it rich.",['105'],"United Kingdom, United States",English,,6.2,491203
Tumbledown,2015,"Comedy, Music, Romance",Sean Mewshaw,Nothing from IMDB,"Joe Manganiello, Jason Sudeikis, Rebecca Hall, Dianna Agron, Blythe Danner, Griffin Dunne, Richard Masur, Alex Quijano, Bates Wilder, Kimberly Howe","Hannah (Hall) is beginning to move on with her life after the death of her husband, an acclaimed musician and the subject of her latest biography, when she meets Andrew (Sudeikis), a brash writer from New York, who has a different take on her husband's life - and death. The unlikely pair must collaborate to put together the famous singer's story and begin to write the next chapter of their lives.",['105'],"United States, Canada",English,,6.2,2338424
The Twilight Saga: Eclipse,2010,"Action, Adventure, Drama, Fantasy, Mystery, Romance, Thriller",David Slade,Nothing from IMDB,"Xavier Samuel, Kristen Stewart, Robert Pattinson, Billy Burke, Justin Chon, Anna Kendrick, Michael Welch, Christian Serratos, Jackson Rathbone, Ashley Greene","Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob -- knowing that her decision has the potential to ignite the struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.",['124'],United States,English,,5.1,1325004
Two Night Stand,2014,"Comedy, Romance",Max Nichols,Mark Hammer,"Lio Tipton, Miles Teller, Jessica Szohr, Kid Cudi, Berto Colon, Josh Salatin, Kellyn Lindsay, Michael Showalter, Leven Rambin, Joey Lauren Adams","After an extremely regrettable one night stand, two strangers wake up to find themselves snowed in after sleeping through a blizzard that put all of Manhattan on ice. They're now trapped together in a tiny apartment, forced to get to know each other way more than any one night stand should.",['86'],United States,English,,6.3,2140619
U Got to Live a Little,2024,"Short, Drama",Hedvig Orback,Hedvig Orback,"Julia Heveus, Hedvig Orback",,,Sweden,Swedish,,,30424430
