Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
The Railway Man,2013,"Biography, Drama, Romance, War",Jonathan Teplitzky,Nothing from IMDB,"Jeremy Irvine, Colin Firth, Stellan Skarsgård, Nicole Kidman, Michael MacKenzie, Jeffrey Daunton, Tanroh Ishida, Bryan Probets, Tom Stokes, Tom Hobbs","Eric Lomax was one of thousands of Allied prisoners of war forced to work on the construction of the Thai/Burma railway during WW2. His experiences, after the secret radio he built to bring news and hope to his colleagues was discovered, left him traumatised and shut off from the world. Years later, he met Patti, a beautiful woman, on a train and fell in love. Patti was determined to rid Eric of his demons. Discovering that the young Japanese officer who haunted her husband was still alive, she faced a terrible decision. Should Eric be given a chance to confront his tormentor? Would she stand by him, whatever he did?",['116'],"Switzerland, United Kingdom, Australia","English, Japanese",,7.1,2058107
The Reader,2008,"Drama, Mystery, Romance",Stephen Daldry,Nothing from IMDB,"Ralph Fiennes, Jeanette Hain, David Kross, Kate Winslet, Susanne Lothar, Alissa Wilms, Florian Bartholomäi, Friederike Becht, Matthias Habich, Frieder Venus","THE READER opens in post-war Germany when teenager Michael Berg becomes ill and is helped home by Hanna, a stranger twice his age. Michael recovers from scarlet fever and seeks out Hanna to thank her. The two are quickly drawn into a passionate secret affair. Michael discovers that Hanna loves being read to and their physical relationship deepens. Hanna is enthralled as Michael reads to her from ""The Odyssey,"" ""Huck Finn,"" and ""The Lady with the Little Dog."" Despite their intense bond, Hanna mysteriously disappears one day and Michael is left confused and heartbroken. Eight years later, while Michael is a law student observing the Nazi war crime trials, he is stunned to find Hanna back in his life--this time as a defendant in the courtroom. As Hanna's past is revealed, Michael uncovers a deep secret that will impact both of their lives. THE READER is a story about truth and reconciliation, about how one generation comes to terms with the crimes of another.",['124'],"Germany, United States","English, German, Greek, Latin",,7.6,976051
The Rebound,2009,"Comedy, Romance",Bart Freundlich,Bart Freundlich,"Catherine Zeta-Jones, Justin Bartha, Andrew Cherry, Kelly Gould, Lynn Whitfield, Kate Jennings Grant, Rob Kerkovich, Sam Robards, John Schneider, Joanna Gleason","Sandy, upon discovering her husband's infidelity while watching her son's birthday video, leaves the suburbs and moves into the city. She gets an apartment that's above a coffee house where she befriends one of the workers, Aram, a guy whose wife only married him so she could get a green card. Aram's family thinks he's wasting his life and education by working in the coffee house. Soon after moving into the apartment, Sandy hires Aram to be her nanny while she takes on work for the first time since her children were born. It isn't long when Aram and Sandy find they get along wonderfully and start to date. But the question is: is their relationship real or is it, in fact, just a rebound for both of them?",['95'],United States,English,,6.3,1205535
The Retrieval,2013,"Adventure, Drama, Western",Chris Eska,Chris Eska,"Ashton Sanders, Tishuan Scott, Keston John, Bill Oberst Jr., Christine Horn, Alfonso Freeman, Raven Nicole LeDeatte, Jonathan R. Freeman, Jody Stelzig, Sam Pullin",,['92'],United States,English,,6.6,2635006
Jimmy Somerville: Smalltown Boy - Reprise 2014,2014,Music,Nothing from IMDB,Nothing from IMDB,Jimmy Somerville,,,Nothing from IMDB,English,,,12584624
The Road,2009,"Drama, Thriller",John Hillcoat,Nothing from IMDB,"Viggo Mortensen, Kodi Smit-McPhee, Robert Duvall, Guy Pearce, Molly Parker, Michael Kenneth Williams, Garret Dillahunt, Charlize Theron, Bob Jennings, Agnes Herrmann","It's a post-apocalyptic world, several years after whatever the cataclysmic event, which has in turn caused frequent quakes as further potential hazards. The world is gray and getting quickly grayer as more and more things die off. A man and his pre-teen son, who was born after the apocalypse, are currently on the road, their plan to walk to the coast and head south where the man hopes there will be a more hospitable environment in which to live. The man has taught his son that they are the ""good people"" who have fire in their hearts, which in combination largely means that they will not resort to cannibalism to survive. The man owns a pistol with two bullets remaining, which he will use for murder/suicide of him and his son if he feels that that is a better fate for them than life in the alternative. Food and fuel are for what everyone is looking. The man has taught his son to be suspect of everyone that they may meet, these strangers who, out of desperation, may not only try to steal what they have managed to scavenge for their own survival, but may kill them as food. Although life with his father in this world is all the boy has known, he may come to his own thoughts as to what it means holistically to be one of the good or one of the bad. Meanwhile, the man occasionally has thoughts to happier times with his wife/the boy's mother before the apocalypse, as well as not as happy times with her after the apocalypse and the reason she is no longer with them.",['111'],United States,English,,7.2,898367
The Rock,1996,"Action, Adventure, Thriller",Michael Bay,Nothing from IMDB,"Sean Connery, Nicolas Cage, Ed Harris, John Spencer, David Morse, William Forsythe, Michael Biehn, Vanessa Marcil, John C. McGinley, Gregory Sporleder","Stanley Goodspeed, who lives in Washington, D.C., is a biochemist who works for the F.B.I. Soon after his fiancée Carla Pestalozzi announces that she is pregnant, Stanley gets a call from F.B.I. Director James Womack. Womack tells Stanley that San Francisco's Alcatraz Island has been taken hostage, along with eighty-one tourists, by Marine General Francis Xavier Hummel who, for years, has been protesting the government's refusal to pay benefits to families of war veterans who died during covert military operations. The death of his wife Barbara on March 9, 1995 drove General Hummel over the edge, and now he's holding hostages in order to get his point across. Stanley is needed because General Hummel has stolen some VX gas warheads and has announced that he will launch them onto San Francisco unless his demands are met. Stanley knows how to disarm the bombs, but he needs someone who knows Alcatraz well enough to get him inside. That man is former British Intelligence Agent John Patrick Mason, who has been in prison for the past thirty years without a trial because he was accused of stealing the private files of J. Edgar Hoover. In 1962, John became the only inmate ever to escape from Alcatraz, and he stayed out of Alcatraz long enough to father a daughter named Jade Angelou. Despite his extreme hatred of the F.B.I., John agrees to help Stanley. When John and Stanley are sent into Alcatraz with a Navy S.E.A.L. team, General Hummel's men kill the entire S.E.A.L. team, leaving Stanley and John to work on their own to rescue the hostages.",['136'],United States,English,,7.4,117500
The Royal Tenenbaums,2001,"Comedy, Drama",Wes Anderson,"Wes Anderson, Owen Wilson","Gene Hackman, Anjelica Huston, Ben Stiller, Gwyneth Paltrow, Luke Wilson, Owen Wilson, Bill Murray, Danny Glover, Seymour Cassel, Kumar Pallana","Three grown prodigies, all with a unique genius of some kind, and their mother are staying at the family household. Their father, Royal had left them long ago, and comes back to make things right with his family.",['110'],United States,"English, Italian",,7.6,265666
The Russian Specialist,2005,"Action, Drama, Thriller",Dolph Lundgren,Nothing from IMDB,"Dolph Lundgren, Ben Cross, Ivan Petrushinov, Olivia Lee, Raicho Vasilev, Assen Blatechki, Anthony Arguirov, Valeri Yordanov, Dejan Angelov, Ivaylo Geraskov","Spetnaz (Special Ops) veteran Nick Cherenko leaves Russia after his son and wife are killed in a gunfight by drug lord Aleksandr 'Sasha' Popov's mob men. He's threatened with exposure as illegal car mechanic in L.A. by a fellow ex-pat tycoon who offers him $500,000 to liberate her kidnapped daughter. He only takes the job when told the capturers are Sasha's goons again. The mission's long path to find the girl and escape over the Finnish border, where his team is to be paid, is littered with blood and corpses.",['94'],"Germany, United States","Russian, English",,5.5,435696
The Scorpion King 3: Battle for Redemption,2012,"Action, Fantasy",Roel Reiné,Nothing from IMDB,"Dave Bautista, Bostin Christopher, Tanapol Chuksrida, Kevin 'Kimbo Slice' Ferguson, Geoffrey Giuliano, J.D. Hall, Johann Helf, Stephane Lambert, Selina Lo, Damian Mavis","Mathayus's sorceress-queen is killed by a pest which ravaged his kingdom until it fell. Feeling guilty and a failure, the Akkadian resumed the life of mercenary. He's hired by Horus, king of the now dominant Near eastern kingdom, to help out defend the palace of Hindu king Ramusan, guardian of the Book of the Death, the last ally barring the bid for Horus's throne by his rogue brother Talus, whose raids in the Far East yielded the largest army ever. Mathuyas is instructed to team up with simpleton Teutonic giant Olaf. Ramusan can't pay them the promised gold, but offers the hand of his daughter Silda, whose portrait shows a priceless medallion. Their fight is complicated by the mysterious Cobra, hired by Talus, who captured the princess, so they pair pretends to enter Talus's service, but finds out about an even more devious deception, while Talus captures the book and thus is able to conjure the warrior ghosts.",['105'],United States,English,,3.7,1781896
The Secret in Their Eyes,2009,"Drama, Mystery, Romance, Thriller",Juan José Campanella,Nothing from IMDB,"Soledad Villamil, Ricardo Darín, Carla Quevedo, Pablo Rago, Javier Godino, Bárbara Palladino, Rudy Romano, Alejandro Abelenda, Mario Alarcón, Guillermo Francella","In 1999, retired Argentinian federal justice agent Benjamín Espósito is writing a novel, using an old closed case as the source material. That case is the brutal rape and murder of Liliana Coloto. In addition to seeing the extreme grief of the victim's husband Ricardo Morales, Benjamín, his assistant Pablo Sandoval, and newly hired department chief Irene Menéndez-Hastings were personally affected by the case as Benjamín and Pablo tracked the killer, hence the reason why the unsatisfactory ending to the case has always bothered him. Despite the department already having two other suspects, Benjamín and Pablo ultimately were certain that a man named Isidoro Gómez is the real killer. Although he is aware that historical accuracy is not paramount for the novel, the process of revisiting the case is more an issue of closure for him. He tries to speak to the key players in the case, most specifically Irene, who still works in the justice department and who he has always been attracted to but never pursued due to the differences in their ages and social classes. The other issue is that Gómez is still at large, no one aware if he is alive or dead. But as Pablo at the time mentioned that passion is one thing that cannot be changed in behavior, Benjamín learns now that that premise still holds true.",['129'],"Argentina, Spain",Spanish,,8.2,1305806
The Sessions,2012,"Biography, Comedy, Drama, Romance",Ben Lewin,Nothing from IMDB,"John Hawkes, Helen Hunt, William H. Macy, Moon Bloodgood, Annika Marks, Adam Arkin, Rhea Perlman, W. Earl Brown, Robin Weigert, Blake Lindsley","At the age of 38, Mark O'Brien, a man who uses an iron lung, decides he no longer wishes to be a virgin. With the help of his therapist and his priest, he contacts Cheryl Cohen-Greene, a professional sex surrogate and a typical soccer mom with a house, a mortgage and a husband. Inspired by a true story, The Sessions, follows the fascinating relationship which evolves between Cheryl and Mark as she takes him on his journey to manhood.",['95'],United States,English,,7.2,1866249
The Shawshank Redemption,1994,Drama,Frank Darabont,Nothing from IMDB,"Tim Robbins, Morgan Freeman, Bob Gunton, William Sadler, Clancy Brown, Gil Bellows, Mark Rolston, James Whitmore, Jeffrey DeMunn, Larry Brandenburg","Chronicles the experiences of a formerly successful banker as a prisoner in the gloomy jailhouse of Shawshank after being found guilty of a crime he did not commit. The film portrays the man's unique way of dealing with his new, torturous life; along the way he befriends a number of fellow prisoners, most notably a wise long-term inmate named Red.",['142'],United States,English,,9.3,111161
The Signal,2014,"Drama, Mystery, Sci-Fi, Thriller",William Eubank,Nothing from IMDB,"Patrick Davidson, Brenton Thwaites, Olivia Cooke, Beau Knapp, Jeffrey Grover, Laurence Fishburne, Roy Kenny, Timothy Holmes, Ricardo Campos, Drew Sykes",,['97'],United States,English,,6.0,2910814
RiffTrax: The Sorcerers Apprentice,2019,Comedy,Nothing from IMDB,Nothing from IMDB,"Bill Corbett, Kevin Murphy, Michael J. Nelson",,,United States,English,,7.6,21343758
The Taking of Tiger Mountain,2014,"Action, Adventure, Biography, History, War",Hark Tsui,Nothing from IMDB,"Hanyu Zhang, Tony Ka Fai Leung, Kenny Lin, Nan Yu, Liya Tong, Geng Han, Xiao Chen, Ran Cai, Sooeung 'Chuck' Chae, Sihan Cheng",,['141'],China,"Mandarin, English",,6.4,3950078
The Talented Mr. Ripley,1999,"Crime, Drama, Thriller",Anthony Minghella,Nothing from IMDB,"Matt Damon, Gwyneth Paltrow, Jude Law, Cate Blanchett, Philip Seymour Hoffman, Jack Davenport, James Rebhorn, Sergio Rubini, Philip Baker Hall, Celia Weston","The 1950s. Manhattan lavatory attendant, Tom Ripley, borrows a Princeton jacket to play piano at a garden party. When the wealthy father of a recent Princeton grad chats Tom up, Tom pretends to know the son and is soon offered $1,000 to go to Italy to convince Dickie Greenleaf to return home. In Italy, Tom attaches himself to Dickie and to Marge, Dickie's cultured fiancée, pretending to love jazz and harboring homoerotic hopes as he soaks in luxury. Besides lying, Tom's talents include impressions and forgery, so when the handsome and confident Dickie tires of Tom, dismissing him as a bore, Tom goes to extreme lengths to make Greenleaf's privileges his own.",['139'],United States,"English, Italian",,7.4,134119
The Tall Man,2012,"Crime, Drama, Horror, Mystery, Thriller",Pascal Laugier,Pascal Laugier,"Jessica Biel, Jodelle Ferland, Stephen McHattie, William B. Davis, Samantha Ferris, Colleen Wheeler, Eve Harlow, Janet Wright, Ferne Downey, John Mann","This film concerns a legend that has been started by the town folk of Cold Rock. Since the children in the town have been going missing, people have said it's an entity known as 'The Tall Man' who has been taking them. Julia Denning (Jessica Biel) is the local nurse whose husband died years earlier. She is soon personally involved as her child is taken. She tries to track down where the child is taken, but finds that there's more to what's happening than she knew. The towns-folk start to turn on her and the truth comes out. But there's still more to the story - who is 'The Tall Man'? And what is the truth behind the disappearances?",['106'],"Canada, France",English,,5.9,1658837
The Town,2010,"Crime, Drama, Thriller",Ben Affleck,Nothing from IMDB,"Ben Affleck, Rebecca Hall, Jon Hamm, Jeremy Renner, Blake Lively, George Carroll, Owen Burke, Titus Welliver, Pete Postlethwaite, Chris Cooper","The Charlestown neighborhood of Boston is renowned for churning out a high number of armed robbers, generation after generation. These robbers never leave their Charlestown life on their own volition, the neighborhood where there is an unwritten code to protect that lifestyle. Such robbers include friends Doug MacRay, James Coughlin, Albert 'Gloansy' Magloan and Desmond Elden. Doug and James in particular treat each other like family, as the Coughlins have realistically been as such to Doug since Doug's mother ran off and Doug's father, Stephen MacRay, was sent to prison. James' single mother sister, the drugged out Krista Coughlin, and Doug have a casual sexual relationship. The foursome carry out a mostly successful bank robbery, but due to circumstances take the bank manager, Claire Keesey, hostage for a short period before releasing her physically unharmed. They find out that Claire lives in Charlestown, so they want to ensure that she did not see anything that could incriminate them if they were to ever run into her. As such, Doug begins a personal relationship with her to find out what she knows and what she's told the police and the FBI, who have taken charge of the investigation. He learns that she has kept some information from the authorities for her own protection but information that could identify James in particular. But Doug slowly falls for her, as she does for him. Ultimately, Doug dreams about leaving his Charlestown life to be with Claire anywhere but there. But Doug has to try and keep his true identity from her, and keep the fact that he is seeing her from his colleagues. But leaving is not as easy as he would like as he and the gang are tasked with a big job by a local gangster named Fergie whether Doug likes it or not. And Adam Frawley, the FBI's lead investigator, comes into evidence that links the foursome to the bank robbery and a subsequent armored car heist, so is on their tail for evidence that will send them away dead or alive.",['125'],United States,English,,7.5,840361
The Truman Show,1998,"Comedy, Drama",Peter Weir,Andrew Niccol,"Jim Carrey, Laura Linney, Noah Emmerich, Natascha McElhone, Holland Taylor, Brian Delate, Blair Slater, Peter Krause, Heidi Schanz, Ron Taylor","Since birth, a big fat lie defines the well-organised but humdrum life of the kind-hearted insurance salesman and ambitious explorer, Truman Burbank. Utterly unaware of the thousands of cleverly hidden cameras watching his every move, for nearly three decades, Truman's entire existence pivots around the will and the wild imagination of the ruthlessly manipulative television producer, Christof--the all-powerful TV-God of an extreme 24/7 reality show: The Truman Show. As a result, Truman's picturesque neighbourhood with the manicured lawns and the uncannily perfect residents is nothing but an elaborate state-of-the-art set, and the only truth he knows is what the worldwide television network and its deep financial interests dictate. Do lab rats know they are forever imprisoned?",['103'],United States,English,,8.2,120382
The Twilight Saga: Breaking Dawn - Part 1,2011,"Adventure, Drama, Fantasy, Romance, Thriller",Bill Condon,Nothing from IMDB,"Taylor Lautner, Gil Birmingham, Billy Burke, Sarah Clarke, Ty Olsson, Kristen Stewart, Ashley Greene, Jackson Rathbone, Peter Facinelli, Elizabeth Reaser","Bella and Edward celebrate their wedding, but, after their honeymoon on Isle Esme, things take a turn for the worse when Bella realizes she is pregnant. As the baby grows at an abnormally fast rate and causes many health problems to Bella, Edward and the wolf pack fear that she may give birth to an immortal child. But the Cullens will do everything they can to ensure that both Bella and the unborn child remain safe.",['117'],United States,"English, Portuguese",,4.9,1324999
The Ultimate Gift,2006,"Drama, Family, Romance",Michael O. Sajbel,Nothing from IMDB,"James Garner, Bill Cobbs, Lee Meriwether, George Lee, Brett Rice, D. David Morin, Abigail Breslin, Ali Hillis, Drew Fuller, Mircea Monroe","Jason thought his inheritance was going to be the gift of money and lots of it. Was he ever in for a big surprise. Based on the best-selling book ""The Ultimate Gift"" by Jim Stovall, the story sends trust fund baby Jason Stevens on an improbable journey of discovery, having to answer the ultimate question: ""What is the relationship between wealth and happiness?"" Jason had a very simple relationship with his impossibly wealthy Grandfather, Howard ""Red"" Stevens. He hated him. No heart-to-heart talks, no warm fuzzies, just cold hard cash. So of course he figured that when Red died, the whole ""reading of the will"" thing would be another simple cash transaction, that his Grandfather's money would allow him to continue living in the lifestyle to which he had become accustomed. But what Red left him was anything but simple. Red instead devised a plan for Jason to experience a crash course on life. Twelve tasks, which Red calls ""gifts,"" each challenging Jason in an improbable way, the accumulation of which would change him forever.",['118'],United States,"English, Spanish",,7.3,482629
The Vanishing of Flight 370,2019,"Documentary, History",LEMMiNO,LEMMiNO,LEMMiNO,,['25'],Nothing from IMDB,Nothing from IMDB,,9.3,15421940
The Vow,2012,"Drama, Romance",Michael Sucsy,Nothing from IMDB,"Rachel McAdams, Channing Tatum, Jessica Lange, Sam Neill, Jessica McNamee, Wendy Crewson, Tatiana Maslany, Lucas Bryant, Scott Speedman, Joey Klein","Leo and Paige are a couple who just got married. After an accident, Paige is left unconscious, and when she awakes she doesn't remember Leo. Her parents, whom she hasn't seen since she and Leo got together, come and visit her. She can't believe that she hasn't seen them for such a long time. Leo wants to bring her home with him but her parents want her to go with them. She goes with Leo but when she doesn't recognize anything, she goes to her parents. And she wonders why did she cut off contact with her family. She also runs into her ex and wonders why they broke up. Leo tries to win her back by courting her again.",['104'],"United States, Australia, France, Canada, Germany, Brazil, United Kingdom, China",English,,6.8,1606389
The Walk,2015,"Adventure, Biography, Drama, History",Robert Zemeckis,Nothing from IMDB,"Joseph Gordon-Levitt, Guillaume Baillargeon, Émilie Leclerc, Mark Trafford, Inka Malovic, Lucas Ramacière, Martin Lefebvre, Philippe Bertrand, Laurence Deschênes, Patricia Tulasne","Twelve people have walked on the moon, but only one man - Philippe Petit (Joseph Gordon-Levitt) - has ever, or will ever, walk in the immense void between the World Trade Center towers. Guided by his real-life mentor, Papa Rudy (Ben Kingsley), and aided by an unlikely band of international recruits, Petit and his gang overcome long odds, betrayals, dissension and countless close calls to conceive and execute their mad plan. Robert Zemeckis, the director of such marvels as Forrest Gump, Cast Away, Back to the Future, Polar Express and Flight, again uses cutting edge technology in the service of an emotional, character-driven story. With innovative photorealistic techniques and IMAX 3D wizardry, The Walk is true big-screen cinema, a chance for moviegoers to viscerally experience the feeling of reaching the clouds. The film, a PG-rated, all-audience entertainment for moviegoers 8 to 80, unlike anything audiences have seen before, is a love letter to Paris and New York City in the 1970s, but most of all, to the Towers of the World Trade Center.",['123'],United States,"English, French, Czech",,7.3,3488710
The Wishing Tree,2012,"Family, Romance",Terry Ingram,Michael J. Murray,"Jason Gedrick, Erica Cerra, Richard Harmon, Amitai Marmorstein, Emmalyn Estrada, Teryl Rothery, John Innes, Cole Grabinsky, Erica Carroll, Carrie Genzel",,['86'],United States,English,,6.3,2339739
The Wolverine,2013,"Action, Sci-Fi",James Mangold,"Mark Bomback, Scott Frank","Hugh Jackman, Tao Okamoto, Rila Fukushima, Hiroyuki Sanada, Svetlana Khodchenkova, Brian Tee, Hal Yamanouchi, Will Yun Lee, Ken Yamamura, Famke Janssen","In modern day Japan, Wolverine is out of his depth in an unknown world as he faces his ultimate nemesis in a life-or-death battle that will leave him forever changed. Vulnerable for the first time and pushed to his physical and emotional limits, he confronts not only lethal samurai steel but also his inner struggle against his own near-immortality, emerging more powerful than we have ever seen him before.",['126'],"United States, United Kingdom, Japan","English, Japanese",,6.7,1430132
The Woman in Black,2012,"Drama, Fantasy, Horror, Thriller",James Watkins,Nothing from IMDB,"Emma Shorey, Molly Harmon, Ellisa Walker-Reid, Sophie Stuckey, Daniel Radcliffe, Misha Handley, Jessica Raine, Roger Allam, Lucy May Barker, Indira Ainger","In London, solicitor Arthur Kipps still grieves over the death of his beloved wife Stella on the delivery of their son Joseph four years before. His employer gives him a last chance to keep his job, and he is assigned to travel to the remote village of Crythin Gifford to examine the documentation of the Eel Marsh House that belonged to the recently deceased Mrs. Drablow. Arthur befriends Daily on the train and the man offers a ride to him to the Gifford Arms inn. Arthur has a cold reception and the owner of the inn tells that he did not receive the request of reservation and there is no available room. The next morning, Arthur meets solicitor Jerome who advises him to return to London. However, Arthur goes to the isolated manor and soon he finds that Eel Marsh House is haunted by the vengeful ghost of a woman dressed in black. He also learns that the woman lost her son, drowned in the marsh, and she seeks revenge, taking the children of the terrified locals.",['95'],"United Kingdom, Canada, United States, Sweden",English,,6.4,1596365
The 12th Man,2017,"Drama, History, Thriller, War",Harald Zwart,Petter Skavlan,"Thomas Gullestad, Jonathan Rhys Meyers, Marie Blokhus, Mads Sjøgård Pettersen, Geir Vegar Hoel, Håkon T. Nielsen, Eirik Risholm Velle, Daniel Frikstad, Eric Dirnes, Alexander Zwart","True World War II story about Jan Baalsrud, one of the 12 saboteurs sent in 1943 from England to the Nazi-occupied Northern Norway. After their boat is sunk by the Germans, Jan goes on the run towards neutral Sweden. However, the brutal weather conditions turn out to possibly be an even greater foe than the Nazi patrols.",['135'],Norway,"Norwegian, German, English, Saami",,7.3,3300980
