Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Joker,2019,"Crime, Drama, Thriller",Todd Phillips,Nothing from IMDB,"Joaquin Phoenix, Robert De Niro, Zazie Beetz, Frances Conroy, Brett Cullen, Shea Whigham, Bill Camp, Glenn Fleshler, Leigh Gill, Josh Pais","A socially inept clown for hire - Arthur Fleck aspires to be a stand up comedian among his small job working dressed as a clown holding a sign for advertising. He takes care of his mother, Penny Fleck, and as he learns more about his mental illness, he learns more about his past. Dealing with all the negativity and bullying from society, he heads downwards on a spiral, in turn showing how his alter ego, ""Joker,"" came to be.",['122'],"United States, Canada, Australia","English, German",,8.4,7286456
Journey to the West,2013,"Action, Adventure, Comedy, Fantasy, Romance","Stephen Chow, Chi-Kin Kwok","Stephen Chow, Chi-Kin Kwok, Xin Huo, Yun Wang, Chi-Keung Fung, Zhengyu Lu, Sheung-ching Lee, Ivy Kong","Shu Qi, Zhang Wen, Huang Bo, Show Lo, Sheung-ching Lee, Bingqiang Chen, Sihan Cheng, Xing Yu, Zhengyu Lu, Chi Ling Chiu",,['110'],"China, Hong Kong",Mandarin,,6.7,2017561
Journey to the Center of the Earth,2008,"Action, Adventure, Family, Fantasy, Sci-Fi",Eric Brevig,Nothing from IMDB,"Brendan Fraser, Josh Hutcherson, Aníta Briem, Seth Meyers, Jean Michel Paré, Jane Wheeler, Frank Fontaine, Giancarlo Caltabiano, Kaniehtiio Horn, Garth Gilker","Professor Trevor Anderson receives his teenager nephew Sean Anderson. He will spend ten days with his uncle while his mother, Elizabeth, prepares to move to Canada. She gives a box to Trevor that belonged to his missing brother, Max, and Trevor find a book with references to the last journey of his brother. He decides to follow the steps of Max with Sean and they travel to Iceland, where they meet the guide Hannah Ásgeirsson. While climbing a mountain, there is a thunderstorm and they protect themselves in a cave. However, lightening collapses the entrance and the trio is trapped in the cave. They seek an exit and fall in a hole, discovering a lost world in the center of the Earth.",['93'],United States,"English, Icelandic, Italian",,5.8,373051
Julia's Eyes,2010,"Horror, Mystery, Thriller",Guillem Morales,"Guillem Morales, Oriol Paulo","Belén Rueda, Lluís Homar, Pablo Derqui, Francesc Orella, Joan Dalmau, Julia Gutiérrez Caba, Boris Ruiz, Dani Codina, Andrea Hermosa, Daniel Grao","After the death of the blind Sara, who hanged herself in the basement of her house, her twin sister Julia suspects that she was actually murdered. Julia has a degenerative problem with her eyes and is losing her sight, and she temporarily moves with her husband Isaac to Sara's house to arrange her funeral. Julia goes to the Centro Baumann for the blind, which Sara frequented, and she learns from other members that Sara had a boyfriend. Julia is chased by a mysterious man, but police inspector Dimas does not believe her. Julia follows Sara's last steps trying to find the identity of her secret lover. Julia is surrounded by deaths and weird events while she loses her sight.",['118'],"Spain, Mexico",Spanish,,6.7,1512685
Jurassic World,2015,"Action, Adventure, Sci-Fi",Colin Trevorrow,Nothing from IMDB,"Chris Pratt, Bryce Dallas Howard, Irrfan Khan, Vincent D'Onofrio, Ty Simpkins, Nick Robinson, Jake Johnson, Omar Sy, BD Wong, Judy Greer","Twenty-two years after the original Jurassic Park failed, the new park, also known as Jurassic World, is open for business. After years of studying genetics, the scientists on the park genetically engineer a new breed of dinosaur, the Indominus rex. When everything goes horribly wrong, will our heroes make it off the island?",['124'],"United States, Canada",English,,6.9,369610
Just Friends (2005) ... is A Guilty Movie Pleasure,2020,Talk-Show,Nothing from IMDB,Nothing from IMDB,"Ben Begley, Jesse McIntosh","On this week's Guilty Movie Pleasures - Ben Begley and Jesse McIntosh are tackling the Ryan Reynolds Rom-Com ""JUST FRIENDS"". We'll summarize the plot in under 3 minutes, share our favorite moments from the film, AND determine whether or not the film is ""guilty bad"", ""Guilty Tolerant"", OR ""GUILTY GOOD"". Directed by Roger Kumble. Starring: Ryan Reynolds, Amy Smart, Anna Ferris, Chris Klein, and Chris Marquette. PREMISE: High school student Chris Brander loves his best friend, Jamie Palamino. He finally confesses his feelings, but she tells him that she just wants to be friends, and he leaves town in shame. Ten years later, Chris is a successful record executive and involved with self-absorbed pop star Samantha James. He still pines for Jamie, though, and when his plans to go to Paris for the holidays fall through, he returns to his hometown to try and win her heart.",,Nothing from IMDB,Nothing from IMDB,,,13321554
Just Go with It,2011,"Comedy, Romance",Dennis Dugan,Nothing from IMDB,"Adam Sandler, Jennifer Aniston, Nicole Kidman, Nick Swardson, Brooklyn Decker, Bailee Madison, Griffin Gluck, Dave Matthews, Kevin Nealon, Rachel Dratch","Danny (Adam Sandler) must engage Katherine (Jennifer Aniston), his faithful assistant, to pretend to be his soon to be ex-wife. Danny must pretend that he is married, because he lied to his dream girl, Palmer (Brooklyn Decker) the most gorgeous woman in the world. To keep the woman he loves, covering up one lie soon turns into many lies.",['117'],United States,English,,6.4,1564367
Just Like Heaven,2005,"Comedy, Drama, Fantasy, Romance",Mark Waters,Nothing from IMDB,"Reese Witherspoon, Mark Ruffalo, Donal Logue, Dina Spybey-Waters, Ben Shenkman, Jon Heder, Ivana Milicevic, Caroline Aaron, Rosalind Chao, Ron Canada","Elizabeth Masterson, a dedicated doctor in San Francisco, had almost no time for anything. When she gets into a tragic car crash and goes into a coma, a landscape architect moves into Elizabeth's apartment for rent - where he meets her amnesiac ethereal form.",['95'],United States,"English, Spanish, Mandarin",,6.7,425123
Just Married,2003,"Comedy, Romance",Shawn Levy,Sam Harper,"Ashton Kutcher, Brittany Murphy, Christian Kane, David Moscow, Monet Mazur, David Rasche, Thad Luckinbill, David Agranov, Taran Killam, Raymond J. Barry","Charming, relatively poor, somewhat goofy Tom falls in love with haughty snob tycoon McNerney's spoiled daughter Sarah, who was destined for a more socialite match, such as slick Peter Prentiss. They still get married and fly to Europe for a romantic honeymoon Tom can't afford. Their love gets tested dangerously by misfortune of technical and other kinds all the way. Worse, Peter catches up with them on a mission to 'make Sarah see sense' just when the newlyweds are furious at each other.",['95'],"Germany, United States","English, Italian, French, German",,5.5,305711
Justice League,2017,"Action, Adventure, Fantasy, Sci-Fi",Zack Snyder,Nothing from IMDB,"Ben Affleck, Henry Cavill, Amy Adams, Gal Gadot, Ezra Miller, Jason Momoa, Ray Fisher, Jeremy Irons, Diane Lane, Connie Nielsen","Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne enlists the help of his newfound ally, Diana Prince, to face an even greater enemy. Together, Batman and Wonder Woman work quickly to find and recruit a team of meta-humans to stand against this newly awakened threat. But despite the formation of this unprecedented league of heroes-Batman, Wonder Woman, Aquaman, Cyborg and The Flash-it may already be too late to save the planet from an assault of catastrophic proportions.",['120'],"United States, Canada, United Kingdom","English, Irish, Russian, Icelandic",,6.1,974015
Kick-Ass 2,2013,"Action, Comedy, Crime, Thriller",Jeff Wadlow,Nothing from IMDB,"Aaron Taylor-Johnson, Chloë Grace Moretz, Morris Chestnut, Claudia Lee, Amy Anzel, Clark Duke, Augustus Prew, Mary Kitchen, Donald Faison, Matt Steinberg","After Kick-Ass' insane bravery inspires a new wave of self-made masked crusaders, led by the badass Colonel Stars and Stripes, our hero joins them on patrol. When these amateur superheroes are hunted down by Red Mist -- reborn as The Mother F%&*^r -- only the blade-wielding Hit Girl can prevent their annihilation. When we last saw junior assassin Hit Girl and young vigilante Kick-Ass, they were trying to live as normal teenagers Mindy and Dave. With graduation looming and uncertain what to do, Dave decides to start the world's first superhero team with Mindy. Unfortunately, when Mindy is busted for sneaking out as Hit Girl, she's forced to retire, leaving her to navigate the terrifying world of high-school mean girls on her own. With no one left to turn to, Dave joins forces with Justice Forever, run by a born-again ex-mobster named Colonel Stars and Stripes. Just as they start to make a real difference on the streets, the world's first super villain, The Mother F%&*^r, assembles his own evil league and puts a plan in motion to make Kick-Ass and Hit Girl pay for what they did to his dad. There's only one problem with his scheme: If you mess with one member of Justice Forever, you mess with them all.",['103'],"United Kingdom, United States, Japan",English,,6.5,1650554
Kick-Ass 2,2013,"Action, Comedy, Crime, Thriller",Jeff Wadlow,Nothing from IMDB,"Aaron Taylor-Johnson, Chloë Grace Moretz, Morris Chestnut, Claudia Lee, Amy Anzel, Clark Duke, Augustus Prew, Mary Kitchen, Donald Faison, Matt Steinberg","After Kick-Ass' insane bravery inspires a new wave of self-made masked crusaders, led by the badass Colonel Stars and Stripes, our hero joins them on patrol. When these amateur superheroes are hunted down by Red Mist -- reborn as The Mother F%&*^r -- only the blade-wielding Hit Girl can prevent their annihilation. When we last saw junior assassin Hit Girl and young vigilante Kick-Ass, they were trying to live as normal teenagers Mindy and Dave. With graduation looming and uncertain what to do, Dave decides to start the world's first superhero team with Mindy. Unfortunately, when Mindy is busted for sneaking out as Hit Girl, she's forced to retire, leaving her to navigate the terrifying world of high-school mean girls on her own. With no one left to turn to, Dave joins forces with Justice Forever, run by a born-again ex-mobster named Colonel Stars and Stripes. Just as they start to make a real difference on the streets, the world's first super villain, The Mother F%&*^r, assembles his own evil league and puts a plan in motion to make Kick-Ass and Hit Girl pay for what they did to his dad. There's only one problem with his scheme: If you mess with one member of Justice Forever, you mess with them all.",['103'],"United Kingdom, United States, Japan",English,,6.5,1650554
Kidnapping Mr. Heineken,2015,"Action, Crime, Drama, Thriller",Daniel Alfredson,Nothing from IMDB,"Jim Sturgess, Sam Worthington, Ryan Kwanten, Anthony Hopkins, Mark van Eeuwen, Thomas Cocquerel, Jemima West, David Dencik, Dirk Roofthooft, Vera Van Dooren",,['95'],"Netherlands, Belgium, United Kingdom, United States","English, Dutch, German",,6.1,2917388
Kill Me Three Times,2014,"Action, Comedy, Crime, Thriller",Kriv Stenders,James McFarland,"Simon Pegg, Steve Le Marquand, Alice Braga, Teresa Palmer, Sullivan Stapleton, Luke Hemsworth, Callan Mulvey, Bryan Brown, Daniel Berenger, Danielle",,['90'],"United States, Australia",English,,5.8,2393845
Killer Elite,2011,"Action, Crime, Thriller",Gary McKendry,Nothing from IMDB,"Jason Statham, Clive Owen, Robert De Niro, Dominic Purcell, Aden Young, Yvonne Strahovski, Ben Mendelsohn, Adewale Akinnuoye-Agbaje, David Whiteley, Matt Nable","Loosely-based on a true story, Killer Elite pits two of the world's most elite operatives--Danny, a ruthless killer-for-hire (Jason Statham); and Hunter, his longtime mentor (Robert De Niro)--against the cunning leader of a secret society of former Special Air Service operatives(Clive Owen). Covering the globe from Australia to Paris, London, and the Middle East, Danny and Hunter are plunged into a highly-dangerous game of revenge and deception--where things are not always what they appear to be.",['116'],"United Kingdom, Australia, United States","English, Arabic, French, Spanish",,6.4,1448755
Killer Elite,2011,"Action, Crime, Thriller",Gary McKendry,Nothing from IMDB,"Jason Statham, Clive Owen, Robert De Niro, Dominic Purcell, Aden Young, Yvonne Strahovski, Ben Mendelsohn, Adewale Akinnuoye-Agbaje, David Whiteley, Matt Nable","Loosely-based on a true story, Killer Elite pits two of the world's most elite operatives--Danny, a ruthless killer-for-hire (Jason Statham); and Hunter, his longtime mentor (Robert De Niro)--against the cunning leader of a secret society of former Special Air Service operatives(Clive Owen). Covering the globe from Australia to Paris, London, and the Middle East, Danny and Hunter are plunged into a highly-dangerous game of revenge and deception--where things are not always what they appear to be.",['116'],"United Kingdom, Australia, United States","English, Arabic, French, Spanish",,6.4,1448755
Killers,2010,"Action, Comedy, Romance, Thriller",Robert Luketic,Nothing from IMDB,"Ashton Kutcher, Katherine Heigl, Tom Selleck, Catherine O'Hara, Katheryn Winnick, Kevin Sussman, Lisa Ann Walter, Casey Wilson, Rob Riggle, Martin Mull","Spencer Aimes is just your average, undercover, government-hired super-assassin accustomed to a life of exotic European locales, flashy sports cars and even flashier women. But when he meets Jen Kornfeldt, a beautiful, fun-loving computer tech recovering from a bad break-up, he finds true love...and happily trades international intrigue for domestic bliss. Three years later, Spencer and Jen are still enjoying a picture-perfect marriage - that is, until the morning after Spencer's 30th birthday. That's when Spencer and Jen learn he's the target of a multi-million dollar hit. Even worse, the hired killers have been stalking the happy couple for years, and could be anyone: friends, neighbors, the grocery store clerk, even that crabby old guy shuffling across the street. Now Spencer and Jen are on the run for their lives. As their suburban paradise turns into a paranoid game of dodge-the-bullet, they must find out who wants Spencer dead and why, all the while trying to save their marriage, manage his in-laws, keep up neighborly appearances ... and just plain survive.",['100'],United States,English,,5.4,1103153
King Arthur: Legend of the Sword,2017,"Action, Adventure, Drama, Fantasy",Guy Ritchie,Nothing from IMDB,"Charlie Hunnam, Astrid Bergès-Frisbey, Jude Law, Djimon Hounsou, Eric Bana, Aidan Gillen, Freddie Fox, Craig McGinlay, Tom Wu, Kingsley Ben-Adir","An alternative version of the King Arthur legend. As a boy, Arthur is left orphaned after his father, King Uther Pendragon, and mother are killed in a war waged against them by Vortigern, who then assumes the throne. Arthur flees and is raised in a brothel, knowing very little of his birthright. Vortigern wants Arthur dead, to ensure there is no claimant to the throne. The legends foretell that only the next king will be able to draw Excalibur, Uther's sword, from the rock where it is lodged. So, in an effort to identify Arthur, Vortigern forces all the young men of Arthur's age to attempt to draw out the sword. Now it is Arthur's turn.",['126'],"United Kingdom, United States, Australia",English,,6.7,1972591
Kingdom of Heaven,2005,"Action, Adventure, Drama, History, War",Ridley Scott,William Monahan,"Martin Hancock, Michael Sheen, Nathalie Cox, Eriq Ebouaney, Jouko Ahola, David Thewlis, Liam Neeson, Philip Glenister, Orlando Bloom, Bronson Webb","It is the time of the Crusades during the Middle Ages -- the world-shaping 200-year collision between Europe and the East. A blacksmith named Balian has lost his family and nearly his faith. The religious wars raging in the far-off Holy Land seem remote to him, yet he is pulled into that immense drama. Amid the pageantry and intrigues of medieval Jerusalem, he falls in love, grows into a leader, and ultimately uses all his courage and skill to defend the city against staggering odds. Destiny comes seeking Balian in the form of a great knight, Godfrey of Ibelin, a Crusader briefly home to France from fighting in the East. Revealing himself as Balian's father, Godfrey shows him the true meaning of knighthood and takes him on a journey across continents to the fabled Holy City. In Jerusalem at that moment--between the Second and Third Crusades--a fragile peace prevails, through the efforts of its enlightened Christian king, Baldwin IV, aided by his advisor Tiberias, and the military restraint of the legendary Muslim leader Saladin Ayubi. But Baldwin's days are numbered, and strains of fanaticism, greed, and jealousy among the Crusaders threaten to shatter the truce. King Baldwin's vision of peace--a kingdom of heaven--is shared by a handful of knights, including Godfrey of Ibelin, who swear to uphold it with their lives and honor. As Godfrey passes his sword to his son, he also passes on that sacred oath: to protect the helpless, safeguard the peace, and work toward harmony between religions and cultures, so that a kingdom of heaven can flourish on earth. Balian takes the sword and steps into history.",['144'],"United Kingdom, Germany, Spain, Morocco, United States, Italy, France","English, Arabic, Latin, Italian, German",,7.3,320661
Kiss Kiss Bang Bang,2005,"Comedy, Crime, Mystery, Thriller",Shane Black,Nothing from IMDB,"Robert Downey Jr., Val Kilmer, Michelle Monaghan, Corbin Bernsen, Dash Mihok, Larry Miller, Rockmond Dunbar, Shannyn Sossamon, Angela Lindvall, Indio Falconer Downey",A petty thief posing as an actor is brought to Los Angeles for an unlikely audition and finds himself in the middle of a murder investigation along with his high school dream girl and a detective who's been training him for his upcoming role...,['103'],United States,English,,7.5,373469
Knight and Day,2010,"Action, Adventure, Comedy",James Mangold,Patrick O'Neill,"Tom Cruise, Cameron Diaz, Peter Sarsgaard, Jordi Mollà, Viola Davis, Paul Dano, Falk Hentschel, Marc Blucas, Lennie Loftin, Maggie Grace","Looking forward to attending her sister April's wedding, the commitment-shy tomboy and classic cars aficionado, June Havens, catches a plane to Boston. Then, out of the blue, she crosses paths with the handsome and charming stranger with the killer sense of humour, Roy Miller, and just like that, June's life will never be the same again. Now, as the dashing man of intrigue plunges June into an excitingly risky world of high-speed car chases, deadly man-to-man fights, and lethal stray bullets, dangerous, no-nonsense adversaries are after the mismatched duo, hell-bent on retrieving a tiny state-of-the-art device that's worth millions. But, who's this Roy Miller guy? Is he truly one of the good guys? Above all, could he be the one?",['109'],United States,"English, German, Spanish",,6.3,1013743
Knight of Cups,2015,"Drama, Fantasy, Romance",Terrence Malick,Terrence Malick,"Christian Bale, Cate Blanchett, Natalie Portman, Brian Dennehy, Antonio Banderas, Freida Pinto, Wes Bentley, Isabel Lucas, Teresa Palmer, Imogen Poots","Rick is a screenwriter living in Los Angeles, California. While he's successful in his career, his life feels empty. Haunted by the death of one brother and the dire circumstances of the other, he finds temporary solace in the Hollywood excess that defines his existence. Women provide a distraction to the daily pain he must endure, and every encounter that comes his way brings him closer to finding his place in the world. The film is divided into eight chapters (each named after a tarot card, except for the final chapter Freedom), plus a prologue, each loosely based around the central character's relationship with somebody in his life..",['118'],United States,"English, German, Spanish, Serbian",,5.6,2101383
Knocked Up,2007,"Comedy, Romance",Judd Apatow,Judd Apatow,"Seth Rogen, Katherine Heigl, Paul Rudd, Leslie Mann, Jason Segel, Jay Baruchel, Jonah Hill, Martin Starr, Charlyne Yi, Iris Apatow","When Alison Scott is promoted in E! Television, she goes to a night-club to celebrate with her older married sister Debbie. Alison meets the pothead reckless Ben Stone and while having a small talk with Ben, Debbie's husband Pete calls her to tell that their daughter has chicken pox. Debbie leaves the place but Allison stays with Ben, drinking and dancing along all night; completely wasted, they end up having a one night stand. Ben does not use a condom and eight weeks later, Allison discovers that she is pregnant. She calls Ben and they decide to try to stay together and have the baby. However, Ben needs to grow up first to raise a family of his own.",['129'],United States,English,,6.9,478311
Knowing,2009,"Action, Mystery, Sci-Fi, Thriller",Alex Proyas,Nothing from IMDB,"Nicolas Cage, Chandler Canterbury, Rose Byrne, Lara Robinson, D.G. Maloney, Nadia Townsend, Alan Hopgood, Adrienne Pickering, Joshua Long, Danielle Carter","In the fall of 1959, students draw pictures of life as they imagine it will be in 50 years, for a time capsule. Lucinda, an odd child who hears voices, swiftly writes a long string of numbers. In 2009, the capsule is opened; student Caleb Koestler gets Lucinda's ""drawing"" and his father John, an astrophysicist and grieving widower, takes a look. He discovers dates of disasters over the past 50 years with the number who died. Three dates remain, all coming soon. He investigates, learns of Lucinda, and looks for her family. He fears for his son, who's started to hear voices and who is visited by a silent stranger who shows him a vision of fire and destruction. What's going on?",['121'],"United States, United Kingdom, Australia",English,,6.2,448011
Kubo and the Two Strings,2016,"Animation, Action, Adventure, Family, Fantasy",Travis Knight,Nothing from IMDB,"Art Parkinson, Charlize Theron, Brenda Vaccaro, Cary-Hiroyuki Tagawa, Meyrick Murphy, George Takei, Rooney Mara, Ralph Fiennes, Matthew McConaughey, Minae Noji","Kubo lives a quiet, normal life in a small shoreside village until a spirit from the past turns his life upside down by re-igniting an age-old vendetta. This causes all sorts of havoc as gods and monsters chase Kubo who, in order to survive, must locate a magical suit of armor once worn by his late father, a legendary Samurai warrior.",['101'],"United Kingdom, United States",English,,7.7,4302938
Kung Fu Panda 3,2016,"Animation, Action, Adventure, Comedy, Family, Fantasy","Alessandro Carloni, Jennifer Yuh Nelson",Nothing from IMDB,"Jack Black, Bryan Cranston, Dustin Hoffman, Angelina Jolie, J.K. Simmons, Jackie Chan, Seth Rogen, Lucy Liu, David Cross, Kate Hudson","When Po's long-lost panda father suddenly reappears, the reunited duo travels to a secret panda paradise to meet scores of hilarious new panda characters. But when the supernatural villain Kai begins to sweep across China defeating all the kung fu masters, Po must do the impossible-learn to train a village full of his fun-loving, clumsy brethren to become the ultimate band of Kung Fu Pandas.",['95'],"China, United States","English, Russian",,7.1,2267968
