Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
The Change-Up,2011,"Comedy, Fantasy",David Dobkin,"Jon Lucas, Scott Moore","Ryan Reynolds, Jason Bateman, Leslie Mann, Olivia Wilde, Alan Arkin, Mircea Monroe, Gregory Itzin, Ned Schmidtke, Ming Lo, Sydney Rouviere","Mitch (Ryan Reynolds) and Dave (Jason Bateman) grew up together and were inseparable best friends, but as the years have passed they've drifted apart. While Dave is an overworked lawyer, husband, and father of three, Mitch has remained a single, quasi-employed man-child who has never met a responsibility he liked. To Mitch, Dave has it all: beautiful wife Jamie (Leslie Mann), kids who adore him, and a high-paying job at a prestigious law firm. To Dave, Mitch's stress-free life without obligation or consequence would be a dream come true. Following a drunken night out together, Mitch and Dave's worlds are turned upside down when they wake up in each other's bodies and proceed to freak out. Despite the freedom from their normal routines and habits, the guys soon discover that each other's lives are nowhere near as rosy as they once seemed. Further complicating matters are Dave's sexy legal associate, Sabrina (Olivia Wilde) and Mitch's estranged father (Alan Arkin). With time not on their side, Mitch and Dave comically struggle to avoid completely destroying each other's lives before they can find a way to get their old ones back.",['112'],United States,"English, Ukrainian",,6.3,1488555
The Choice,2016,"Drama, Romance",Ross Katz,Nothing from IMDB,"Benjamin Walker, Teresa Palmer, Maggie Grace, Alexandra Daddario, Tom Wilkinson, Tom Welling, Jesse C. Boyd, Brad James, Noree Victoria, Anna Enger Ritch","In a small coastal town, veterinarian Travis Shaw works with his father Shep and is very close to his beloved sister Steph. Travis is very successful with women and dates Monica every now and then. When resident Gabby Holland moves in next door, she initially believes he is a pretentious man. But when her boyfriend Ryan MacCarthy, who is a fellow doctor in the same hospital where she works, needs to travel to another city, Gabby and Travis have a relationship and fall in love with each other. Out of the blue, Ryan returns and proposes to her. Now she must make a choice between her two loves.",['111'],United States,English,,6.5,3797868
The Commuter,2018,"Action, Mystery, Thriller",Jaume Collet-Serra,Nothing from IMDB,"Liam Neeson, Vera Farmiga, Patrick Wilson, Jonathan Banks, Sam Neill, Elizabeth McGovern, Killian Scott, Shazad Latif, Andy Nyman, Clara Lago","Former police officer Michael MacCauley, now a hard-working life-insurance salesman and caring family man, has been taking the commuter rail to New York for the past 10 years. Things take an unexpected turn when, on one of his daily journeys, cryptic passenger Joanna makes Michael a generous and tempting offer to locate a single commuter or face grave consequences. Is this a sick joke, or is this, indeed, a dangerous situation? As Michael races against the clock to solve this wicked conundrum, everyone aboard is a suspect, in a deal that is more complicated than it looks. Can he decide in time who is the one?",['104'],"United States, United Kingdom, France, China, Canada","English, Spanish",,6.3,1590193
The Constant Gardener,2005,"Drama, Mystery, Romance, Thriller",Fernando Meirelles,Nothing from IMDB,"Ralph Fiennes, Rachel Weisz, Hubert Koundé, Danny Huston, Daniele Harford, Packson Ngugi, Damaris Itenyo Agweyu, Bernard Otieno Oduor, Bill Nighy, Keith Pearson","In a remote area of Northern Kenya, activist Tessa Quayle is found brutally murdered. Tessa's companion, a doctor, appears to have fled the scene, and the evidence points to a crime of passion. Members of the British High Commission in Nairobi assume that Tessa's widower, their mild-mannered and unambitious colleague Justin Quayle, will leave the matter to them. They could not be more wrong. Haunted by remorse and jarred by rumors of his late wife's infidelities, Quayle surprises everyone by embarking on a personal odyssey that will take him across three continents. Using his privileged access to diplomatic secrets, he will risk his own life, stopping at nothing to uncover and expose the truth - a conspiracy more far-reaching and deadly than Quayle could ever have imagined.",['129'],"United Kingdom, Germany, Kenya, France, United States, Switzerland","English, Italian, Swahili, German",,7.4,387131
The Cove,2009,"Documentary, Biography, Crime, History",Louie Psihoyos,Mark Monroe,"Richard O'Barry, Louie Psihoyos, Hardy Jones, Michael Illiff, Joji Morishita, Ian Campbell, Paul Watson, Doug DeMaster, Dave Rastovich, Charles Hambleton","Richard O'Barry was the man who captured and trained the dolphins for the television show Flipper (1964). O'Barry's view of cetaceans in captivity changed from that experience when as the last straw he saw that one of the dolphins playing Flipper - her name being Kathy - basically committed suicide in his arms because of the stress of being in captivity. Since that time, he has become one of the leading advocates against cetaceans in captivity and for the preservation of cetaceans in the wild. O'Barry and filmmaker 'Louie Psihoyos (I)' go about trying to expose one of what they see as the most cruel acts against wild dolphins in the world in Taiji, Japan, where dolphins are routinely corralled, either to be sold alive to aquariums and marine parks, or slaughtered for meat. The primary secluded cove where this activity is taking place is heavily guarded. O'Barry and Psihoyos are well known as enemies by the authorities in Taiji, the authorities who will use whatever tactic to expel the two from Japan forever. O'Barry, Psihoyos and their team covertly try to film as a document of conclusive evidence this cruel behavior. They employ among others Hollywood cameramen and deep sea free divers. They also highlight what is considered the dangerous consumption of dolphin meat (due to its high concentration of mercury) which is often sold not as dolphin meat, and the Japanese government's methodical buying off of poorer third world nations for their support of Japan's whaling industry, that support most specifically at the International Whaling Commission.",['92'],United States,"English, Japanese",,8.4,1313104
The Crucible,1996,"Drama, History",Nicholas Hytner,Nothing from IMDB,"Daniel Day-Lewis, Winona Ryder, Paul Scofield, Joan Allen, Bruce Davison, Rob Campbell, Jeffrey Jones, Peter Vaughan, Karron Graves, Charlayne Woodard","A small group of teen girls in 1692 Salem, Massachusetts caught in an innocent conjuring of love potions to catch young men are forced to tell lies that Satan had invaded them and forced them to participate in the rites and are then forced to name those involved. Thrown into the mix are greedy preachers and other major landowners trying to steal others' land and one young woman infatuated with a married man and determined to get rid of his innocent wife. Arthur Miller wrote the events and the subsequent trials where those who demanded their innocence were executed, those who would not name names were incarcerated and tortured, and those who admitted their guilt were immediately freed as a parable of the Congressional Communist witch hunts led by Senator Joe McCarthy in 1950's America.",['124'],United States,English,,6.8,115988
The Da Vinci Code,2006,"Mystery, Thriller",Ron Howard,Nothing from IMDB,"Tom Hanks, Audrey Tautou, Ian McKellen, Jean Reno, Paul Bettany, Alfred Molina, Jürgen Prochnow, Jean-Yves Berteloot, Etienne Chicot, Jean-Pierre Marielle","Dan Brown's controversial best-selling novel about a powerful secret that's been kept under wraps for thousands of years comes to the screen in this suspense thriller from Director Ron Howard. The stately silence of Paris' Louvre museum is broken when one of the gallery's leading curators is found dead on the grounds, with strange symbols carved into his body and left around the spot where he died. Hoping to learn the significance of the symbols, police bring in Sophie Neveu (Audrey Tautou), a gifted cryptographer who is also the victim's granddaughter. Needing help, Sophie calls on Robert Langdon (Tom Hanks), a leading symbologist from the United States. As Sophie and Robert dig deeper into the case, they discover the victim's involvement in the Priory of Sion, a secret society whose members have been privy to forbidden knowledge dating back to the birth of Christianity. In their search, Sophie and Robert happen upon evidence that could lead to the final resting place of the Holy Grail, while members of the priory and an underground Catholic society known as Opus Dei give chase, determined to prevent them from sharing their greatest secrets with the world.",['149'],"United States, Malta, France, United Kingdom","English, French, Latin, Spanish",,6.6,382625
The Damned,2013,"Horror, Mystery, Thriller",Víctor Garcia,Nothing from IMDB,"Peter Facinelli, Sophia Myles, Nathalia Ramos, Sebastián Martínez, Carolina Guerra, Gustavo Angarita, Julieta Salazar, Juan Pablo Gamboa, Tatiana Renteria, Bianca Cereceda","In Bogota, Colombia, the widow American David Reynolds is ready to travel back to America with his fiancée Lauren and his daughter Jill to get married after the death of his wife Marcela. However Jill has left her passport in the house of her aunt Gina and they travel in a car with Gina and Jill's boyfriend Ramon to the town where Gina lives. They drive through a shortcut but they are stopped on the road by Capitan Morales that warns them that the road is flooded and is too dangerous to drive along, but Gina decides to continue. They have an accident and the car overturns and Lauren breaks two ribs in the middle of nowhere. They decide to walk and find an old hotel that has been closed since 1978. The owner Felipe is reluctant to let them in, but he decides to lodge the group. While bringing some wood for the fireplace, the snoopy Jill and her boyfriend Ramon leaves the room and Jill overhears a cry. They seek out and find the girl Ana Maria padlocked in a wooden box. When Felipe returns with David with the wood and learns that the couple left the room, he runs to the box but is subdued by David. Felipe warns that the girl will kill his family, but they believe that the old man is a pedophile. But soon they discover the truth about Ana Maria.",['87'],United States,"English, Spanish",,5.2,2387408
The Details,2011,"Comedy, Drama",Jacob Estes,Jacob Estes,"Tobey Maguire, Gary Schwartz, José Gandara, Elizabeth Banks, Miles Ellenwood, Kerry Washington, Ray Liotta, Rose Cano, Laura Linney, Traci L. Crouch",,['101'],United States,English,,6.1,1433207
Devil's Pass,2013,"Horror, Mystery, Thriller",Renny Harlin,Vikram Weet,"Holly Goss, Matt Stokoe, Luke Albright, Ryan Hawley, Gemma Atkinson, Nikolay Butenin, Nelly Nielsen, Valeriya Fedorovich, Aleksey Kink, Sergei Lobanov","The Dyatlov Pass follows a group of American students on a trek to investigate the true life mystery of nine Russian skiers who befell unexplained deaths while skiing in the Russian mountains in 1959. To this day, their deaths have been one of the most bizarre unsolved mysteries of the 20th century.",['100'],"United Kingdom, Russia, United States","English, Russian",,5.7,1905040
The English Patient,1996,"Drama, Romance, War",Anthony Minghella,Nothing from IMDB,"Ralph Fiennes, Juliette Binoche, Willem Dafoe, Kristin Scott Thomas, Naveen Andrews, Colin Firth, Julian Wadham, Jürgen Prochnow, Kevin Whately, Clive Merrison","October 1944 in war torn Italy. Hana (Juliette Binoche), a French-Canadian nurse working in a mobile army medical unit, feels like everything she loves in life dies on her. Because of the difficulty traveling and the dangers, especially as the landscape is still heavily booby-trapped with mines, Hana volunteers to stay behind at a church to care solely for a dying semi-amnesiac patient, who is badly burned and disfigured. She agrees to catch up to the rest of the unit after he dies. All the patient remembers is that he is English, and that he is married. Their solitude is disrupted with the arrival at the church of fellow Canadian David Caravaggio (Willem Dafoe), part of the Intelligence Service, who is certain that he knows the patient as a man who cooperated with the Germans. Caravaggio believes that the patient's memory is largely intact, and that he is running away from his past, in part, or in its entirety. The patient does open up about his past, all surrounding his work as a cartographer in North Africa, which was interrupted by the war. He may not be running from his work as a spy for the Germans as Caravaggio believes, but rather the memory of an affair he had with married Katharine Clifton (Dame Kristin Scott Thomas), the love of his life, and the memory of a promise not totally fulfilled. Hana may also test her theory of her fates with love and death as she embarks on a relationship of her own with Kip Singh (Naveen Andrews), a Sikh from India, whose unit has camped on the now overgrown lawn of the church. Their work entails sweeping for and defusing mines, the discovery of one such mine which had earlier saved her life.",['162'],"United States, United Kingdom, Italy","English, German, Italian, Arabic",,7.4,116209
The Equalizer,2014,"Action, Crime, Thriller",Antoine Fuqua,Nothing from IMDB,"Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour, Haley Bennett, Bill Pullman, Melissa Leo, David Meunier, Johnny Skourtis, Alex Veadov","Robert McCall is a former special service commando who faked his own death in hopes of living out a quiet life. Instead, he comes out of his self-imposed retirement to save a young girl, and finds his desire for justice reawakened after coming face-to-face with members of a brutal Russian gang. McCall becomes the go-to man when the helpless require the kind of vengeance they would never find without his skills.",['132'],United States,"English, Russian, Spanish, German, Ukrainian",,7.2,455944
The Expendables 2,2012,"Action, Adventure, Thriller",Simon West,Nothing from IMDB,"Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren, Chuck Norris, Jean-Claude Van Damme, Bruce Willis, Arnold Schwarzenegger, Terry Crews, Randy Couture","Barney Ross is approached by CIA man Church, who wants him and his guns for hire to go to the former Soviet Union to retrieve something that was on a plane that crashed. Church doesn't tell him what he is getting. And Church sends a woman, Maggie with him to make sure he gets it. They find the plane and get the thing but some men take one of Barney's people hostage and the leader tells him to give him what they got or he'll kill his hostage. They give it to him but he kills his hostage anyway. Barney asks Maggie what was so important about that thing. She says that it showed the location of a Russian plutonium storage mine. Barney decides to track the man down and deal with him. They track them down and discover that the man they seek is Vilain who leads a group known as The Sangs and that they have taken all the men from the surrounding villages to work the mine.",['103'],"United States, Germany, China",English,,6.6,1764651
The Expendables,2010,"Action, Adventure, Thriller",Sylvester Stallone,Nothing from IMDB,"Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren, Eric Roberts, Randy Couture, Steve Austin, David Zayas, Giselle Itié, Charisma Carpenter","Barney Ross leads the ""Expendables"", a band of highly skilled mercenaries including knife enthusiast Lee Christmas, martial arts expert Yin Yang, heavy weapons specialist Hale Caesar, demolitionist Toll Road and loose-cannon sniper Gunner Jensen. When the group is commissioned by the mysterious Mr. Church to assassinate the merciless dictator of a small South American island, Barney and Lee head to the remote locale to scout out their opposition. Once there, they meet with local rebel Sandra and discover the true nature of the conflict engulfing the city. When they escape the island and Sandra stays behind, Ross must choose to either walk away and save his own life - or attempt a suicidal rescue mission that might just save his soul.",['103'],"United States, Bulgaria, Spain, Germany","English, Spanish",,6.4,1320253
The Experiment,2010,"Drama, Thriller",Paul T. Scheuring,Nothing from IMDB,"Adrien Brody, Forest Whitaker, Cam Gigandet, Clifton Collins Jr., Ethan Cohn, Fisher Stevens, Travis Fimmel, David Banner, Jason Lew, Damien Leake","For a handsome $1,000-a-day reward, unemployed pacifist Travis decides to take part in a controversial two-week behavioral experiment that will attempt to simulate life within the prison walls. Inside a controlled environment, two hand-picked groups of 20 inmates and six guards must follow a simple set of basic rules while high-tech cameras monitor the entire makeshift jail. However, devoid of their civil rights and their identities, the volunteers soon find themselves dragged into a dangerous and volatile situation as the sadistic warders begin to take extreme pleasure in enforcing their authority. Under those circumstances, Travis, or the rebellious Prisoner #77, needs to explore his limits. How long can he last?",['96'],United States,English,,6.4,997152
The Fast and the Furious: Tokyo Drift,2006,"Action, Crime, Thriller",Justin Lin,Chris Morgan,"Lucas Black, Damien Marzette, Trula M. Marcus, Zachery Ty Bryan, Brandon Brendel, Daniel Booko, David V. Thomas, Amber Stevens West, Ashika Gogna, Christian Salazar","An American teenager named Sean Boswell is a loner in school, however he challenges his rival for an illegal street racing, and he totals his car in the end of the race. To avoid time in prison he is sent to Tokyo to live with his father who is in the military. As soon as he arrives he discovers a new, fun but dangerous way of street racing in the underworld of the streets of Tokyo, Japan.",['104'],"United States, Germany, Japan","English, Japanese, Portuguese",,6.0,463985
The Fate of the Furious,2017,"Action, Crime, Thriller",F. Gary Gray,Nothing from IMDB,"Vin Diesel, Jason Statham, Dwayne Johnson, Michelle Rodriguez, Tyrese Gibson, Ludacris, Charlize Theron, Kurt Russell, Nathalie Emmanuel, Luke Evans","Now that Dominic Toretto (Vin Diesel) and Letty Ortiz (Michelle Rodriguez) are on their honeymoon, and Brian (Paul Walker) and Mia (Jordana Brewster) have retired from the game, and the rest of the crew has been exonerated, the globetrotting team has found a semblance of a normal life. But when a mysterious woman seduces Dom into the world of crime he can't seem to escape, and a betrayal of those closest to him, they will face trials that will test them as never before. From the shores of Cuba and the streets of New York City to the icy plains off the arctic Barents Sea, the elite force will crisscross the globe to stop an anarchist from unleashing chaos on the world's stage, and to bring home the man who made them a family.",['136'],"China, Japan, United States","English, Russian, Spanish",,6.6,4630562
The Fault in Our Stars,2014,"Drama, Romance",Josh Boone,Nothing from IMDB,"Shailene Woodley, Ansel Elgort, Nat Wolff, Laura Dern, Sam Trammell, Willem Dafoe, Lotte Verbeek, Ana Dela Cruz, Randy Kovitz, Toni Saladna","Hazel and Augustus are two teenagers who share an acerbic wit, a disdain for the conventional, and a love that sweeps them on a journey. Their relationship is all the more miraculous, given that Hazel's other constant companion is an oxygen tank, Gus jokes about his prosthetic leg, and they meet and fall in love at a cancer support group.",['126'],United States,English,,7.7,2582846
The Fighter,2010,"Action, Biography, Drama, Sport",David O. Russell,Nothing from IMDB,"Mark Wahlberg, Christian Bale, Amy Adams, Melissa Leo, Mickey O'Keefe, Jack McGee, Melissa McMeekin, Bianca Hunter, Erica McDermott, Jill Quigg","The Fighter is a drama about boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer on the verge of being KO'd by drugs and crime.",['116'],United States,English,,7.8,964517
The First Time,2012,"Comedy, Drama, Romance",Jonathan Kasdan,Jonathan Kasdan,"Britt Robertson, Dylan O'Brien, Craig Roberts, Joshua Malina, James Frecheville, Christine Taylor, Victoria Justice, Lamarcus Tinker, Maggie Elizabeth Jones, Halston Sage","One night at a friend's house party, a somewhat confident Dave meets a cool and artistic girl named Aubrey. She helps him with his romantic feelings for Jane. They talk about Dave's feelings, and he believes he should tell Jane how he feels. They soon get interrupted by the cops showing up, but decide to walk home together. As the weekend begins, the new friends start to hang out, as well as discuss their relationship... And their virginity. Dave becomes more and more interested in Aubrey, and she reciprocates. Even though she is involved with Roni (her soon to be ex), she has trouble denying her true feelings for Dave. There is one problem, however, Dave is going off to college in another city. Aubrey still has one year left of high school. Will they be able to handle a long distance relationship? Is their love strong enough? Or will Dave chose Jane, the girl of his dreams instead.",['95'],United States,English,,6.8,1763303
The Five People You Meet in Heaven,2004,"Drama, Fantasy",Lloyd Kramer,Nothing from IMDB,"Jon Voight, Ellen Burstyn, Jeff Daniels, Dagmara Dominczyk, Steven Grayhm, Michael Imperioli, Callum Keith Rennie, Rebecca Jenkins, Callahan Brebner, Nicaela Weigel","On his 83rd birthday, Eddie (Voight), a war vet and a maintenance worker at the Ruby Pier amusement park, dies while trying to save a girl who is sitting under a falling ride. When he awakens in the afterlife, he encounters five people with ties to his corporeal existence who help him understand the meaning of his life.",['180'],United States,"English, Japanese, Italian, French",,7.2,400435
The Flowers of War,2011,"Drama, History, Romance, War",Yimou Zhang,Nothing from IMDB,"Christian Bale, Ni Ni, Xinyi Zhang, Tianyuan Huang, Xiting Han, Doudou Zhang, Dawei Tong, Atsuro Watabe, Kefan Cao, Yangchunzi Yuan","In 1937 China, during the second Sino-Japanese war, a mortician, John (Christian Bale) arrives at a Catholic church in Nanjing to prepare a priest for burial. Upon arrival he finds himself the lone adult among a group of convent girl students and prostitutes from a nearby brothel. When he finds himself in the unwanted position of protector of both groups from the horrors of the invading Japanese army, he discovers the meaning of sacrifice and honor.",['146'],China,"Mandarin, Japanese, English, Shanghainese",,7.5,1410063
The Frozen Ground,2013,"Biography, Crime, Drama, Mystery, Thriller",Scott Walker,Scott Walker,"Nicolas Cage, Vanessa Hudgens, John Cusack, Dean Norris, Gia Mantegna, Robert Forgit, Brad William Henke, Michael McGrady, Katherine LaNasa, Ryan O'Nan","Alaska Trooper Jack Halcombe believes Robert Hansen is a serial killer who abducts young girls, tortures and sexually assaults them, then kills them. However, he doesn't have enough evidence to get a search warrant for Hansen's premises. he knows that one victim, Cindy Paulsen, somehow survived, so he decides to seek her help, but he finds that she's now a junkie with trust issues. Holcombe has to earn her trust; meanwhile, Hansen is still hunting and killing girls.",['105'],United States,"English, French",,6.4,2005374
