Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
The 2012 Film Independent Spirit Awards,2012,News,Ivan Dudynsky,Nothing from IMDB,"Seth Rogen, Zoe Saldana, Jeffrey Dean Morgan, John Hawkes, Christopher Plummer, John C. Reilly, Corey Stoll, Mike Mills, Elaine Taylor, Benjamin Pratt",,,United States,English,,6.0,2302855
26th Star Screen Awards,2019,Reality-TV,Nothing from IMDB,Nothing from IMDB,"Shahid Kapoor, Kartik Aaryan, Alia Bhatt, Varun Dhawan, Sara Ali Khan, Hrithik Roshan, Ranveer Singh",,,Nothing from IMDB,Hindi,,,11712720
State of Siege: Temple Attack,2021,"Action, Thriller",Ken Ghosh,Nothing from IMDB,"Akshaye Khanna, Gautam Rode, Vivek Dahiya, Abhimanyu Singh, Parvin Dabas, Samir Soni, Mir Sarwar, Akshay Oberoi, Manjari Fadnnis, Abhilash Chaudhary",Major Hanut Singh is haunted by his past where he was injured badly in a terrorist attack and lost his colleague when they were close to completing a mission.The state of Gujarat has just calmed due to on going riots but a terrorist organization led by Aby Hamza plans to attack a temple in order to free their leader Bilal Naikoo.The terrorists enter the temple and start cross firing and killing who ever comes on their way but further they get orders from Abu Hamza to hold the civilians as captive and demands the government to free their leader Bilal Naikoo or every hour there will be a blood shed.Major Hanut Singh along with his team of NSG commandos decides to lead the mission but his senior's ask him to back out when he does not follow the orders leading to cross firing between the terrorists and NSG Commandos.,['110'],India,Hindi,,7.7,14418234
Street Dancer 3D,2020,"Drama, Music",Remo D'Souza,Farhad Samji,"Varun Dhawan, Shraddha Kapoor, Prabhu Deva, Nora Fatehi, Aparshakti Khurana, Dharmesh Yelande, Salman Yusuff Khan, Punit Pathak, Raghav Juyal, Sushant Pujari","A dance epic based on the multifarious colors of dance and the unity that occurs between two different groups coming together for a single cause. Set in London, the film is about 2 rival dance groups from India and Pakistan, who've been competing against each other every time they meet.",['146'],"United Kingdom, India",Hindi,,3.7,9648672
Student of the Year,2012,"Comedy, Drama, Music, Romance, Sport","Karan Johar, Abhishek Varman",Nothing from IMDB,"Alia Bhatt, Sidharth Malhotra, Varun Dhawan, Rishi Kapoor, Sana Saeed, Sahil Anand, Manasi Rachh, Kayoze Irani, Manjot Singh, Ronit Roy","Dean Yoginder Vashisht (Rishi Kapoor), retired, has fallen gravely ill. Several students from his final year at St. Theresa's College rush to his side. In flashbacks, they all recall the events that none of them have gotten over yet, including the dean, and how the ""Student of the Year"" competition shaped who they were, how they related, and what they've become.",['146'],India,Hindi,,5.2,2172071
Blood Thirsty 2021,2021,"Short, Action",Kevin Barile,Nothing from IMDB,"Thomas Avona, Kevin Barile, Robert Steven Brown, Davis Chong, Sierra Dietz, Mario Rocha, Joseph Ray Santos",,,United States,English,,,14362458
Suhaag,1994,"Action, Comedy, Drama, Romance",Kuku Kohli,Nothing from IMDB,"Ajay Devgn, Akshay Kumar, Karisma Kapoor, Nagma, Aruna Irani, Dalip Tahil, Tiku Talsania, Romesh Sharma, Adi Irani, Suresh Oberoi","Collegian Ajay Sharma was born on 2 April 1968 and lives in Bombay with his widowed mom Asha. He is friendly with fellow-collegian Raj Sinha, from a wealthy family. Ajay often gets beaten up by goons and Raj gets beaten up by his girlfriend Madhu. After they graduate from college, Raj's maternal uncle asks Ajay to bring his birth certificate so he can make his passport and find work for him in a department store in Canada. Ajay goes home to look for his birth certificate, but is unable to locate it. His mother makes a show of helping him, but instead tears a document and throws it away. Ajay puts the document together and finds out that his real name is Ajay Malhotra and that his father, Dr. Ravi Malhotra, is still alive, serving a life sentence in prison for killing a patient and stealing the organs from the body. Ajay questions his mother and finds out that his dad was framed by the hospital owner, Rai Bahadur. He and Asha meet Ravi in prison and swear to avenge his humiliation. He and Raj then set out to collect evidence, unaware that Raj's dad, Dr. Sinha, was himself involved in Ravi's false conviction and will not hesitate in joining forces with Rai Bahadur to eliminate all possible evidence, and if necessary kill both Ajay and Asha.",['145'],India,Hindi,,5.7,111308
Any Given Sunday,1999,"Drama, Sport",Oliver Stone,Nothing from IMDB,"Al Pacino, Cameron Diaz, Dennis Quaid, James Woods, Jamie Foxx, LL Cool J, Matthew Modine, Jim Brown, Lawrence Taylor, Bill Bellamy","When a devastating hit knocks a professional football legend and quarterback Cap Rooney out of the game, a young, unknown third-stringer is called in to replace him. Having ridden the bench for years because of a string of bad luck stories and perhaps insufficient character, Willie Beaman seizes what may be his last chance, and lights up the field with a raw display of athletic prowess. His stunning performance over several games is so outstanding and fresh it seems to augur a new era in the history of this Miami franchise, and forces aging coach Tony D'Amato to reevaluate his time-tested values and strategies and begin to confront the fact that the game, as well as post-modern life may be passing him by. Adding to the pressure on D'Amato to win at any cost is the aggressive young President/Co-owner of the team, Christina Pagniacci, now coming into her own after her father's death. Christina's driving desire to prove herself in a male dominated world is intensified by her focus on the marketing and business of football, in which all coaches and players are merely properties.",['162'],United States,English,,6.9,146838
Super Singh,2017,"Action, Comedy, Fantasy","Anurag Singh, Jaswinder Singh",Nothing from IMDB,"Diljit Dosanjh, Sonam Bajwa, Pawan Malhotra, Alexandra Bandean, Navnindra Behl, Alex Dorantes, Rana Ranbir, Meharbaan Singh, Andrew Nastac, Jennifer Davos",,['155'],India,Punjabi,,5.8,5891348
Suraag: The Clue,1999,Crime,Nothing from IMDB,Nothing from IMDB,"Sudesh Berry, Suhas Khandke, Pradeep Kabra, Kuldeep Sharma, Sunil Nagar, Sujata Thakkar, Lalitesh Jha, Ashok Kumar Beniwal, Manav Sohal, Kiran Juneja","'SURAAG the clue' is a popular crime TV serial and Inspector Bharat (Sudesh Berry) the young and dynamic CID Officer with his sixth sense and the ability to think out of the box, gets all the clues which helps him solve most of the complicated and mysterious cases. Only the complicated cases come to him and he makes it simple. With his ability to take people into confidence, wisdom to delegate smart people and thorough study of the case are the best part of the serial. This Crime based serial 'SURAAG' has one complete story in every episode yet holds back the viewers because it's uniqueness.",['60'],India,Hindi,,8.8,456800
Surkhi Bindi,2019,Drama,"Jagdeep Sidhu, Aman Manak",Rupinder Inderjit,"Gurnam Bhullar, Sargun Mehta, Sukhwinder Raj, Nisha Bano, Neeru Bajwa, Baljinder Kaur, Kaka Kautki, Deepak Niaz, Navjeet Sandhu, Navkiran Bhatthal",,['128'],India,Punjabi,,7.6,8908024
Swades,2004,"Drama, Musical",Ashutosh Gowariker,Nothing from IMDB,"Shah Rukh Khan, Gayatri Joshi, Kishori Ballal, Smith Seth, Lekh Tandon, Rajesh Vivek, Dayashankar Pandey, Bachan Pachehra, Rajesh Balwani, Vishnudutt Gaur","Set in modern day India, Swades is a film that tackles the issues that development throws up on a grass root level. It is to this India, which is colorful, heterogeneous and complex that Mohan Bhargava (Shah Rukh Khan), a bright young scientist working as a project manager in NASA, returns to on a quest to find his childhood nanny. The film uses the contrast between the highly developed world of NASA, which has been at the forefront of advances in space research, and this world back home in India, which is at the crossroads of development. Mohan's simple quest becomes the journey that every one of us goes through in search of that metaphysical and elusive place called ""home"".",['210'],"India, United States","Hindi, English",,8.2,367110
Taal,1999,"Drama, Musical, Romance",Subhash Ghai,Nothing from IMDB,"Akshaye Khanna, Anil Kapoor, Aishwarya Rai Bachchan, Alok Nath, Amrish Puri, Sushma Seth, Mita Vashisht, Saurabh Shukla, Jividha Sharma, Tanya Mukherjee","Manav, the son of a wealthy NRI falls in love with Mansi, the daughter of a poor but respected music teacher. Their relationship is mocked by Manav's family, humiliating Mansi due to her social status. Enters Vikrant Kapoor, a record producer who not only discover Mansi's knack for singing and dancing but helps Mansi climb the ladder of success, eventually becoming a singing sensation throughout India and globally. Manav discovering the ill treatment his family gave to Mansi tries to make amends but is met with two obstacles. One being Mansi ignoring him, and two being Vikrant, who has also developed feelings for her and wants to marry her.",['179'],India,"Hindi, Tamil",,6.6,152836
Taalash - Feat. Praher Vora,2014,"Short, Music",Prarthi Dholakia,Nothing from IMDB,Praher Vora,,['4'],India,Hindi,,,3787042
Table No. 21,2013,"Adventure, Drama, Thriller",Aditya Datt,Nothing from IMDB,"Paresh Rawal, Rajeev Khandelwal, Tina Desai, Dhruv Ganesh, Asheesh Kapur, Hanif Hilal, Gulam Gouse Deewani, Ankit, Sumit Rana, Inderjeet Singh Sagoo","A couple live a mediocre life and are thrilled to have won an exotic vacation to Fiji & their excitement increases when they get a chance to play ""Tell all truth"" game for a mind boggling prize money. The game begins and the couple discovers that the game isn't really a game, but is a game of survival.",['108'],India,Hindi,,7.2,2229842
Tahalka,1992,"Action, Adventure, Thriller",Anil Sharma,Nothing from IMDB,"Dharmendra, Naseeruddin Shah, Mukesh Khanna, Aditya Pancholi, Amrish Puri, Shammi Kapoor, Ekta Sohini, Pallavi Joshi, Sonu Walia, Anirudh Agarwal","While on a yacht trip along with this daughter, Dolly, Indian army Major Krishna Rao, observes a girl in distress and goes to rescue her. He ends up rescuing dozens of girls, who have been entrapped by General Dong. While the girls manage to escape, he and Dolly are captured. Dong cuts off Krishna's ankle and gives him one year to come and rescue his daughter. Krishna goes to get an artificial limb, and returns to India to find out that Dong has been successful in assassinating General Sinha. Brig. Kapoor arranges for a small unit to stop Dong, which include Anju Sinha, Rakesh, Ranbir Chauhan, and Javed, all with the rank of Captain. They enlist the help of disgraced Ex-Major Dharam Singh and travel to the border region between China and India. What this group does not know is that their secret mission has been leaked to Dong - who is now awaiting their arrival, along with his army of men, and women suicide bombers, and his very own clones - and Dong means business - and Dong is never wrong!!",['168'],India,Hindi,,5.6,423313
Taish,2020,"Action, Thriller",Bejoy Nambiar,Nothing from IMDB,"Harshvardhan Rane, Jim Sarbh, Pulkit Samrat, Kriti Kharbanda, Sanjeeda Sheikh, Saloni Batra, Zoa Morani, Abhimanyu Singh, Saurabh Sachdeva, Viraf Patel","Rohan and Sunny are best friends from their childhood days. Sunny goes to attend Rohan's younger brother's weeklong wedding in a scenic country estate in UK. The boys look at this as an opportunity to catch up and let loose - unabashed and fun revelry dotting the weeklong affair. Somewhere else in the dark grimy corners of South Hall London, a violent criminal family of moneylenders is headed by Kuljinder with his two brothers Pali and Jassi. Pali has been planning to quit the family business and start life afresh with Kuljnder's wife Jahaan with whom he has been having an affair. But fate has other plans for him. Both these world collides when Kuljinder comes to attend the wedding in the country side. A past secret connected to Rohan and Kuljinder sparks an incident of violence which then kick starts a chain of violence changing all their lives drastically. Taish is a story of friendship and loss of innocence narrated in the format of intense thriller.",['143'],India,"Hindi, Punjabi",,7.3,10840884
Talvar,2015,"Crime, Drama, Mystery, Thriller",Meghna Gulzar,Nothing from IMDB,"Irrfan Khan, Konkona Sen Sharma, Neeraj Kabi, Sohum Shah, Atul Kumar, Gajraj Rao, Prakash Belawadi, Shishir Sharma, Sameer Anthwal, Deepak Arora","The story revolves around the mysterious murder cases of a 14-year girl, Shruti and the domestic help, Khempal who worked at her place. The film is based on the real life Noida Double Murder Case of 2008, where the parents were said to be the prime suspects of the murders. The film showcases three perspectives to the case which emerge as the investigation moves forward.",['132'],India,Hindi,,8.1,4934950
Tamanchey: Pyar Mein Dil Pe Maar De Goli,2014,"Crime, Romance",Navneet Behal,Nothing from IMDB,"Nikhil Dwivedi, Richa Chadha, Damandeep Singh, Vijay Pande, Talib Mehdi, Tushar Phulke, Mahesh Gupta, Prasad Labhe, Fareed Khan, Raj Chauhan",,['113'],India,Hindi,,4.5,2317135
Tamasha,2015,"Comedy, Drama, Romance",Imtiaz Ali,Imtiaz Ali,"Deepika Padukone, Ranbir Kapoor, Arushi Sharma, Piyush Mishra, Ishwak Singh, Jawed Sheikh, Vivek Mushran, Sushma Seth, Sameer Sharma, Ishtiyak Khan",Tamasha is about the journey of someone who has lost his edge in trying to follow acceptable conventions of society. The film is based on the central theme of abrasion and loss of self that happens in an attempt to find oneself.,['139'],India,Hindi,,7.3,3148502
Tamasha,2015,"Comedy, Drama, Romance",Imtiaz Ali,Imtiaz Ali,"Deepika Padukone, Ranbir Kapoor, Arushi Sharma, Piyush Mishra, Ishwak Singh, Jawed Sheikh, Vivek Mushran, Sushma Seth, Sameer Sharma, Ishtiyak Khan",Tamasha is about the journey of someone who has lost his edge in trying to follow acceptable conventions of society. The film is based on the central theme of abrasion and loss of self that happens in an attempt to find oneself.,['139'],India,Hindi,,7.3,3148502
Tamasha,2015,"Comedy, Drama, Romance",Imtiaz Ali,Imtiaz Ali,"Deepika Padukone, Ranbir Kapoor, Arushi Sharma, Piyush Mishra, Ishwak Singh, Jawed Sheikh, Vivek Mushran, Sushma Seth, Sameer Sharma, Ishtiyak Khan",Tamasha is about the journey of someone who has lost his edge in trying to follow acceptable conventions of society. The film is based on the central theme of abrasion and loss of self that happens in an attempt to find oneself.,['139'],India,Hindi,,7.3,3148502
Tamasha,2015,"Comedy, Drama, Romance",Imtiaz Ali,Imtiaz Ali,"Deepika Padukone, Ranbir Kapoor, Arushi Sharma, Piyush Mishra, Ishwak Singh, Jawed Sheikh, Vivek Mushran, Sushma Seth, Sameer Sharma, Ishtiyak Khan",Tamasha is about the journey of someone who has lost his edge in trying to follow acceptable conventions of society. The film is based on the central theme of abrasion and loss of self that happens in an attempt to find oneself.,['139'],India,Hindi,,7.3,3148502
Tanhaji: The Unsung Warrior,2020,"Action, Biography, Drama, History",Om Raut,Nothing from IMDB,"Ajay Devgn, Saif Ali Khan, Sharad Kelkar, Kajol, Padmavati Rao, Shashank Shende, Neha Sharma, Vipul Gupta, Devdutta Nage, Ajinkya Deo","Tanhaji is an action epic about the titular Maratha warrior and Shivaji's military commander who lost his father in a battle and grew up to become a fierce warrior with powerful combat skills. When Mughal emperor Aurangzeb recruits his trusted guard Udaybhan to take control of the Kondhana Fort, Shivaji decides not to engage Tanhaji whose son is going to get married soon. However, as Tanhaji learns of Udaybhan's heading towards the fortress, he decides to take charge and stop the rival army from reaching their destination. This doesn't turn out to be easy as Udaybhan finds himself helped by people who don't want Tanhaji to succeed, resulting in battles and attacks that ensue as the plot unfolds.",['135'],India,Hindi,,7.5,8108274
Tanu Weds Manu Returns,2015,"Comedy, Drama, Romance",Aanand L. Rai,Himanshu Sharma,"Kangana Ranaut, Madhavan, Jimmy Shergill, Deepak Dobriyal, Swara Bhasker, Eijaz Khan, Mohd. Zeeshan Ayyub, Rajendra Gupta, Navni Parihar, K.K. Raina",,['128'],India,Hindi,,7.6,2140465
Tarkieb,2000,"Mystery, Thriller",Esmayeel Shroff,Nothing from IMDB,"Nana Patekar, Tabu, Shilpa Shetty Kundra, Aditya Pancholi, Milind Soman, Ashutosh Rana, Tiku Talsania, Akhilendra Mishra, Raghubir Yadav, Vinod Nagpal","CBI officer Jasraj Patel is called in to investigate the murder of a young girl, Roshni Chouby, whose body was found cut to pieces in a creek. His investigations lead him to question some of Roshni's admirers from the Indian army: Captain Ajit Singh, Mohan Multani, Dr. Kamal Dogra, and Bishen Nanda, all of whom may have a motive to murder her.",['156'],India,"Hindi, Urdu",,5.0,252038
Taxi No. 9 2 11: Nau Do Gyarah,2006,"Comedy, Drama, Thriller",Milan Luthria,Nothing from IMDB,"Nana Patekar, John Abraham, Sonali Kulkarni, Sameera Reddy, Shivaji Satam, Nassar Abdulla, Kurush Deboo, Smita Jaykar, Sanjay Dutt, Priyanka Chopra Jonas","Raghav Shastri and Jai Mittal belong to two different strata of the society . Raghav is a hot-tempered , world-weary taxi driver who lies to his family about working as an insurance salesman . Jai is the heir to a sprawling business empire , your stereotypical spoiled rich man's son . After his father's demise , he leans that in his Late father's will , all the property and business has been transferred to Arjun Bajaj , his father's close friend . Jai challenges the will in court , saying that he possesses the original will safely sored away in a security vault . On the day of the hearing he hires Raghav's taxi to take him to the vault building , constantly nags him about driving too slowly which leads to speeding and accident . Jai gets away from the scene and reaches his destination , only to realize that he has dropped his vault key accidentally in Raghav's car . Raghav is arrested for the accident but not before he finds Jai's key . Jai is desperate to get the key from Raghav , but wily Raghav refuses to comply . The duo begin a dangerous cat-and-mouse game which could either destroy their respective worlds , or make them see the world in a new light.",['116'],India,Hindi,,7.3,476884
Teefa In Trouble,2018,"Action, Comedy, Crime, Musical, Romance",Ahsan Rahim,Nothing from IMDB,"Jafiey, Ali Zafar, Maya Ali, Mehmood Aslam, Jawed Sheikh, Faisal Qureshi, Salmaan Bokhari, Nayyar Ejaz, Shayaan Khan, Asma Abbas",,['155'],Pakistan,Urdu,,6.9,8043306
Naachiyaar,2018,"Action, Drama, Thriller",Bala,Bala,"Jyotika, G.V. Prakash Kumar, Ivana, Nandhagopala Krishnan, Krishnakumar Menon, Thangamani Prabhu, Rockline Venkatesh",,['100'],India,Tamil,,6.7,7738594
