Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Following,1998,"Crime, Mystery, Thriller",Christopher Nolan,Christopher Nolan,"Jeremy Theobald, Alex Haw, Lucy Russell, John Nolan, Dick Bradsell, Gillian El-Kadi, Jennifer Angel, Nicolas Carlotti, Darren Ormandy, Guy Greenway","Pulp fiction neo noir crime story about a writer, The Young Man, who follows strangers for writing material in the broad day light or into the darkness of London. He eventually gets caught by Cobb, a mad thief who toys with others properties. Cobb lures The Young Man, and inspiring writer, also known as Bill/Danny Lloyd into his secret life of breaking and entering and theft. Bill comes across a story from one of his trespasses, Lucy Russel. He begins to see her and spends time hearing her story. Lucy unveils her shadowy path when she confesses a crime she witnessed from an elder psychotic boyfriend. She had witnessed a murder from a violent criminal who plunged a debtor to death by his own hammer. The story continues as Bill acts out in the underground crime world of murder theft and adultery and continues his own storyline for the future of his storytelling career.",['69'],United Kingdom,English,,7.5,154506
Fool's Gold,2008,"Action, Adventure, Comedy, Romance, Thriller",Andy Tennant,Nothing from IMDB,"Matthew McConaughey, Kate Hudson, Donald Sutherland, Alexis Dziena, Ewen Bremner, Ray Winstone, Kevin Hart, Malcolm-Jamal Warner, Brian Hooks, David Roberts","Benjamin Finnegan is a deep-sea treasure hunter certain he's onto the find of the century in waters near an island close to Key West owned by a murderous rap star to whom Ben is in debt. Ben's flat broke and recently divorced from Tess, his long-time research and diving partner whom he still loves. She's nearby, working as a steward aboard the yacht of Nigel Honeycutt, a multimillionaire. The rapper has hired a rival treasurer hunter. Can Ben convince Nigel to bankroll his search, convince Tess to work with him, keep the rapper and his thugs at bay, and find a Spanish treasure hidden for centuries and rich beyond imagination?",['112'],United States,English,,5.7,770752
For the Birds,2000,"Animation, Short, Comedy, Family",Ralph Eggleston,Ralph Eggleston,Ralph Eggleston,"One by one, a flock of small birds perches on a telephone wire. Sitting close together has problems enough, and then comes along a large dopey bird who tries to join them. The birds of a feather can't help but make fun of him -- and the clique mentality proves embarrassing in the end.",['3'],United States,None,,8.0,248808
"For a Good Time, Call...",2012,Comedy,Jamie Travis,"Katie Anne Naylon, Lauren Miller Rogen","Lauren Miller Rogen, James Wolk, Ari Graynor, Justin Long, Lawrence A. Mandley, Eddie Geller, Josh Ruben, Steven Shaw, Mimi Rogers, Don McManus","Lauren and Katie, college frenemies with a mutual good friend, move in together at age 28 in order to afford an amazing Gramercy Park apartment. The unlikely pair start a phone sex line and become best friends while learning about this hilarious world of vibrators, fake orgasms and nighttime callers. When the hot line is hung up and reality comes calling, the most meaningful relationship of their lives is put to the test.",['85'],United States,English,,6.0,1996264
Ford v Ferrari,2019,"Action, Biography, Drama, Sport",James Mangold,"Jez Butterworth, John-Henry Butterworth, Jason Keller","Matt Damon, Christian Bale, Jon Bernthal, Caitríona Balfe, Josh Lucas, Noah Jupe, Tracy Letts, Remo Girone, Ray McKinnon, JJ Feild","As Enzo Ferrari's fast Rosso-Corsa racing cars dominate the mid-1960s motorsport world, the American car designer, Carroll Shelby, is forced to retire after winning the demanding 1959 '24 Hours of Le Mans' endurance race. But, before long, an unexpected proposition by the Vice President of Henry Ford's motor company, Lee Iacocca, will offer an opportunity to beat the Italians at their own game. Now, under those pressing circumstances, the British sports car driver and racing engineer, Ken Miles, reluctantly agrees to lend a hand and improve the firm's image, as Ford's race team has less than ninety days to rewrite history. As a result, the non-conformist duo comes up with the mighty Ford GT40 Mk I high-performance racing car. Can Shelby and Miles break Ferrari's streak?",['152'],United States,"English, Italian, French, Japanese",,8.1,1950186
Fracture,2007,"Crime, Drama, Thriller",Gregory Hoblit,Nothing from IMDB,"Anthony Hopkins, Ryan Gosling, David Strathairn, Rosamund Pike, Embeth Davidtz, Billy Burke, Cliff Curtis, Fiona Shaw, Bob Gunton, Josh Stamberg","Wealthy, brilliant, and meticulous Ted Crawford, a structural engineer in Los Angeles, shoots his wife Jennifer and entraps her lover, Lieutenant Robert ""Rob"" Nunally. He signs a confession. At the arraignment, he asserts his rights to represent himself and asks the court to move immediately to trial. The prosecutor is Willy Beachum, a hotshot who's soon to join a fancy civil-law firm, told by everyone it's an open and shut case. Crawford sees Beachum's weakness, the hairline fracture of his character: Willy's a winner. The engineer sets in motion a clockwork crime with all of the objects moving in ways he predicts.",['113'],"Germany, United States",English,,7.2,488120
Fracture,2007,"Crime, Drama, Thriller",Gregory Hoblit,Nothing from IMDB,"Anthony Hopkins, Ryan Gosling, David Strathairn, Rosamund Pike, Embeth Davidtz, Billy Burke, Cliff Curtis, Fiona Shaw, Bob Gunton, Josh Stamberg","Wealthy, brilliant, and meticulous Ted Crawford, a structural engineer in Los Angeles, shoots his wife Jennifer and entraps her lover, Lieutenant Robert ""Rob"" Nunally. He signs a confession. At the arraignment, he asserts his rights to represent himself and asks the court to move immediately to trial. The prosecutor is Willy Beachum, a hotshot who's soon to join a fancy civil-law firm, told by everyone it's an open and shut case. Crawford sees Beachum's weakness, the hairline fracture of his character: Willy's a winner. The engineer sets in motion a clockwork crime with all of the objects moving in ways he predicts.",['113'],"Germany, United States",English,,7.2,488120
Free Willy 3: The Rescue,1997,"Adventure, Drama, Family",Sam Pillsbury,Nothing from IMDB,"Jason James Richter, August Schellenberg, Annie Corley, Vincent Berry, Patrick Kilpatrick, Tasha Simms, Peter LaCroix, Stephen E. Miller, Ian Tracey, Matthew Walker","Willy the whale is back, this time threatened by illegal whalers making money off sushi. Jesse, now 16 years old, has taken a job on an orca-researching ship, along with old friend Randolph and a sarcastic scientist, Drew. On the whaler's ship is captain John Wesley and his 10-year-old son, Max, who isn't really pleased about his father's job, but doesn't have the gut to say so. Along the way, Willy reunites with Jesse, who helps Max realize that whales are a little more than just cheese burgers.",['86'],United States,English,,4.7,119152
Freelancers,2012,"Action, Crime, Drama",Jessy Terrero,L. Philippe Casseus,"50 Cent, Forest Whitaker, Robert De Niro, Malcolm Goodwin, Ryan O'Nan, Anabelle Acosta, Beau Garrett, Michael McGrady, Matt Gerald, Robert Wisdom","The son of a slain NYPD officer joins the force, where he falls in with his father's former partner and a team of rogue cops. His new boss, Sarcone, will see if he has what it takes to be rogue through many trials and tribulations of loyalty, trust and respect. When the truth about his father's death is revealed revenge takes him over and he won't stop until justice has been truly served.",['96'],United States,English,,4.7,1815708
Frequencies,2013,"Mystery, Romance, Sci-Fi",Darren Paul Fisher,Darren Paul Fisher,"Daniel Fraser, Eleanor Wyld, Owen Pugh, Dylan Llewellyn, Georgina Minter-Brown, Tom England, Charlie Rixon, Lily Laight, Ethan Turton, David Broughton-Davies",,['109'],"Australia, United Kingdom",English,,6.7,2414766
Friended to Death,2014,Comedy,Sarah Smick,"Ian Michaels, Sarah Smick","Ryan Hansen, James Immekus, Zach McGowan, Sarah Smick, Ian Michaels, Richard Riehle, Angela Bullock, Robert R. Shafer, Pancho Moler, David Barton Harris","Facebook addict Michael Harris has 417 friends... Or so he thinks. After he's fired from his dream job and ditched by his childhood best friend, Michael begins to question whether any of those so-called ""friends"" would even care if he died. So with the help of his pushover ex-coworker, Michael does what any social media-obsessed loner would do: He fakes his death online to see who will show up at his funeral. Ryan Hansen, James Immekus, and Zach McGowan star in this hilarious examination of what it means to be a friend in today's hyper-connected world of social media.",['94'],United States,English,,4.8,2298186
Friends with Benefits,2011,"Comedy, Romance",Will Gluck,Nothing from IMDB,"Justin Timberlake, Mila Kunis, Patricia Clarkson, Jenna Elfman, Bryan Greenberg, Richard Jenkins, Woody Harrelson, Nolan Gould, Andy Samberg, Shaun White","Jamie Rellis (Mila Kunis) is a New York City head-hunter trying to sign Los Angeles-based art director Dylan Harper (Justin Timberlake) for her client. When he takes the job and makes the move, they quickly become friends. Their friendship turns into a friendship with benefits, but with Jamie's emotionally damaged past and Dylan's history of being emotionally unavailable, they have to try to not fall for each other the way Hollywood romantic comedies dictate.",['109'],United States,English,,6.5,1632708
From Hell,2001,"Horror, Mystery, Thriller","Albert Hughes, Allen Hughes",Nothing from IMDB,"Johnny Depp, Heather Graham, Ian Holm, Robbie Coltrane, Ian Richardson, Jason Flemyng, Katrin Cartlidge, Terence Harvey, Susan Lynch, Paul Rhys","It is 1888 in London, and the unfortunate poor lead horrifying lives in the city's deadliest slum, Whitechapel. Harassed by gangs and forced to walk the streets for a living, Mary Kelly and her small group of companions trudge on through this daily misery, their only consolation being that things can't get any worse. Yet things somehow do when their friend Ann is kidnapped and they are drawn into a conspiracy with links higher up than they could possibly imagine. The kidnapping is soon followed by the gruesome murder of another woman, Polly, and it becomes apparent that they are being hunted down, one by one. Sinister even by Whitechapel standards, the murder grabs the attention of Inspector Fred Abberline, a brilliant yet troubled man whose police work is often aided by his psychic abilities. Abberline becomes deeply involved with the case, which takes on personal meaning to him when he and Mary begin to fall in love. But as he gets closer to the truth, Whitechapel becomes more and more dangerous for Abberline, Mary, and the other girls. Whoever is responsible for the grisly acts is not going to give up his secret without a fight. Will they be able to survive the avenging force that has been sent after them from Hell?",['122'],"United States, United Kingdom, Czechia",English,,6.7,120681
From Paris with Love,2010,"Action, Crime, Thriller",Pierre Morel,Nothing from IMDB,"John Travolta, Jonathan Rhys Meyers, Kasia Smutniak, Richard Durden, Bing Yin, Amber Rose Revah, Eric Godon, François Bredon, Chems Dahmani, Sami Darr","James Reece is an ambitious aide to the U.S. Ambassador in Paris, doing little jobs for the CIA and hoping to get into black ops. On the night he and his girlfriend, Caroline, become engaged, he's told to pick up Charlie Wax at Orly. Charlie is an unorthodox government employee - large, bald and bearded, foul-mouthed and eccentric. Charlie immediately takes James on a wild ride of murder and mayhem, through ethnic enclaves. As bodies pile up, the purpose remains opaque to James. Caroline, unhappy that James has been out of touch for a day, tells him to bring Charlie for dinner. Charlie can be charming - where will it lead? Does the chess-playing James have what it takes?",['92'],"France, United Kingdom, United States","English, French, Mandarin, German",,6.4,1179034
Full Metal Jacket,1987,"Drama, War",Stanley Kubrick,Nothing from IMDB,"Matthew Modine, Adam Baldwin, Vincent D'Onofrio, R. Lee Ermey, Dorian Harewood, Kevyn Major Howard, Arliss Howard, Ed O'Ross, John Terry, Kieron Jecchinis","A two-segment look at the effect of the military mindset and war itself on Vietnam era Marines. The first half follows a group of recruits in boot camp under the command of the punishing Gunnery Sergeant Hartman. The second half shows one of those recruits, Joker, covering the war as a correspondent for Stars and Stripes, focusing on the Tet offensive.",['116'],"United Kingdom, United States","English, Vietnamese",,8.3,93058
Fun with Dick and Jane,2005,"Comedy, Crime",Dean Parisot,Nothing from IMDB,"Jim Carrey, Téa Leoni, Alec Baldwin, Richard Jenkins, Angie Harmon, John Michael Higgins, Richard Burgi, Carlos Jacott, Aaron Michael Drozin, Gloria Garayua","And just like that, Globodyne Corporation--the big media institution where the affluent suburbanite and the company's Vice President, Dick Harper, works--collapses in a grand scandal, Enron-style. To make matters worse, in the worst possible time, Dick's stressed-out travel agent wife, Jane, decides to quit her job--and if this isn't enough--their savings are gone, and nothing can stop Dick and Jane's downward spiral. Now, after a series of failed attempts to keep a job, the desperate and impoverished couple has only one method to stay afloat: to summon up the nerve and steal their way out of misery. However, are Dick and Jane cut out for a life of crime?",['90'],United States,"English, Spanish",,6.2,369441
Funny People,2009,"Comedy, Drama",Judd Apatow,Judd Apatow,"Adam Sandler, Seth Rogen, Leslie Mann, Eric Bana, Jonah Hill, Jason Schwartzman, Aubrey Plaza, Maude Apatow, Iris Apatow, RZA","George is a very successful stand up comedian who learns that he has an untreatable blood disorder and is given less than a year to live. Ira is a struggling up-and-coming stand up comedian who works at a deli and has yet to figure out his onstage persona. One night, these two perform at the same club and George takes notice of Ira. George hires Ira to be his semi-personal assistant as well as his friend.",['146'],United States,English,,6.3,1201167
Fury,2014,"Action, Drama, War",David Ayer,David Ayer,"Brad Pitt, Shia LaBeouf, Logan Lerman, Michael Peña, Jon Bernthal, Jim Parrack, Brad William Henke, Kevin Vance, Xavier Samuel, Jason Isaacs","In April 1945, as the Allies make their final push in the European Theater, a battle-hardened Army sergeant named Wardaddy commands a five-man Sherman tank crew on a deadly mission behind enemy lines. Outnumbered, out-gunned, and with a rookie soldier thrust into their platoon, Wardaddy and his men face overwhelming odds in their heroic attempts to defend a field hospital from Waffen SS troops.",['134'],"United States, China, United Kingdom","English, German",,7.6,2713180
G.I. Joe: The Rise of Cobra,2009,"Action, Adventure, Sci-Fi, Thriller",Stephen Sommers,Nothing from IMDB,"Adewale Akinnuoye-Agbaje, Christopher Eccleston, Grégory Fitoussi, Joseph Gordon-Levitt, Leo Howard, Karolina Kurkova, Lee Byung-hun, Sienna Miller, David Murray, Rachel Nichols","Two soldiers stationed in Kazahkstan (Captain Duke Hauser and his partner ""Ripcord"") are ordered to transport special warheads created by MARS, an arms' manufacturer controlled by James McCullen. When they are attacked by thieves (led by Anastasia DeCobray, with whom Duke has history), they are saved by a top secret, international special forces unit known as ""G.I. Joe"". The leader of G.I. Joe, General Abernathy (or Hawk) is on the trail of the thieves: an evil organization called ""Cobra"". While Duke and Ripcord train to join the Joes, McCullen (""Destro"") is secretly working for Cobra and plotting to recapture his metal-eating ""Nanomite"" warheads. Duke and Ripcord (with help from Heavy Duty, Snake Eyes, and the rest of the Joes) must prove that they are Real American Heroes -- by stopping the launch of these warheads before Cobra uses them to take over the world.",['118'],United States,"English, French, Scottish Gaelic",,5.7,1046173
G.I. Joe: The Rise of Cobra,2009,"Action, Adventure, Sci-Fi, Thriller",Stephen Sommers,Nothing from IMDB,"Adewale Akinnuoye-Agbaje, Christopher Eccleston, Grégory Fitoussi, Joseph Gordon-Levitt, Leo Howard, Karolina Kurkova, Lee Byung-hun, Sienna Miller, David Murray, Rachel Nichols","Two soldiers stationed in Kazahkstan (Captain Duke Hauser and his partner ""Ripcord"") are ordered to transport special warheads created by MARS, an arms' manufacturer controlled by James McCullen. When they are attacked by thieves (led by Anastasia DeCobray, with whom Duke has history), they are saved by a top secret, international special forces unit known as ""G.I. Joe"". The leader of G.I. Joe, General Abernathy (or Hawk) is on the trail of the thieves: an evil organization called ""Cobra"". While Duke and Ripcord train to join the Joes, McCullen (""Destro"") is secretly working for Cobra and plotting to recapture his metal-eating ""Nanomite"" warheads. Duke and Ripcord (with help from Heavy Duty, Snake Eyes, and the rest of the Joes) must prove that they are Real American Heroes -- by stopping the launch of these warheads before Cobra uses them to take over the world.",['118'],United States,"English, French, Scottish Gaelic",,5.7,1046173
Gabriel,2007,"Action, Fantasy, Horror, Thriller",Shane Abbess,Nothing from IMDB,"Andy Whitfield, Dwaine Stevenson, Samantha Noble, Michael Piccirilli, Jack Campbell, Erika Heynatz, Harry Pavlidis, Kevin Copeland, Matt Hylton Todd, Brendan Clearkin",,['114'],Australia,English,,5.5,857376
Gabriel's Inferno: Part One,2020,Romance,Tosca Musk,Mary Pocrnic,"Melanie Zanetti, Giulio Berruti, James Andrew Fraser, Margaux Brooke, Agnes Albright, Pat Asanti, Linda Atkinson, Julia Barrett-Mitchell, Marcus Brandon, Richard Brevard","An intriguing and sinful exploration of seduction, forbidden love, and redemption, Gabriel's Inferno is a captivating and wildly passionate tale of one man's escape from his own personal hell as he tries to earn the impossible--forgiveness and love.",['124'],United States,English,,5.9,11316854
Garden State,2004,"Comedy, Drama, Romance",Zach Braff,Zach Braff,"Zach Braff, Kenneth Graymez, George C. Wolfe, Austin Lysy, Gary Gilbert, Jill Flint, Ian Holm, Peter Sarsgaard, Alex Burns, Jackie Hoffman","Andrew Largeman is a semi-successful television actor who plays an intellectually disabled quarterback. His somewhat controlling and psychiatrist father has led Andrew (""Large"") to believe that his mother's wheelchair-bound life was his fault. Andrew decides to lay off the drugs that his father and his doctor made him believe that he needed, and began to see life for what it is. He began to feel the pain he had longed for, and began to have a genuine relationship with a girl who had some problems of her own.",['102'],United States,"English, Klingon",,7.4,333766
Mongol: The Rise of Genghis Khan,2007,"Action, Biography, Drama, History, War",Sergei Bodrov,"Arif Aliev, Sergei Bodrov","Tadanobu Asano, Honglei Sun, Khulan Chuluun, Aliya, Baasanjav Mijid, Amadu Mamadakov, He Qi, Ben Hon Sun, Ji Ri Mu Tu, Ayuur","The epic story of a young Genghis Khan and how events in his early life led him to become a legendary conqueror. The 9-year-old Temüjin is taken on a trip by his father to select a girl as his future wife. He meets Börte, who says she would like to be chosen, which he does. He promises to return after five years to marry her. Temüjin's father is poisoned on the trip and dies. As a boy Temüjin passes through starvation, humiliation, and even slavery, but later with Börte's help he overcomes all of his childhood hardships to become one of the greatest conquerors the world has ever known.",['126'],"Russia, Germany, Kazakhstan","Mongolian, Mandarin",,7.2,416044
Gerald's Game,2017,"Drama, Horror, Thriller",Mike Flanagan,Nothing from IMDB,"Carla Gugino, Bruce Greenwood, Chiara Aurelia, Carel Struycken, Henry Thomas, Kate Siegel, Adalyn Jones, Bryce Harper, Gwendolyn McCann, Jamie Flanagan","When a harmless game between a married couple in a remote retreat suddenly becomes a harrowing fight for survival, wife Jessie must confront long-buried demons within her own mind - and possibly lurking in the shadows of her seemingly empty house.",['103'],United States,English,,6.5,3748172
Get the Gringo,2012,"Action, Drama, Thriller",Adrian Grunberg,Nothing from IMDB,"Mel Gibson, Kevin Balmore, Daniel Giménez Cacho, Jesús Ochoa, Dolores Heredia, Peter Gerety, Roberto Sosa, Peter Stormare, Mario Zaragoza, Gerardo Taracena","On his way the dusty Mexican border with a loot of over $2 million hidden in the boot of his car, a getaway driver ends up in the infamous ""El Pueblito"" prison. As the only American inmate in the dangerous village of convicts, the driver quickly gets the nickname ""The Gringo"", and finds out firsthand how rough it is to be a stranger in a world of criminals. To stay alive in this pit where everyone knows about the grand prize, the Gringo will have to form a reluctant pact with an unlikely ally: a streetwise ten-year-old kid with a peculiar immunity in this mad place. Now, with a huge target on his head and knowing that his time is short, will the Gringo manage to save himself, and get the money?",['96'],"United States, Mexico","English, Spanish",,6.9,1567609
