Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
The Interpreter,2005,"Crime, Mystery, Thriller",Sydney Pollack,Nothing from IMDB,"Nicole Kidman, Sean Penn, Catherine Keener, Jesper Christensen, Yvan Attal, Earl Cameron, George Harris, Michael Wright, Clyde Kusatsu, Eric Keenleyside","Escalating events begin when U.N. interpreter Silvia Broome alleges that she has overheard a death threat against an African head of state, spoken in a rare dialect few people other than Silvia can understand. With the words ""The Teacher will never leave this room alive,"" in an instant, Silvia's life is turned upside down as she becomes a hunted target of the killers. Placed under the protection of federal agent Tobin Keller, Silvia's world only grows more nightmarish. As Keller digs deeper into his eyewitnesses' past and her secretive world of global connections, the more suspicious he becomes that she herself might be involved in the conspiracy. With every step of the way, he finds more reasons to mistrust her. Is Sylvia a victim? A suspect? Or something else entirely? And can Tobin, coping with his own personal heartache, keep her safe? Though they must depend on one another, Silvia and Tobin couldn't be more different. Silvia's strengths are words, diplomacy and the subtleties of meaning, while Tobin is all about instinct, action and reading into the most primal human behaviors. Now, as the danger of a major assassination on U.S. soil grows and Silvia's life hangs in the balance, Silvia and Tobin play out a gripping dance of evasion and revelation that keeps them both guessing as they race to stop a terrifying international crisis before it's too late.",['128'],"United Kingdom, France, Germany, United States, South Africa","English, Aboriginal, French, Portuguese, Spanish, Hebrew",,6.4,373926
The Invincible Dragon,2019,"Action, Adventure, Crime, Mystery, Thriller",Fruit Chan,Nothing from IMDB,"Jin Zhang, Anderson Silva, Kevin Cheng, Annie Liu, Stephy Tang, JuJu Chan Szeto, Endy Chow, Suet Lam, Richard Ng, Chung-Chi Cheung",,['85'],Hong Kong,"Cantonese, English, Mandarin",,4.2,6329716
The Kings of Summer,2013,"Adventure, Comedy, Drama",Jordan Vogt-Roberts,Chris Galletta,"Nick Robinson, Gabriel Basso, Moises Arias, Nick Offerman, Erin Moriarty, Craig Cackowski, William Sonnie, Nathan Keyes, Cristoffer Carter, Megan Mullally","Joe Toy, on the verge of adolescence, finds himself increasingly frustrated by his single father, Frank's attempts to manage his life. Declaring his freedom once and for all, he escapes to a clearing in the woods with his best friend, Patrick, and a strange kid named Biaggio. He announces that they are going to build a house there, free from responsibility and parents. Once their makeshift abode is finished, the three young men find themselves masters of their own destiny, alone in the woods.",['95'],United States,"English, Spanish",,7.1,2179116
The Last Airbender,2010,"Action, Adventure, Family, Fantasy",M. Night Shyamalan,M. Night Shyamalan,"Noah Ringer, Dev Patel, Nicola Peltz Beckham, Jackson Rathbone, Shaun Toub, Aasif Mandvi, Cliff Curtis, Seychelle Gabriel, Katharine Houghton, Francis Guinan","The world is divided into four kingdoms, each represented by the element they harness, and peace has lasted throughout the realms of Water, Air, Earth, and Fire under the supervision of the Avatar, a link to the spirit world and the only being capable of mastering the use of all four elements. When young Avatar Aang disappears, the Fire Nation launches an attack to eradicate all members of the Air Nomads to prevent interference in their future plans for world domination. 100 years pass and current Fire Lord Ozai continues to conquer and imprison anyone with elemental ""bending"" abilities in the Earth and Water Kingdoms, while siblings Katara and Sokka from a Southern Water Tribe find a mysterious boy trapped beneath the ice outside their village. Upon rescuing him, he reveals himself to be Aang, Avatar and last of the Air Nomads. Swearing to protect the Avatar, Katara and Sokka journey with him to the Northern Water Kingdom in his quest to master ""Waterbending"" and eventually fulfill his destiny of once again restoring peace to the world. But as they inch nearer to their goal, the group must evade Prince Zuko, the exiled son of Lord Ozai, Commander Zhao, the Fire Nation's military leader, and the tyrannical onslaught of the evil Fire Lord himself.",['103'],United States,English,,4.0,938283
The Last Exorcism,2010,"Horror, Mystery, Thriller",Daniel Stamm,"Huck Botko, Andrew Gurland","Patrick Fabian, Ashley Bell, Iris Bahr, Louis Herthum, Caleb Landry Jones, Tony Bentley, John Wright Jr., Shanna Forrestall, Justin Shafer, Carol Sutton","In Baton Rouge, Louisiana, the evangelical Reverend Cotton Marcus was raised by his father to be a preacher. He agrees that the filmmaker Iris Reisen and the cameraman Daniel Moskowitz make a documentary about his life. Cotton tells that when his wife Shanna Marcus had troubles in the delivery of their son Justin, he prioritized the doctor help to God and since then he questions his faith. Further, he tells that exorcisms are frauds but the results are good for the believers because they believe it is true. When Cotton is summoned by the farmer Louis Sweetzer to perform an exorcism in his daughter Nell, Cotton sees the chance to prove to the documentary crew what he has just told. They head to Ivanwood and they have a hostile reception from Louis's son Caleb. Cotton performs the exorcism in Nell, exposing his tricks to the camera, but sooner they learn that the dysfunctional Sweetzer family has serious problems.",['87'],"France, United States","English, Latin",,5.7,1320244
The Last Stand,2013,"Action, Thriller, Western",Jee-woon Kim,Andrew Knauer,"Arron Shiver, Arnold Schwarzenegger, Titos Menchaca, Richard Dillard, Doug Jackson, Mathew Greer, Peter Stormare, Chris Browning, Christiana Leucas, Johnny Knoxville","Sheriff Owens is a man who has resigned himself to a life of fighting what little crime takes place in sleepy border town Sommerton Junction after leaving his LAPD post following a bungled operation that left him wracked with failure and defeat after his partner was crippled. After a spectacular escape from an FBI prisoner convoy, the most notorious, wanted drug kingpin in the hemisphere is hurtling toward the border at 200 mph in a specially outfitted car with a hostage and a fierce army of gang members. He is headed, it turns out, straight for Summerton Junction, where the whole of U.S. law enforcement will have their last opportunity to make a stand and intercept him before he slips across the border forever. At first reluctant to become involved, and then counted out because of the perceived ineptitude of his small town force, Owens ultimately accepts responsibility for the face off.",['107'],"United States, South Korea",English,,6.3,1549920
The Lincoln Lawyer,2011,"Crime, Drama, Mystery, Thriller",Brad Furman,Nothing from IMDB,"Matthew McConaughey, Marisa Tomei, Ryan Phillippe, William H. Macy, Josh Lucas, John Leguizamo, Michael Peña, Bob Gunton, Frances Fisher, Bryan Cranston","Mick Haller is a defense lawyer who works out of his Lincoln. When a wealthy Realtor is accused of assaulting a prostitute, Haller is asked to defend him. The man claims that the woman is trying to get some money out of him. But when Haller looks at the evidence against him, he learns that this case might be linked to an old case of his.",['118'],United States,English,,7.3,1189340
The Lone Ranger,2013,"Action, Adventure, Western",Gore Verbinski,Nothing from IMDB,"Johnny Depp, Armie Hammer, William Fichtner, Tom Wilkinson, Ruth Wilson, Helena Bonham Carter, James Badge Dale, Bryant Prince, Barry Pepper, Mason Cook","In the 1930s, an elderly Tonto tells a young boy the tale of John Reid, the Lone Ranger. An idealistic lawyer, he rides with his brother and fellow Texas Rangers in pursuit of the notorious Butch Cavendish. Ambushed by the outlaw and left for dead, John Reid is rescued by the renegade Comanche, Tonto, at the insistence of a mysterious white horse and offers to help him to bring Cavendish to justice. Becoming a reluctant masked rider with a seemingly incomprehensible partner, Reid pursues the criminal against all obstacles. However, John and Tonto learn that Cavendish is only part of a far greater injustice and the pair must fight it in an adventure that would make them a legend.",['150'],United States,"English, North American Indian",,6.4,1210819
The Long Kiss Goodnight,1996,"Action, Crime, Drama, Mystery, Thriller",Renny Harlin,Shane Black,"Geena Davis, Samuel L. Jackson, Yvonne Zima, Craig Bierko, Tom Amandes, Brian Cox, Patrick Malahide, David Morse, Joseph McKenna, Melina Kanakaredes","Samantha Caine, suburban homemaker, is the ideal mom to her 8 year old daughter Caitlin. She lives in Honesdale, PA, has a job teaching school and makes the best Rice Krispie treats in town. But when she receives a bump on her head, she begins to remember small parts of her previous life as a lethal, top-secret agent. Her old chums in the Chapter are now out to kill her so she enlists the help of a cheap detective named Mitch. As Samantha remembers more and more of her previous life, she becomes deadlier and more resourceful. Both Mitch and Charly proceed to do the killing thing, the bleeding thing and the shooting thing.",['121'],United States,"English, Spanish",,6.8,116908
The Lucky Man,2017,"Action, Drama, Sci-Fi",Norman Gregory McGuire,Norman Gregory McGuire,"Burton Gilliam, Jesse James, Mariana Paola Vicente, Brad Hawkins, Neal Kodinsky, Doron / Drew Feldman, Kim Jackson Davis, Derick Snow, Todd Jenkins, Bruce Carey","Traveling Route 66, a charismatic preacher, Reverend Johnny Jones, and his seductively beautiful Latina girlfriend, Rebecca, find their lives spiraling out of control as they travel from small town to small town; running their scam on the churches they encounter along the mother road. He's able to convince people he has the power to heal their illnesses and solve their most dreadful life experiences. But what the couple think is their scam begs the question does he really have the power? It's a question that haunts him and only intensifies his inner demons. Scarred for life, his childhood abuse from his evil father won't soon go away. He finds temporary refuge at the bottom of each bottle of tequila and endless grams of cocaine that goes up his nose. His childhood demons will not subside, neither will his vices. In the end, his powers serve as a blessing and a curse. Hang on tight while we follow this perilous couple's journey into the abyss of miracles and tragedy.",['98'],United States,English,,4.9,3458760
The Magnificent Seven,1960,"Action, Adventure, Drama, Western",John Sturges,Nothing from IMDB,"Yul Brynner, Eli Wallach, Steve McQueen, Horst Buchholz, Charles Bronson, Robert Vaughn, Brad Dexter, James Coburn, Jorge Martínez de Hoyos, Vladimir Sokoloff","A bandit terrorizes a small Mexican farming village each year. Several of the village elders send three of the farmers into the United States to search for gunmen to defend them. They end up with seven, each arriving with his own reason. They must prepare the town to repulse an army of 30 bandits who will arrive wanting food.",['128'],"United States, Mexico","English, Spanish",,7.7,54047
The Man from Earth,2007,"Drama, Fantasy, Mystery, Sci-Fi",Richard Schenkman,Jerome Bixby,"David Lee Smith, Tony Todd, John Billingsley, Ellen Crawford, Annika Peterson, William Katt, Alexis Thorpe, Richard Riehle, Steven Littles, Chase Sprague",,['87'],United States,English,,7.8,756683
The Marksman,2021,"Action, Drama, Thriller",Robert Lorenz,"Chris Charles, Danny Kravitz, Robert Lorenz","Jacob Perez, Harry Maldonado, Teresa Ruiz, Alfredo Quiroz, Sean A. Rosales, Jose Vasquez, Juan Pablo Raba, Antonio Leyba, Liam Neeson, Clark Sanchez","Leading a lonely, almost hand-to-mouth existence, Jim Hanson, a financially hard-pressed rancher on the Arizona-Mexico border and decorated former scout sniper for the U.S. Marine Corps, is on the ropes. Still reeling from the loss of a dear one, Jim spends his days with his inseparable companion, Jackson, the sheepdog, unbeknownst to him that his already complicated life is about to take an unexpected turn. Now, as desperate Rosa entrusts Jim with the life of her young son, Miguel, an inadvertent, all-out war with the brutally violent henchmen of the murderous cartel leader, Mauricio, breaks out. Suddenly, Hanson has one more problem to deal with, and the road to Chicago, where Miguel's relatives are, is long and fraught with danger. Can the grizzled protector carry out one last mission?",['108'],United States,"English, Spanish",,5.7,6902332
The Mask,1994,"Action, Comedy, Crime, Fantasy",Chuck Russell,Nothing from IMDB,"Jim Carrey, Peter Riegert, Peter Greene, Amy Yasbeck, Richard Jeni, Orestes Matacena, Tim Bagley, Nancy Fish, Johnny Williams, Reg E. Cathey","Timid bank clerk, Stanley Ipkiss (Jim Carrey). Unfortunately, he's too gentle, and is unable to handle confrontations. After one of the worst days, he finds a mask which depicts Loki, the Norse god of mischief. When he puts it on, he becomes his inner, self: a cartoon wild man. After Ipkiss's alter ego indirectly kills the friend of small time crime boss, Dorian Tyrel (Peter Greene),he wants the green-faced goon destroyed.",['101'],United States,"English, Swedish",,6.9,110475
The Matrix Reloaded,2003,"Action, Sci-Fi","Lana Wachowski, Lilly Wachowski",Nothing from IMDB,"Ray Anthony, Christine Anu, Andy Arness, Alima Ashton-Sheibu, Helmut Bakaitis, Steve Bastoni, Don Battee, Monica Bellucci, Daniel Bernhardt, Valerie Berry","In this second adventure, Neo and the rebel leaders estimate that they have 72 hours until Zion falls under siege to the Machine Army. Only a matter of hours separates the last human enclave on Earth from 250,000 Sentinels programmed to destroy mankind. But the citizens of Zion, emboldened by Morpheus conviction that the One will fulfill the Oracles Prophecy and end the war with the Machines, rest all manner of hope and expectation on Neo, who finds himself stalled by disturbing visions as he searches for a course of action.",['138'],United States,"English, French",,7.2,234215
The Matrix Revolutions,2003,"Action, Sci-Fi","Lana Wachowski, Lilly Wachowski",Nothing from IMDB,"Mary Alice, Tanveer K. Atwal, Helmut Bakaitis, Kate Beahan, Francine Bell, Monica Bellucci, Rachel Blackman, Henry Blasingame, Ian Bliss, David Bowers","Neo finds himself trapped between the Matrix and the Real World. Meanwhile, Zion is preparing for the oncoming war with the machines with very little chances of survival. Neo's associates set out to free him from The Merovingian since it's believed that he is the One who will end the war between humans and the machines. What they do not know is that there is a threat from a third party, someone who has plans to destroy both worlds.",['129'],"United States, Australia","English, French",,6.7,242653
The Mechanic,2011,"Action, Crime, Thriller",Simon West,Nothing from IMDB,"Jason Statham, Ben Foster, Tony Goldwyn, Donald Sutherland, Jeff Chase, Mini Anden, James Logan, Eddie J. Fernandez, Joshua Bridgewater, John McConnell","Arthur Bishop (Jason Statham) is a 'mechanic' - an elite assassin with a strict code and unique talent for cleanly eliminating targets. It's a job that requires professional perfection and total detachment, and Bishop is the best in the business. But when his mentor and close friend Harry (Donald Sutherland) is murdered, Bishop is anything but detached. His next assignment is self-imposed - he wants those responsible dead. His mission grows complicated when Harry's son Steve (Ben Foster) approaches him with the same vengeful goal and a determination to learn Bishop's trade. Bishop has always acted alone but he can't turn his back on Harry's son. A methodical hit man takes an impulsive student deep into his world and a deadly partnership is born. But while in pursuit of their ultimate mark, deceptions threaten to surface and those hired to fix problems become problems themselves.",['93'],United States,English,,6.5,472399
The Mist,2007,"Horror, Sci-Fi, Thriller",Frank Darabont,Nothing from IMDB,"Thomas Jane, Marcia Gay Harden, Laurie Holden, Andre Braugher, Toby Jones, William Sadler, Jeffrey DeMunn, Frances Sternhagen, Nathan Gamble, Alexa Davalos","The Draytons - David, Steff and their son Billy - live in a small Maine town. One night a ferocious storm hits the area, damaging their house. The storm is accompanied by a strange mist the following morning. David and Billy and their neighbour Brent Norton go into town and find themselves trapped in a grocery store with several other people. There they discover that the mist contains something frightening and intent on killing humans.",['126'],United States,English,,7.1,884328
The Monkey King: Havoc in Heaven's Palace,2014,"Action, Adventure, Family, Fantasy",Soi Cheang,Nothing from IMDB,"Donnie Yen, Chow Yun-Fat, Aaron Kwok, Yitian Hai, Peter Ho, Gigi Leung, Joe Chen, Zitong Xia, Kelly Chen, Calvin Ka-Sing Cheng",,['119'],"China, Hong Kong",Mandarin,,4.9,1717715
The Monkey King 2,2016,"Action, Adventure, Fantasy",Soi Cheang,Nothing from IMDB,"Aaron Kwok, Gong Li, William Shao-Feng Feng, Shenyang Xiao, Him Law, Kris Phillips, Kelly Chen, Giselle Chia, John Ching, Chutian Liu","Taking place 500 years after the Havoc in Heaven, the Tang Priest is appointed by Buddha to go to the West to fetch the sacred scriptures, only to accidentally free the Monkey King. With Lady White (Gong Li) aiming to break up the team assembled to defeat her, the Monkey King must fight in order to save his world.",['119'],"China, Hong Kong","Mandarin, English",,5.9,4591310
The Mule,2018,"Crime, Drama, Thriller",Clint Eastwood,Nothing from IMDB,"Clint Eastwood, Patrick L. Reyes, Cesar De León, Gustavo Muñoz, Jackie Prucha, Richard Herd, Adam Drescher, Christi McClintock, Keith Flippen, Alison Eastwood","Clint Eastwood stars as Earl Stone, a man who is ninety years old, broke, alone, and facing foreclosure of his business when he is offered a job that simply requires him to drive. Easy enough, but, unbeknownst to Earl, he's just signed on as a drug courier for a Mexican cartel. He does well, so well, in fact, that his cargo increases exponentially, and Earl is assigned a handler. But he isn't the only one keeping tabs on Earl. The mysterious new drug mule has also hit the radar of hard-charging D.E.A. Agent Colin Bates (Bradley Cooper). And even as his money problems become a thing of the past, Earl's past mistakes start to weigh heavily on him, and it's uncertain if he'll have time to right those wrongs before law enforcement, or the cartel's enforcers, catch up to him.",['116'],"United States, Canada","English, Spanish",,7.0,7959026
The Mummy,2017,"Action, Adventure, Fantasy, Horror, Thriller",Alex Kurtzman,Nothing from IMDB,"Tom Cruise, Russell Crowe, Annabelle Wallis, Sofia Boutella, Jake Johnson, Courtney B. Vance, Marwan Kenzari, Simon Atherton, Stephen Thompson, James Arama","Though safely entombed in a crypt deep beneath the unforgiving desert, an ancient princess, whose destiny was unjustly taken from her, is awakened in the current day bringing with her malevolence grown over millennia and terrors that defy human comprehension.",['111'],"United States, China, Japan","English, Egyptian (Ancient)",,5.4,2345759
The Negotiator,1998,"Action, Crime, Drama, Mystery, Thriller",F. Gary Gray,"James DeMonaco, Kevin Fox","Samuel L. Jackson, Kevin Spacey, David Morse, Ron Rifkin, John Spencer, J.T. Walsh, Siobhan Fallon Hogan, Paul Giamatti, Regina Taylor, Bruce Beatty","In the midst of an elaborate conspiracy, an expert negotiator is driven to the edge when he's framed for the murder of his partner, as well as embezzling money from his department's pension fund. His only chance to prove his innocence is to take hostages himself, acquire the services of another expert negotiator, and find out who's running the conspiracy before it's too late.",['140'],"Germany, United States",English,,7.3,120768
The New World,2005,"Biography, Drama, History, Romance",Terrence Malick,Terrence Malick,"Colin Farrell, Q'orianka Kilcher, Christopher Plummer, Christian Bale, August Schellenberg, Wes Studi, David Thewlis, Yorick van Wageningen, Raoul Max Trujillo, Michael Greyeyes","Captain Smith is spared his mutinous hanging sentence after captain Newport's ship arrives in 1607 to found Jamestown, an English colony in Virginia. The initially friendly natives, who have no personal property concept, turn hostile after a 'theft' is 'punished' violently on the spot. During an armed exploration, Smith is captured, but spared when the chief's favorite daughter Pocahontas pleads for the stranger who soon becomes her lover and learns to love their naive 'savage' way of harmonious life. Ultimately he returns to the grim fort, which would starve hadn't she arranged for Indian generosity. Alas, each side soon brands their own lover a traitor, so she is banished and he flogged as introduction to slavish toiling. Changes turn again, leading Smith to accept a northern-more mission and anglicized Pocahontas, believing him dead, becoming the mother of aristocratic new lover John Rolfe's son. They'll meet again for a finale in England.",['135'],"United States, United Kingdom","English, Algonquin, Inuktitut",,6.7,402399
The Next Three Days,2010,"Action, Crime, Drama, Romance, Thriller",Paul Haggis,Nothing from IMDB,"Russell Crowe, Elizabeth Banks, Michael Buie, Moran Atias, Remy Nozik, Toby Green, Tyler Green, Jason Beghe, Aisha Hinds, Ty Simpkins","Lara Brennan is arrested for murdering her boss with whom she had an argument. It seems she was seen leaving the scene of the crime and her fingerprints were on the murder weapon. Her husband, John would spend the next few years trying to get her released, but there's no evidence that negates the evidence against her. And when the strain of being separated from her family, especially her son, gets to her, John decides to break her out. So he does a lot of research to find a way.",['133'],"United States, France",English,,7.3,1458175
The Nightmare Before Christmas,1993,"Animation, Family, Fantasy, Musical",Henry Selick,Nothing from IMDB,"Danny Elfman, Chris Sarandon, Catherine O'Hara, William Hickey, Glenn Shadix, Paul Reubens, Ken Page, Edward Ivory, Susan McBride, Debi Durst","Jack Skellington, the pumpkin king of Halloween Town, is bored with doing the same thing every year for Halloween. One day he stumbles into Christmas Town, and is so taken with the idea of Christmas that he tries to get the resident bats, ghouls, and goblins of Halloween Town to help him put on Christmas instead of Halloween -- but alas, they can't get it quite right.",['76'],United States,English,,7.9,107688
The Ninth Gate,1999,"Mystery, Thriller",Roman Polanski,Nothing from IMDB,"Johnny Depp, Frank Langella, Lena Olin, Emmanuelle Seigner, Barbara Jefford, Jack Taylor, José López Rodero, Tony Amoni, James Russo, Willy Holt","Hired by zealous occult scholar Boris Balkan to verify the authenticity of his most prized possession, unscrupulous New York City rare-book dealer Dean Corso is unaware that his life is in grave danger. Because, whether he likes it or not, forces beyond comprehension have already chosen him. And right from the start, thick mystery shrouds the diligent book detective's peril-laden mission. Now, in this soul-condemning quest for clues, there is no turning back--from afar, a cryptic woman with a penetrating gaze follows Corso's every step. But as the intricate mystical engravings of the diabolical leather-bound opus unfold their unfathomable secrets, only one will receive the key to dark enlightenment. However, the question remains. Who is worthy of the tome's glorious black gifts and the ultimate truth of The Nine Gates of the Kingdom of Shadows?",['133'],"France, Spain, United States","English, French, Latin, Portuguese, Spanish",,6.7,142688
