Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Fitoor,2016,"Drama, Romance",Abhishek Kapoor,Nothing from IMDB,"Aditya Roy Kapoor, Katrina Kaif, Tabu, Rahul Bhat, Lara Dutta, Delbar Arya, Talat Aziz, Ajay Devgn, Shahid Gulfam, Aditi Rao Hydari","A poor but talented Kashmiri boy Noor, is hired as a stable-keeper by Begum. He is deeply infatuated with her daughter Firdaus. Begum notices his actions and sends Firdaus to London. She asks Noor to become successful in order to win Firdaus' love. When he grows up, he becomes one of the most successful young artist of India. But Begum has another plans to demolish his desires.",['131'],India,"Urdu, Hindi",,5.4,4399594
Indian Police Force,2024,"Action, Crime",Nothing from IMDB,"Hussain Zaidi, Vidhi Ghodgaonkar, Anusha Nandakumar","Sidharth Malhotra, Vivek Oberoi, Shilpa Shetty Kundra, Sharad Kelkar, Isha Talwar, Mayyank Taandon, Mukesh Rishi, Rituraj Singh, Mrinal Kulkarni, Shweta Tiwari",Delhi during the Delhi Police Raising Day serial blasts take place in the city committed by IM terrorist's Zarrar who lives the fake identity of Haider.CP Vikram leads the mission along with DCP Kabir Malik who are asked to collaborate with ATS Chief Tara Shetty Vikram's old classmate. Kabir and Vikram track a terrorist Shahdab by breaking protocols which leads to an encounter between Zarrrar and Kabir's team.Vikram looses his life in the firing and Tara comforts Kabir for not following protocols. Kabir is then given demotion unwillingly by DCP Bansal.During this time Kabir tries to find movements of Zarrar and Bansal gets him back to the force to join with Tara.Kabir and Tara patch up and decide to team up to get hold of Zarrar who has conducted several blasts in other city and currently his target is Goa.,,India,Hindi,,5.2,19768024
Ford v Ferrari,2019,"Action, Biography, Drama, Sport",James Mangold,"Jez Butterworth, John-Henry Butterworth, Jason Keller","Matt Damon, Christian Bale, Jon Bernthal, Caitríona Balfe, Josh Lucas, Noah Jupe, Tracy Letts, Remo Girone, Ray McKinnon, JJ Feild","As Enzo Ferrari's fast Rosso-Corsa racing cars dominate the mid-1960s motorsport world, the American car designer, Carroll Shelby, is forced to retire after winning the demanding 1959 '24 Hours of Le Mans' endurance race. But, before long, an unexpected proposition by the Vice President of Henry Ford's motor company, Lee Iacocca, will offer an opportunity to beat the Italians at their own game. Now, under those pressing circumstances, the British sports car driver and racing engineer, Ken Miles, reluctantly agrees to lend a hand and improve the firm's image, as Ford's race team has less than ninety days to rewrite history. As a result, the non-conformist duo comes up with the mighty Ford GT40 Mk I high-performance racing car. Can Shelby and Miles break Ferrari's streak?",['152'],United States,"English, Italian, French, Japanese",,8.1,1950186
Fracture,2007,"Crime, Drama, Thriller",Gregory Hoblit,Nothing from IMDB,"Anthony Hopkins, Ryan Gosling, David Strathairn, Rosamund Pike, Embeth Davidtz, Billy Burke, Cliff Curtis, Fiona Shaw, Bob Gunton, Josh Stamberg","Wealthy, brilliant, and meticulous Ted Crawford, a structural engineer in Los Angeles, shoots his wife Jennifer and entraps her lover, Lieutenant Robert ""Rob"" Nunally. He signs a confession. At the arraignment, he asserts his rights to represent himself and asks the court to move immediately to trial. The prosecutor is Willy Beachum, a hotshot who's soon to join a fancy civil-law firm, told by everyone it's an open and shut case. Crawford sees Beachum's weakness, the hairline fracture of his character: Willy's a winner. The engineer sets in motion a clockwork crime with all of the objects moving in ways he predicts.",['113'],"Germany, United States",English,,7.2,488120
Frozen II,2019,"Animation, Adventure, Comedy, Drama, Family, Fantasy, Musical","Chris Buck, Jennifer Lee",Nothing from IMDB,"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Sterling K. Brown, Evan Rachel Wood, Alfred Molina, Martha Plimpton, Jason Ritter, Rachel Matthews","Having harnessed her ever-growing power after lifting the dreadful curse of eternal winter in Frozen (2013), Queen Elsa, the grand conjurer of snow and ice, and her sister, Princess Anna, now enjoy a happy life in the peaceful kingdom of Arendelle. However, a melodious, insistent voice only Elsa can hear keeps her awake, inviting the Snow Queen to a fabled mystical forest. As a result, unable to block the thrilling call of the secret siren, Elsa follows the voice into the perpetually misty realm in the woods to find answers. But, more and more, an inexplicable imbalance hurts her kingdom and the neighboring tribe of Northuldra. Is Queen Elsa's legendary magic enough to restore peace and stability?",['103'],"Japan, United States","English, Russian",,6.8,4520988
FryDay,2018,"Comedy, Drama",Abhishek Dogra,Nothing from IMDB,"Govinda, Digangana Suryavanshi, Varun Sharma, Sanjay Mishra, Rajesh Sharma, Prabhleen Sandhu, Anil, Pratik Asnani, Habib Azmi, Ashmita Kaur Bakshi","Rajiv, a struggling water purifier salesman, after a long chase, is able to bag a client Gagan Kapoor and fix him for an appointment on a Friday. However, he finds himself caught up in a tricky situation when he arrives at Kapoor's house and catches Kapoor cheating on his wife Bela with another woman Bindu.",['114'],India,Hindi,,5.3,7526836
Fugly,2014,"Comedy, Drama, Thriller",Kabir Sadanand,Nothing from IMDB,"Jimmy Shergill, Mohit Marwah, Kiara Advani, Vijender Singh, Arfi Lamba, Anshuman Jha, Kunika Sadanand, Sana Saeed, Rajveer Ahuja, Mansha Bahl","It is a story of 4 friends - Dev, Gaurav, Aditya & Devi. The cast is young & fresh. They are at the cusp of their lives - The college has just about finished, but career path is yet to be set. These are the last few days of true freedom that we have all gone through, and still cherish. These friends are conscientious, they will have fun but would never cross the boundaries - They all have dreams and expectations from life, but as they say - man proposes, god disposes. Their fun filled and care free life comes to an abrupt halt, when they are faced with an extremely corrupt and seemingly fearless Police Officer. This puts a series of events in motion which will test their friendship and characters - their life becomes 'Fugly'.",['129'],India,Hindi,,4.7,3683702
Fukrey,2013,"Comedy, Drama, Romance",Mrighdeep Lamba,Nothing from IMDB,"Pulkit Samrat, Varun Sharma, Ali Fazal, Manjot Singh, Richa Chadha, Pankaj Tripathi, Priya Anand, Vishakha Singh, Ajay Trehan, Shijkant","College. Three of the most important years of your life. Three years of studies (at times) and sheer indulgence. Indulgence in all the little pleasures that a carefree life has to offer. But it isn't always about raging, fuchacha parties, college fests, races, and churning out ways to whack some extra pocket money from your parents. It's sometimes hard, ugly, and complicated, and more so when you really need to gain admission to the coolest college in town and you know you don't deserve it. And to top that, you get yourself involved in the most bizarre situations that could crack you up before you crack them.",['139'],India,Hindi,,6.9,2806788
Future to Bright Hai Ji,2012,Drama,Sanjay Amar,Nothing from IMDB,"Aamir Bashir, Sonal Sehgal, Govardhan Asrani, Brijendra Kala, Satish Kaushik, Rajesh Khera, Neelima Azim, Vipin Sharma, Manini Mishra, Anant Jog",,['180'],India,Hindi,,6.2,2253708
Gadar: Ek Prem Katha,2001,"Action, Drama, Romance",Anil Sharma,Shaktimaan Talwar,"Sunny Deol, Ameesha Patel, Amrish Puri, Lillete Dubey, Vivek Shauq, Utkarsh Sharma, Suresh Oberoi, Madhumalti Kapoor, Tony Mirrcandani, Mushtaq Khan","Amongst the communal riots that erupt in the city, Tara shelters a wayward Sakina from a crazed mob and a bond that blossoms into love is created. The two eventually get married and have a son. The happy family, now living in Amritsar, gets the shock of their lives when Sakina learns that her father (Amrish Puri), whom she previously believed died in the riots back in Amritsar, is still alive after seeing his picture in a tattered, old newspaper. Upon contacting him, Sakina's father, now the mayor of Lahore in Pakistan, arranges for his daughter to arrive in Lahore to see him. Sakina leaves for Lahore minus Tara and her son, and upon reaching the city, learns of her father's plans for her - plans that include forcing Sakina to forget about her family and start life anew in Pakistan. Then begins an extraordinary journey which will lead Tara to cross the border into Pakistan to find his love Sakina.",['170'],India,"Hindi, Punjabi",,7.3,284137
Gafla,2006,Drama,Sameer Hanchate,Nothing from IMDB,"Somesh Agarwal, Anshul Chobey, Nishikant Dixit, Vikram Gokhale, Brijendra Kala, Aditya Lakhia, Shruti Panwar, Purva Parag, Vinod Sharawat, Shakti Singh","'Gafla' begins as a story about an ordinary young man, Subodh, in ordinary circumstances. Subodh starts out as like any middle-class guy, with limited opportunities to survive and get ahead. 'gafla' follows Subodh's journey into the stock markets and beyond through the eyes of different people in his personal and professional life.",['127'],India,Hindi,,7.4,0896934
Gandhi,1982,"Biography, Drama, History",Richard Attenborough,John Briley,"Ben Kingsley, Rohini Hattangadi, Roshan Seth, Candice Bergen, Edward Fox, John Gielgud, Trevor Howard, John Mills, Martin Sheen, Ian Charleson","In 1893, Mohandas K. Gandhi is thrown off a South African train for being an Indian and traveling in a first class compartment. Gandhi realizes that the laws are biased against Indians and decides to start a non-violent protest campaign for the rights of all Indians in South Africa. After numerous arrests and the unwanted attention of the world, the government finally relents by recognizing rights for Indians, though not for the native blacks of South Africa. After this victory, Gandhi is invited back to India, where he is now considered something of a national hero. He is urged to take up the fight for India's independence from the British Empire. Gandhi agrees, and mounts a non-violent non-cooperation campaign of unprecedented scale, coordinating millions of Indians nationwide. There are some setbacks, such as violence against the protesters and Gandhi's occasional imprisonment. Nevertheless, the campaign generates great attention, and Britain faces intense public pressure. Too weak from World War II to continue enforcing its will in India, Britain finally grants India's independence. Indians celebrate this victory, but their troubles are far from over. Religious tensions between Hindus and Muslims erupt into nation-wide violence. Gandhi declares a hunger strike, saying he will not eat until the fighting stops. The fighting does stop eventually, but the country is divided. It is decided that the northwest area of India, and eastern part of India (current day Bangladesh), both places where Muslims are in the majority, will become a new country called Pakistan (West and East Pakistan respectively). It is hoped that by encouraging the Muslims to live in a separate country, violence will abate. Gandhi is opposed to the idea, and is even willing to allow Muhammad Ali Jinnah to become the first prime minister of India, but the Partition of India is carried out nevertheless. Gandhi spends his last days trying to bring about peace between both nations. He thereby angers many dissidents on both sides, one of whom finally gets close enough to assassinate him.",['191'],"United Kingdom, India, United States, South Africa","English, Hindi",,8.0,83987
Gangaajal,2003,"Action, Crime, Drama",Prakash Jha,Prakash Jha,"Ajay Devgn, Gracy Singh, Mohan Joshi, Yashpal Sharma, Akhilendra Mishra, Mukesh Tiwari, Ayub Khan, Chetan Pandit, Anup Soni, Mohan Agashe","An SP Amit Kumar who is given charge of Tezpur police station in Bihar. The area is full of corruption, inefficiency, bribery, nepotism, favoritism and crime with help from the local police. Gradually Amit realizes that the local politician Sadhu Yadav is the one who benefits the most out of it. Amit arrests Sunder Yadav, Sadhu's son. While Sunder is released soon, some police officers, get frustrated with the system, and pour acid into the eyes of two of Yadav's men, blinding them. A hue and cry is raised by the media, crime almost comes to a standstill, and the police are regarded with respect. SP Amit Kumar must now put an end to this kind of situation.",['157'],India,Hindi,,7.8,373856
Gangaa Jamunaa Saraswathi,1988,"Action, Drama, Romance",Manmohan Desai,Nothing from IMDB,"Amitabh Bachchan, Mithun Chakraborty, Jaya Prada, Meenakshi Sheshadri, Nirupa Roy, Amrish Puri, Mahesh Anand, Harbans Darshan M. Arora, Bharat Bhushan, Jack Gaud","Gangaa Jamunaa and Saraswathi the most pious rivers, create a unique holy merger, popularly known as ""Sangam"". Likewise the characters of our story Gangaa Jamunaa and Saraswathi desire to meet and merge in love of each other. Gangaa Jamunaa begin to love each other and pledge to become one, Saraswati silently loves Gangaa, and dedicates her life to him. However there are many, who would like to separate the happy lovers. There is Hansraj, who does it, and with the result Jamuna separates from Gangaa. Jamuna reaches Shanker's home, Shanker who already loved her becomes extremely happy finding Jamuna in his home. In the meantime Saraswati was about to come closer to Ganga. When Hansraj, who had earlier swindled the property of Ganga's father by illegal means wanted to get rid of the rightful owner Ganga, he got Ganga shot. Ganga was badly wounded and there was no hope of his survival.",['187'],India,Hindi,,4.7,95198
Gangs of New York,2002,"Crime, Drama",Martin Scorsese,Nothing from IMDB,"Leonardo DiCaprio, Daniel Day-Lewis, Cameron Diaz, Jim Broadbent, John C. Reilly, Henry Thomas, Liam Neeson, Brendan Gleeson, Gary Lewis, Stephen Graham","In the god-forsaken district of early-1860s Lower Manhattan known as the Five Points, the vicious Nativist, Bill ""The Butcher"" Cutting, is the supreme overlord of an area riddled with crime, prostitution, theft and murder, as the American Civil War still rages on. Sixteen whole years after the brutal murder of his father from Bill's blood-stained hands, an orphaned Irish-American, Amsterdam Vallon, returns to this melting pot of corruption to avenge his untimely death; however, a lot has changed since then. Who can remember the once-innocent boy and now a young man bent on revenge, who works his way up to the hierarchy of Five Points? Will Amsterdam ever taste the dangerous but sweet fruit of retribution?",['167'],"Italy, United States","English, Irish, Chinese, Latin",,7.5,217505
Gangs of Wasseypur,2012,"Action, Comedy, Crime, Drama, Thriller",Anurag Kashyap,Nothing from IMDB,"Manoj Bajpayee, Nawazuddin Siddiqui, Tigmanshu Dhulia, Richa Chadha, Reema Sen, Piyush Mishra, Huma Qureshi, Jaideep Ahlawat, Vineet Kumar Singh, Pankaj Tripathi","Shahid Khan is exiled after impersonating the legendary Sultana Daku in order to rob British trains. Now outcast, Shahid becomes a worker at Ramadhir Singh's colliery, only to spur a revenge battle that passes on to generations. At the turn of the decade, Shahid's son, the philandering Sardar Khan vows to get his father's honor back, becoming the most feared man of Wasseypur.",['321'],"India, France",Hindi,,8.2,1954470
Gangs of Wasseypur,2012,"Action, Comedy, Crime, Drama, Thriller",Anurag Kashyap,Nothing from IMDB,"Manoj Bajpayee, Nawazuddin Siddiqui, Tigmanshu Dhulia, Richa Chadha, Reema Sen, Piyush Mishra, Huma Qureshi, Jaideep Ahlawat, Vineet Kumar Singh, Pankaj Tripathi","Shahid Khan is exiled after impersonating the legendary Sultana Daku in order to rob British trains. Now outcast, Shahid becomes a worker at Ramadhir Singh's colliery, only to spur a revenge battle that passes on to generations. At the turn of the decade, Shahid's son, the philandering Sardar Khan vows to get his father's honor back, becoming the most feared man of Wasseypur.",['321'],"India, France",Hindi,,8.2,1954470
Gangubai Kathiawadi,2022,"Biography, Crime, Drama",Sanjay Leela Bhansali,Nothing from IMDB,"Alia Bhatt, Shantanu Maheshwari, Vijay Raaz, Indira Tiwari, Seema Pahwa, Varun Kapoor, Jim Sarbh, Ajay Devgn, Aakash Pandey, Varun Akki",A little girl is sold to brothel of Rashmibai who is forcefully asked to enter the business of flesh trade.When the girl doesn't agree Rashmibai is finally forced to take help of Gangubai Kathiawadi.Gangubai Kathiawadi aka Ganga who wanted to be an actress and years back eloped to Bombay with her boyfriend Ramnik who sold her at brothel of Shelia Masi.Gangubai did not have option to return back and hence turned a prostitute but she gained respect from fellow women as she would be their main support to go against Sheila Masi.In coming times Gangubai bonds with Don Rahim Lala and develops a brotherly relationship with him.Gangubai is soon known as the mafia queen and wants better lives for women of her community.She decides to enter politics but has a powerful contender Raziabai opposite her.,['152'],India,Hindi,,7.8,10083340
Garam Masala,2005,"Comedy, Romance",Priyadarshan,Nothing from IMDB,"Akshay Kumar, John Abraham, Paresh Rawal, Rimi Sen, Nitu Chandra, Nargis Bagheri, Daisy Bopanna, Rajpal Naurang Yadav, Govardhan Asrani, Manoj Joshi","Shyam and Makarand work as photographers in a commercial advertising agency. Both of them like to fool around with women, even though Makarand is engaged to be married to a doctor named Anjali. In order to outsmart each other, they two get into a competition of shooting a photograph, and Sam wins it, goes on a trip to the United States of America. Upon his return, he finds that Makarand is living a very enviable lifestyle with three of the most beautiful girls, who also work as air-hostesses. Sam meets them all, and finds out that the trio are unaware of each other, falls in love with Pooja; and begins several moves to upset Makarand lifestyle, and possibly get promoted as a Supervisor.",['146'],India,Hindi,,6.7,453671
Gargi,2022,"Drama, Thriller",Gautham Ramachandran,Nothing from IMDB,"Sai Pallavi, Kaali Venkat, R.S. Shivaji, Kavithalaya Krishnan, Saravanan, Sudha S., Prathap, P. Rajalakshmi, Livingston, Aishwarya Lekshmi",,['140'],India,Tamil,,8.1,21261388
2004 Jammys: The Theatre at Madison Square Garden,2004,Music,Nothing from IMDB,Nothing from IMDB,"The Assembly of Dust, Dickey Betts, Edie Brickell, Oteil Burbridge, Solomon Burke, The Disco Biscuits, Dr. John, Perry Farrell, Warren Haynes, Toots Hibbert",,,United States,English,,8.8,459614
Symphony in August,2009,Animation,Akio Nishizawa,Nothing from IMDB,"Misato Fukuen, Keiko Takahashi, Takahiro Mizushima, Wataru Takagi, Kazuya Takahashi, Gaku Yamamoto, Hiroyuki Yoshino",,['120'],Japan,Japanese,,6.1,1492701
Gautamiputra Satakarni,2017,"Action, History",Radha Krishna Jagarlamudi,Nothing from IMDB,"Nandamuri Balakrishna, Hema Malini, Shriya Saran, Kabir Bedi, Tanikella Bharani, David Blazejko, Snehith Chowdary, Milind Gunaji, David Manucharov, Harsha Krishna Murthy",,['131'],India,Telugu,,6.3,5832544
Geetha Govindam,2018,"Comedy, Drama, Romance",Parasuram,Parasuram,"Vijay Deverakonda, Rashmika Mandanna, Subbaraju, Mouryaani, Rahul Ramakrishna, Vennela Kishore, Nagababu, Annapoorna, Giri Babu, Kalyani Natarajan","Vijay Govind, a young college lecturer who dreams of marriage falls for Geetha, a level-headed woman who's wary of strangers and isn't easy to convince. While things seem to go smoothly, Vijay makes a terrible mistake which not only derails any hope for his love story, but also potential repercussions with his family.",['142'],India,Telugu,,7.7,8590896
Gehraiyaan,2022,"Drama, Romance",Shakun Batra,Nothing from IMDB,"Deepika Padukone, Ananya Panday, Naseeruddin Shah, Siddhant Chaturvedi, Kanupriya Gupta, Rajat Kapoor, Shehzad Shaikh, Shataf Figar, Sunil Borkar, Pavleen Gujral",,['148'],India,Hindi,,5.8,10733228
Gehraiyaan,2022,"Drama, Romance",Shakun Batra,Nothing from IMDB,"Deepika Padukone, Ananya Panday, Naseeruddin Shah, Siddhant Chaturvedi, Kanupriya Gupta, Rajat Kapoor, Shehzad Shaikh, Shataf Figar, Sunil Borkar, Pavleen Gujral",,['148'],India,Hindi,,5.8,10733228
Gehri Chaal,1973,"Action, Crime, Thriller",C.V. Sridhar,Nothing from IMDB,"Jeetendra, Hema Malini, Amitabh Bachchan, Prem Chopra, Bindu Desai, Chandrashekhar Vaidya, Paidi Jairaj, Prem Kumar, Suraj, Anand","Dharamchand is the chairman of Olympic bank which has its audit due, his daughter Hema finds him dead in bedroom and calls her brother Ratan.Ratan finds a suicide note besides him which mentions that he had taken 20 Lakhs from his band and was unable to pay hence he committed suicide Ratan hides it from everyone including Hema to protect name of his family.Ratan is then approached by a man called Shekar who works for an unknown identity and tells him that he has to assist them in the bank robbery before the audit or else his secret will be out.Ratan decides to be part of the crime in order to protect his family name just when he thinks that his troubles are over Hema sees the robbers and identifies one of the women as Shobha.But Ratan asks Hema to keep it a secret soon Ratan has a visitor Sagar his old friend he as well as Hema feels that Sagar is not the one whom he claims to be.While Ratan believes he could expose his family secret.",['147'],India,Hindi,,5.4,70097
Ghar Ek Mandir,1984,Drama,K. Bapaiah,Nothing from IMDB,"Shashi Kapoor, Moushumi Chatterjee, Mithun Chakraborty, Ranjeeta Kaur, Raj Kiran, Prem Chopra, Aruna Irani, Suresh Oberoi, Kader Khan, Shoma Anand","A joint family consisting of three brothers Prem (Shashi Kapoor), Vijay (Raj Kiran) and Ravi (Mithun Chakraborty) are leading a happy and prosperous life. They consider their house temple of Love. However, destiny has its own plans for them when Prem gets killed. Seth Dharampal (Kader Khan) also wants to cheat them. Would Ravi alone be able to save his home? Would Seth Dharampal succeed in his evil intentions?",['156'],India,Hindi,,5.5,154531
Ghatak: Lethal,1996,"Action, Drama",Rajkumar Santoshi,Nothing from IMDB,"Sunny Deol, Meenakshi Sheshadri, Danny Denzongpa, Amrish Puri, Mukesh Rishi, Anjan Srivastav, Tinnu Anand, K.K. Raina, Viju Khote, Harish Patel","Unable to witness the injustice and brutality inflict on the residents by a tyrannical gangster, Katya, in a small Indian village in India; Kashinath alias Kashi decides to single-handily take a stand to fight for his and the villagers rights. What follows is a series of violence and unlawful activities which not only endanger the life of those very villagers but also that of Kashi's love ones.",['158'],India,Hindi,,7.5,116407
