Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Madness in the Desert: Paris to Dakar Rally,2013,"Documentary, Sport","Richard Heap, John L Matthews, John L. Matthews",Nothing from IMDB,"Thierry Sabine, Mark Thatcher","In 1977, French motorcyclist Thierry Sabine was in serious trouble, lost in the Libyan desert and dying from thirst. Whilst most men would weep and think back over their lives, Thierry thought about coming back - to do a rally across the Sahara Desert. The 9,000km Paris-Dakar rally was born.",['59'],United Kingdom,English,,7.7,3278006
Madras Cafe,2013,"Action, Drama, Thriller",Shoojit Sircar,Nothing from IMDB,"John Abraham, Nargis Fakhri, Raashi Khanna, Manoj Bakshi, Prakash Belawadi, Dinesh Prabhakar, Kannan Arunachalam, Vishnu Govindhan, Ajay Ratnam, Steve Fahl","An Indian Intelligence agent (portrayed by John Abraham)[9] journeys into a war torn coastal island, to break a resolute rebel group. He deftly maneuvers his resources to make significant breakthroughs, amidst a scenario where the enemy has no face and the only counsel is 'Don't get caught.' At various junctions, he meets a charismatic and passionate journalist (portrayed by Nargis Fakhri) who is following her will to reflect the truth behind the civil war. The story unfolds as their quest for the truth reveals a deeper conspiracy, by a faceless enemy, united to seize a common nemesis - India.",['130'],India,Hindi,,7.6,2855648
When Love Calls,1989,"Drama, Musical, Romance",Sooraj R. Barjatya,Nothing from IMDB,"Salman Khan, Bhagyashree Patwardhan, Alok Nath, Rajeev Verma, Reema Lagoo, Ajit Vachani, Harish Patel, Deep Dhillon, Huma Khan, Handsome","Kishen Kumar Chaudhary and Karan are family like friends, when Kishen's wife Mrs. Kaushalya gives birth to a baby boy Prem, Karan helps the couple bring up their child with out- most care. Years later the two friends have parted ways, Karan likes in a shanty house, works as a mechanic and is the father to a young girl Suman while Kishen is a wealthy industrialist and lives in a spacious bungalow. In order to accumulate huge sums of fund abroad for good living Karan decides to leave Suman in the care of the Chaudhary's family. All is well there for Suman as she is befriend by Prem which eventually blossom to love, Kaushalya finds out about Prem and Suman's relationship and approve of Suman as her daughter-in-law but Kishen is quite unhappy with the relationship as he have plans to get Prem marry to his business partner's daughter Seema thus he insults Suman and throw her out of his house. Karan returns and is enraged at the treatment his daughter receive and leaves the house immediately with his daughter. Prem too is unhappy with his dad's decision and he also leaves the house opting to marry Suman with the blessings of Karan. But Karan refuses to accept Prem and the only way Prem can win Karan's approval is if he prove that he can earn money by his own sweat.",['192'],India,Hindi,,7.3,100095
Majili,2019,"Drama, Romance",Shiva Nirvana,Nothing from IMDB,"Samantha Ruth Prabhu, Naga Chaitanya Akkineni, Ankith Koyya, Rao Ramesh, Atul Kulkarni, Suhas, Shivakumar Ramachandravarapu, Krishna Murali Posani, Prerna Trivedi, Mahesh Achanta","Poorna in his teenage had an ambition to be part in cricket team of Railway zone. He accidentally meets Anshu and both fall in love. But their dreams were shattered as Anshu leaves Poorna due to her family pressure. Poorna broken, waits for her and fails in career and life. Present, 35 year old Poorna, married but still broken-hearted neglects his wife Shravani and spends most of the time aimless at the cricket ground and the bar. After an incident, Poorna decides to be a cricket coach and in the process he brings order to his life and starts loving his wife.",['154'],India,Telugu,,7.2,8737614
Majnu,2016,"Comedy, Drama, Romance",Virinchi Varma,Nothing from IMDB,"Nani, Riya Suman, Anu Emmanuel, Priya Shri, Keshav Deepak, Vennela Kishore, Naga Mahesh, Krishna Murali Posani, S.S. Rajamouli, Jay Reddy",,['138'],India,Telugu,,6.4,6056644
Major Saab,1998,"Action, Drama, Romance",Tinnu Anand,Nothing from IMDB,"Amitabh Bachchan, Ajay Devgn, Sonali Bendre, Nafisa Ali, Mohan Joshi, Ashish Vidyarthi, Shahbaaz Khan, Navin Nischol, Mushtaq Khan, Rakhee Malhotra","Virendra Pratap Singh lives a wealthy, yet careless lifestyle in India. When his father passes away, he hopes to inherit the entire estate and wealth, but is unable to do so due to a stipulation in the will that he must join a military academy as per family traditions, and failure to do so may forfeit his claim to this inheritance. He reluctantly joins the National Defence Academy, expects to break every possible rule, and be discharged. His training officer is Major Jasbir Singh Rana, who takes it upon himself not to discharge Virendra under any circumstance, even when Virendra runs away twice. Then Virendra's plans change when he meets with and falls in love with Nisha, who lives a very wealthy lifestyle with her gangster brother, Shankar. Virendra decides to continue training so that he can be close to Nisha, however, Shankar has other plans for Nisha as he wants to get wed to fellow-gangster, Parshuram Bihari's son, Vicky. When Nisha openly declares her love for Virendra during her engagement with Vicky, Shankar forgives her and embraces Virendra as his future brother-in-law, neither Nisha nor Virendra know that Shankar has a devious plan that may leave Virendra gravely injured and possibly handicapped for the rest of his life.",['165'],India,Hindi,,5.3,172761
Malang,2020,"Action, Crime, Drama, Romance, Thriller",Mohit Suri,Nothing from IMDB,"Aditya Roy Kapoor, Anil Kapoor, Disha Patani, Kunal Kemmu, Amruta Khanvilkar, Kamal Adib, Elli Avrram, Makrand Deshpande, Sanjeev Dhuri, Prasad Jawade","Advait (Aditya Roy Kapoor), a young introvert, visits Goa where he meets Sara (Disha Patani), a free-spirited girl from London who has come to India for the first time to live life unshackled, like a vagabond (Malang). Extreme opposites of each other, they both live it up together. All goes well until life turns upside down. Five years later, this incident circles back to SHO Agashe (Anil Kapoor), vigilante killer cop and Michael Rodrigues (Kunal Kemmu), a righteous cop. What is the connection between Advait, Sara, Agashe and Michael? Malang answers all these questions.",['135'],India,Hindi,,6.5,9877170
Malayankunju,2022,"Drama, Thriller",Sajimon Prabhakar,Mahesh Narayanan,"Fahadh Faasil, Indrans, Rajisha Vijayan, Nilja K. Baby, Arjun Ashokan, Johny Antony, Remya Suresh, Jaffer Idukki, Alex Alister, Irshad",,['114'],India,Malayalam,,6.9,13640946
Man Mandir,1971,"Drama, Family",Tapi Chanakya,Nothing from IMDB,"Waheeda Rehman, Sanjeev Kumar, Sudesh Kumar, David Abraham, Sunder, Randhir, Onkar Ahmad, Jagdish Raj, Aruna Irani, Manorama","Orphaned at a very young age, Deepak and his sister, Laxmi, live a poor lifestyle. Deepak is introduced to Krishna and soon both get married and live together with Krishna's brother, Ramu. Deepak drives a taxi and it is through his earnings that they all live on. Soon Krishna gets pregnant, much to the delight of the entire household. Ramu has fallen into bad company and steals Krishna's necklace to throw a party for his friends. A kind-hearted wealthy Jeweler, Shyam Lal, returns the necklace to Deepak, as Deepak had returned his suitcase full of cash. Shyam would like his doctor son, Shankar, to get married to Laxmi. A delighted Deepak arranges a meeting at the Lals residence. It is at this meeting that Deepak's life will be turned upside down, for this is where he will find that Laxmi is pregnant; shock and tragedy will follow when shortly thereafter Ramu will be run down by a car; his wife will give birth to a baby boy and pass away, and Laxmi will drown herself in a river. Looks like fate has turned it's back on Deepak as he may be destined to bring up the child on his own.",['142'],India,Hindi,,5.3,157964
Mangal Pandey,2005,"Biography, Drama, History, War",Ketan Mehta,Nothing from IMDB,"Aamir Khan, Rani Mukerji, Toby Stephens, Coral Beed, Ameesha Patel, Kirron Kher, Om Puri, Ben Nealon, Habib Tanvir, Varsha Usgaonkar","Mangal Pandey - The Rising is an epic tale of friendship, betrayal, love and sacrifice set against the backdrop of what the British called the sepoy mutiny but which for the Indians was the First War of Independence. 'Company Raj' as it was known, had been plundering the country, treating the locals unjustly and causing widespread resentment. During a fierce battle in one of the Afghan wars that the Company fought in the mid-century, Mangal Pandey, the heroic sepoy, saves the life of his British commanding officer, William Gordon. Gordon is indebted to Mangal and a strong friendship develops between them, transcending consideration of rank and race. The friendship is soon challenged by the introduction of a new rifle called the Enfield. The new rifle has come with a new cartridge which is rumored to be coated with the grease of cow and pig fat. The new cartridge has to be bitten before it is loaded, which ignites anger and resentment among the Indian sepoys. The cow is sacred to the Hindus, the pig forbidden to the Muslims. Set in one of the most beautiful countries on earth, told across the divides of time, Mangal Pandey - The Rising tells the tale of friends, lovers and enemies, exploiters and exploited, and the growth and awareness of a man and a nation. It is a story of one man and his dream of freedom. This sweeping epic is based on real historical events, seen as a trigger for Indian independence.",['150'],"India, United Kingdom, United States","Hindi, Urdu, English",,6.5,346457
Sri Manjunatha,2001,"Drama, Family, History, Musical",K. Raghavendra Rao,Nothing from IMDB,"Arjun Sarja, Chiranjeevi, Soundarya, Meena, Ambarish, Yamuna, Sumalatha, Brahmanandam, Tanikella Bharani, Anandavardhan",,['152'],India,"Telugu, Kannada",,7.1,249783
Husband Material,2018,"Comedy, Drama, Romance",Anurag Kashyap,Kanika Dhillon,"Taapsee Pannu, Abhishek Bachchan, Vicky Kaushal, Jasmin Bajwa, Ashnoor Kaur, Swairaj Sandhu, Neelu Kohli, Poonam Shah, Priyanka Shah, Sukhmani Sadana","Rumi and Vicky are lovebirds, but while Rumi is trying to convince her parents to let her marry her true love, Vicky is commitment-phobic and thinking of anything but marriage. In comes Robbie, a very well-settled NRI who falls for Rumi. With whom will she decide to settle down?",['156'],India,Hindi,,6.9,5474036
Mann - Soul's Heart,1999,"Drama, Romance",Indra Kumar,Nothing from IMDB,"Aamir Khan, Manisha Koirala, Sharmila Tagore, Deepti Bhatnagar, Dalip Tahil, Anil Kapoor, Rani Mukerji, Neeraj Vora, Satyendra Kapoor, Anant Mahadevan","Karan Dev Singh and Priya Verma are to get married to their respective partners but before this could happen Karan who is a flirt manages to meet with Priya on a cruise that hails from Singapore to India. They meet, fight, befriend each other and eventually fall in love fully well knowing that their life partners are waiting. When it is time for their departure they agree to go about their lives without communicating with each other and promises to meet after a year. When it is time for them to meet Priya meets with a road accident which prevents them from meeting.",['160'],India,Hindi,,6.1,206921
Manorama: Six Feet Under,2007,"Crime, Drama, Mystery, Thriller",Navdeep Singh,Nothing from IMDB,"Abhay Deol, Gul Panag, Raima Sen, Sarika Thakur, Kulbhushan Kharbanda, Vinay Pathak, Poonam Gibson, Yana Gupta, Brijendra Kala, Jogi Mallang","Rajasthan-based Satyaveer Singh Randhawa works as a Junior Engineer with Lahkot Municipality's Public Works Department and lives a middle-class lifestyle with his wife, Nimmi, and son, Raju. The region faces drought and extreme temperatures, with the local Irrigation Minister, P.P. Rathore, making tall promises of diverting water from Haryana and Punjab via a canal that is being constructed on a controversial site. Satyeveer also authored a fictional novel 'Manorama' that sold only about 200 copies. So dismayed was he with this that he decided to not even keep a copy for his private library. To make matters worse he accepts a motorbike from Seema Constructions as a bribe, is apprehended, and suspended pending an inquiry. Now out of a job, he is approached by Manorama Rathore, the wife of the Irrigation Minister, to collect evidence that her husband is having an extra-marital affair for a fee of Twenty thousand rupees. Satyaveer accepts this offer little knowing that he will soon be thrust into a web of lies and deceit, which will not only get him in the bad books of Rathore, assaulted by his goons, but also implicate him in the murder of two lovers, Sameera, and Dr. Anil Poddar, compounded all the more by the sudden death of Manorama and the disappearance of an orphan named Deepti.",['137'],India,Hindi,,7.5,920464
Manto,2018,"Biography, Drama",Nandita Das,Nandita Das,"Nawazuddin Siddiqui, Rasika Dugal, Tahir Raj Bhasin, Nazma Ali Shaikh, Ashwini Giri, Neeraj Sood, Purab Kohli, Swanand Kirkire, Chittaranjan Tripathy, Vihaan Das Maskara","The film follows the most tumultuous four years in the life of Manto and that of the two countries he inhabits - India and Pakistan. In Bombay's seedy-shiny film world, Manto and his stories are widely read and accepted. But as sectarian violence engulfs the nation, Manto makes the difficult choice of leaving his beloved Bombay. In Lahore, he finds himself bereft of friends and unable to find takers for his writings. His increasing alcoholism leads him into a downward spiral. Through all of this, he continues to write prolifically, without dilution. This is the tale of two emerging nations, two faltering cities, and one man who tries to make sense of it all.",['112'],"India, France, United States","Hindi, Urdu",,7.3,6923462
Mardaani,2014,"Action, Crime, Drama, Thriller",Pradeep Sarkar,Nothing from IMDB,"Rani Mukerji, Jisshu Sengupta, Anant Vidhaat, Mona Ambegaonkar, Anil George, Aman Uppal, Mikhail Yawalkar, Tahir Raj Bhasin, Priyanka Sharma, Avneet Kaur","India is the world's hub for child sex trafficking. Shivani Shivaji Roy, Senior Inspector, Crime Branch, Mumbai Police, sets out to confront the mastermind behind a child trafficking mafia, who makes the mistake of kidnapping and smuggling a teenage girl, Pyari. What follows is a cat and mouse game between a fearless cop and a young and ruthless mafia kingpin in a war which is very personal.",['113'],India,"Hindi, English",,7.3,3495000
Mardaani 2,2019,"Action, Crime, Drama, Thriller",Gopi Puthran,Gopi Puthran,"Rani Mukerji, Sunny Hinduja, Shruti Bapna, Rajesh Sharma, Jisshu Sengupta, Avneet Kaur, Vikram Singh Chauhan, Vishal Jethwa, Pariva Pranati, Dino James","A 21-year old boy named Sunny (Vishal Jethwa), comes to the city on a murder contract. But he also has a penchant for sexually assaulting and murdering young girls. When he locks horns with Shivani Shivaji Roy (Rani Mukerji), the newly appointed Chief of the city police, a thrilling cat and mouse hunt begins. Will Shivani manage to nab Sunny, or does she end up being one of his many victims?",['103'],India,"Hindi, Rajasthani",,7.3,5668770
Mard Ko Dard Nahin Hota,2018,"Action, Comedy, Drama",Vasan Bala,Nothing from IMDB,"Abhimanyu Dasani, Radhika Madan, Mahesh Manjrekar, Gulshan Devaiah, Shweta Basu Prasad, Jimit Trivedi, Sartaaj Kakkar, Riva Arora, Dhruvansh Solanki, Elena Kazan",,['134'],India,"Hindi, English, Marathi, Malayalam",,7.3,8055888
Margarita with a Straw,2014,Drama,"Shonali Bose, Nilesh Maniyar","Shonali Bose, Nilesh Maniyar, Atika Chohan","Kalki Koechlin, Revathi, Sayani Gupta, Hussain Dalal, Tenzing Dalha, Kuljeet Singh, Malhar Khushu, William Moseley, Jose Rivera, Shuchi Dwivedi",,['100'],India,"Hindi, English",,7.2,2929690
Marudhar Express,2019,"Drama, Romance",Vishal Mishra,Nothing from IMDB,"Kunaal Roy Kapur, Tara-Alisha Berry, Rajesh Sharma, Gaurav Dixit, Saurabh Awasthi, Neetu Pandey, Deepika Amin, Seema Deo, Ramesh Deo, Amit Kumar Bhagat","Marudhar is the son of his tyrant father, Ashok Pandey. Straight as an arrow and boring as an oyster, Marudhar trudges along in his life, one hopeless day after the other. But Ashok has marriage plans for him and he won't have no for an answer. What follows is a comedy of ridiculous proportions as Marudhar marries the sweet and pretty Chitra from Lucknow. With no experience in dealing with women, let alone a wife, Marudhar embarks on an emotional and equally hilarious journey as he tries to find his feet amidst love, life and family.",['106'],India,Hindi,,4.8,7871054
Akashiya Santa no Shijô Saidai no Christmas Present Show 2015,2015,Talk-Show,Nothing from IMDB,Nothing from IMDB,"Sanma Akashiya, Akiko Yagi, Shôji Murakami, Bannai Matsuo",,['120'],Japan,Japanese,,,5259648
Mashaal,1984,"Action, Drama, Family",Yash Chopra,Nothing from IMDB,"Anil Kapoor, Dilip Kumar, Waheeda Rehman, Rati Agnihotri, Amrish Puri, Saeed Jaffrey, Mohan Agashe, Vikas Anand, Avtar Gill, Gulshan Grover","MASHAAL is a story about Vinod (Dilip Kumar) an honest, fearless editor of an outspoken newspaper, Raja (Anil Kapoor) a man from the slums who takes to black marketing to make his living and Vardhan (Amrish Puri) who is a powerful and respected figure of the city whose cloak of respectability hid all the social evils. In an attempt to combat Vardhan, life ends up differently for Vinod and Raja.",['162'],India,Hindi,,7.2,85912
Masti,2004,"Comedy, Crime, Mystery, Thriller",Indra Kumar,Nothing from IMDB,"Ajay Devgn, Vivek Oberoi, Aftab Shivdasani, Riteish Deshmukh, Lara Dutta, Amrita Rao, Tara Sharma, Genelia Deshmukh, Archana Puran Singh, Satish Shah","A murder is committed in a town in India and the Police ask a senior policeman to deal with his matter. His name is Sikanker and he begins his investigations and after doing so, he finds that he has three suspects. Three men, who are all married, but have been involved in seducing a woman named Monica. The three men are Amar, Prem, and Meet, who all claim their innocence - but in Sikander's books - they are all guilty until they prove themselves innocent. How can they prove themselves innocent, when their very wives will refuse to speak up on their behalf?",['166'],India,Hindi,,6.2,406977
Mastizaade,2016,Comedy,Milap Zaveri,Nothing from IMDB,"Tusshar Kapoor, Vir Das, Sunny Leone, Govardhan Asrani, Shaad Randhawa, Suresh Menon, Sushmita Mukherjee, Riteish Deshmukh, Harshada Kulkarni, Rina Charaniya",,['119'],India,Hindi,,2.4,3726012
The Maze Runner,2014,"Action, Mystery, Sci-Fi, Thriller",Wes Ball,Nothing from IMDB,"Dylan O'Brien, Aml Ameen, Ki Hong Lee, Blake Cooper, Thomas Brodie-Sangster, Will Poulter, Dexter Darden, Kaya Scodelario, Chris Sheffield, Joe Adler","Awakening in an elevator, remembering nothing of his past, Thomas emerges into a world of about thirty teenage boys, all without past memories, who have learned to survive under their own set of rules in a completely enclosed environment, subsisting on their own agriculture and supplies. With a new boy arriving every thirty days, the group has been in ""The Glade"" for three years, trying to find a way to escape through the Maze that surrounds their living space (patrolled by cyborg monsters named 'Grievers'). They have begun to give up hope when a comatose girl arrives with a strange note, and their world begins to change with the boys dividing into two factions: those willing to risk their lives to escape and those wanting to hang onto what they've got and survive.",['113'],"United Kingdom, United States",English,,6.8,1790864
Maze Runner: The Death Cure,2018,"Action, Adventure, Sci-Fi, Thriller",Wes Ball,Nothing from IMDB,"Dylan O'Brien, Ki Hong Lee, Kaya Scodelario, Thomas Brodie-Sangster, Dexter Darden, Will Poulter, Jacob Lofland, Rosa Salazar, Giancarlo Esposito, Patricia Clarkson","In the epic finale to The Maze Runner Saga, Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary last city, a WCKD controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get the answers to the questions the Gladers have been asking since they first arrived in the maze. Will Thomas and the crew make it out alive? Or will Ava Paige get her way?",['143'],United States,English,,6.2,4500922
Maze Runner: The Scorch Trials,2015,"Action, Adventure, Sci-Fi, Thriller",Wes Ball,Nothing from IMDB,"Dylan O'Brien, Ki Hong Lee, Kaya Scodelario, Thomas Brodie-Sangster, Dexter Darden, Alexander Flores, Jacob Lofland, Rosa Salazar, Giancarlo Esposito, Patricia Clarkson","The second chapter of the epic ""Maze Runner"" saga. Thomas (Dylan O'Brien) and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD's vastly superior forces and uncover its shocking plans for them all.",['131'],United States,English,,6.3,4046784
Meeruthiya Gangsters,2015,"Comedy, Crime",Zeishan Quadri,Nothing from IMDB,"Jaideep Ahlawat, Aakash Dahiya, Jatin Sarna, Shadab Kamal, Chandrachoor Rai, Vansh Bhardwaj, Nushrratt Bharuccha, Sanjay Mishra, Mukul Dev, Brijendra Kala",,['129'],India,Hindi,,7.0,4117066
Memories of Murder,2003,"Crime, Drama, Mystery, Thriller",Bong Joon Ho,Nothing from IMDB,"Song Kang-ho, Kim Sang-kyung, Kim Roe-ha, Jae-ho Song, Byun Hee-Bong, Ko Seo-hie, Ryu Tae-ho, Park No-shik, Park Hae-il, Jeon Mi-seon","1986. In a rural district of South Korea, two women have been recently raped and murdered. Working on the case are detectives Park Doo-man and Cho Yong-koo. Their efforts are impeded by some sloppy crime scene procedure by the police. Their methods of solving cases are also quite basic, essentially amounting to beating confessions out of suspects. All this leads to nothing and the police chief brings in a more sophisticated and intelligent detective from Seoul, Seo Tae-yoon. With his arrival the methods improve but they still don't have the killer. Then another woman is found murdered and a pattern emerges.",['131'],South Korea,"Korean, English",,8.1,353969
