Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Procession of Memories,1973,"Action, Drama, Musical, Romance",Nasir Hussain,Nothing from IMDB,"Dharmendra, Zeenat Aman, Vijay Arora, Imtiaz Khan, Ravindra Kapoor, Satyendra Kapoor, Nasir Khan, Shyam Kumar, M.B. Shetty, Ajit Khan","Shankar (Dharmendra), Vijay (Vijay Arora), and Ratan (Tariq) are three brothers. On their father's birthday, their mother taught them a song titled ""Yaadon Ki Baaraat"" which they held dearly to their hearts. One day, the boys' father witnessed a robbery by Shakaal (Ajit), and his henchmen. To protect their identity, Shakal decided to kill the boys' father before he could go to the police. So one night, Shakaal and his men storm into the boys' father's room and kill both their parents. Shankar and Vijay witness the act and flee. They make their way to a passing train, where Shankar is separated from Vijay. Several years pass and the boys have grown up. Shankar is haunted by the memory of his parents' murder and is now joined by his friend Usman on a crime spree around the city. Vijay was adopted by a fairly wealthy man who is the grounds keeper to the love of his life, Sonita (Zeenat Aman) And Ratan, was raised by the boys' maid, and changed his name to Monto. With his new identity, Monto started a band and does gigs a hotels for a living. Their only hope of reuniting is by remembering the song their mother had taught them... Yaadon Ki Baaraat.",['164'],India,Hindi,,7.3,70935
Yakeen,1969,"Action, Crime, Romance, Thriller, Mystery",Brij,Nothing from IMDB,"Dharmendra, Sharmila Tagore, David Abraham, Kamini Kaushal, Anwar Hussain, Asit Kumar Sen, Brahm Bhardwaj, Gautam Mukherjee, Helen, Vinod Sharma","Police officer Rajesh is an expert in explosives and chemicals. He lives with his dog and his cook, and has a love interest in Rita. The department in which Rajesh works discovers that people are interested in stealing information about explosives from them, and start to guard against such an attack, but Rajesh is kidnapped and taken abroad. The kidnappers keep Rajesh imprisoned and send a look-alike, Jackoss, back to India to deceive the department. Jackoss is a non-Indian with blue eyes and a voice different from Rajesh's. To deceive Rajesh's department, he uses contact lenses and tells them that he lost his voice in the kidnapping. Rita believes him and accepts him as Rajesh, although she has some misgivings. Rajesh's dog and cook realise what has happened, so Jackoss kills them so they can't expose him. The authorities are also less trusting and do not allow Jackoss to enter the high-security zone until some other criminals help Jackoss to convince the authorities of his identity. Meanwhile Rajesh escapes and makes his way back to India. Jackoss had plans to blow up a laboratory, but Rajesh reaches it on time and foils his plan. After killing Jackoss, Rajesh marries Rita.",['138'],India,Hindi,,6.7,158375
Yuvraaj,1979,"Action, Adventure, Drama, Fantasy, Romance",Ramanna T.R.,K.B. Pathak,"Vinod Khanna, Neetu Singh, Kabir Bedi, Aruna Irani, Ranjeet Bedi, Indrani Mukherjee, Agha, Jagdeep, Sanjana, Jayamalini","The Samrat of Suryadesh, Suryadev, travels to Pushpapuri in order to wed Rajkumari Nandini, but instead ends up getting married to her maid, Meenakshi, much to the chagrin of Nandini. Shortly thereafter a son, Vikramdev, is born to Meenakshi, and Nandini plots with a sorcerer, Mahendra, who turns Suryadev and Meenakshi into a pearl necklace, and a beggar respectively, while he takes on the guise of Suryadev himself, declares that Vikramdev and Meenakshi are dead, weds Nandini, and subsequently announces that they are parents of a daughter, Pallavi, who is actually his biological daughter from a previous marriage. Years later, Vikramdev surfaces, he was raised by elephants in the jungles, rescues Pallavi, who teaches him to read, speak, and write, both fall in love and get married. Then Vikramdev sets out to search for his biological parents, finds his mother, takes back his kingdom by exposing Mahendra and Nandini, while Nandini is killed, Mahendra is imprisoned. Then he and Pallavi set out to find a way to bring back Suryadev to life - not realizing that both their lives will be shattered when Vikramdev will age instantly and Pallavi will turn into stone.",['154'],India,Hindi,,4.9,360225
Zara Hatke Zara Bachke,2023,"Comedy, Drama, Family, Romance",Laxman Utekar,Nothing from IMDB,"Vicky Kaushal, Sara Ali Khan, Inaamulhaq, Sushmita Mukherjee, Neeraj Sood, Rakesh Bedi, Sharib Hashmi, Akash Khurana, Kanupriya Pandit, Anubha Fatehpuria","The film's about Kapil and Somya, a happily married couple from Indore who lives in a joint family and decides to get a divorce one fine day. Things don't go as planned as their family gets to know of it, and thus begins a comedy of errors.",['132'],India,Hindi,,6.4,15576460
10 Things I Hate About You,1999,"Comedy, Drama, Romance",Gil Junger,Nothing from IMDB,"Heath Ledger, Julia Stiles, Joseph Gordon-Levitt, Larisa Oleynik, David Krumholtz, Andrew Keegan, Susan May Pratt, Gabrielle Union, Larry Miller, Daryl Mitchell","Adapted from William Shakespeare's play ""The Taming of the Shrew,"" 10 Things I Hate About You starts off with Cameron, new student at Padua High, sitting in the office of the quirky guidance counselor Ms. Perky. He is then shown around the school by Michael, who will become his best friend. During his tour is when Cameron first sees Bianca Stratford, a beautiful sophomore with one problem: she isn't allowed to date. And neither is her ""shrew"" sister, Katarina, a senior who loves indie rock and feminist prose and hates conformity. But Kat and Bianca's father alters his house rule: now, Bianca can date... as long as Kat has a date, too. Now, in order for Cameron to date Bianca, he has to find someone to date Kat. So Michael helps him enlist the help of pretty-boy/jerk/model Joey Donner, tricking him into thinking that *he* will get to take Bianca out if he pays someone to take out Kat. His choice: Patrick Verona, a bad-boy with a mysterious reputation--some say he ate a live duck once, others that he lit a state trooper on fire, and even more claim that he had a brief porn career. Will Patrick win Kat's heart? Will Cameron win Bianca's? Or will everything hit the fan...?",['97'],United States,"English, French",,7.3,147800
10 Years,2011,"Comedy, Drama, Romance",Jamie Linden,Jamie Linden,"Channing Tatum, Jenna Dewan, Justin Long, Max Minghella, Oscar Isaac, Chris Pratt, Ari Graynor, Daniel Scott Lumpkin Jr., Lily Lumpkin, Scott Porter",,['110'],United States,English,,6.1,1715873
"10,000 BC",2008,"Action, Adventure, Drama, Fantasy, History",Roland Emmerich,"Roland Emmerich, Harald Kloser","Steven Strait, Camilla Belle, Cliff Curtis, Joel Virgel, Affif Ben Badra, Mo Zinal, Nathanael Baring, Mona Hammond, Marco Khan, Reece Ritchie","A pseudo-orphaned semi-outcast since his father left his mammoth hunting tribe on a secret, prophecy-related mission, D'Leh grows up as protégé of master hunter Tic'Tic. Putting truth first, he sacrifices his cheater chance to win status and the charmed girl Evolet, who thus falls to his rival-buddy Ka'Ren. The couple is among the captives taken by horse-riding slave-hunters, but D'Leh takes charge of an epic rescue mission that follows the caravan all the way to the pyramid building site of a 'living god'. By winning the support of a people he impressed on the way thanks to a saber-tooth he once saved and secretly forging a slave rise, he bids for his people's liberation.",['109'],"United States, South Africa",English,,5.1,443649
Ocean's Eleven,2001,"Crime, Thriller",Steven Soderbergh,Nothing from IMDB,"George Clooney, Cecelia Ann Birt, Paul L. Nolan, Carol Florence, Lori Galinski, Bernie Mac, Brad Pitt, Mark Gantt, Tim Perez, Elliott Gould","Danny Ocean wants to score the biggest heist in history. He combines an eleven member team, including Frank Catton, Rusty Ryan and Linus Caldwell. Their target? The Bellagio, the Mirage and the MGM Grand. All casinos owned by Terry Benedict. It's not going to be easy, as they plan to get in secretly and out with $150 million.",['116'],United States,"English, Italian, Mandarin",,7.7,240772
12 Strong,2018,"Action, Drama, History, War",Nicolai Fuglsig,Nothing from IMDB,"Chris Hemsworth, Michael Shannon, Michael Peña, Navid Negahban, Trevante Rhodes, Geoff Stults, Thad Luckinbill, Austin Hébert, Austin Stowell, Ben O'Toole","The True Story of the Army's Special Forces ""Green Berets"", who within weeks responded to the 9-11 attack. Green Berets, with the help of the 160th SOAR(A), took over the country and allowed other Special Forces and the rest of the conventional military to begin the more publicly visible war.",['130'],United States,"English, Dari, Russian, Spanish, Uzbek",,6.5,1413492
12 Years a Slave,2013,"Biography, Drama, History",Steve McQueen,Nothing from IMDB,"Chiwetel Ejiofor, Dwight Henry, Dickie Gravois, Bryan Batt, Ashley Dyke, Kelsey Scott, Quvenzhané Wallis, Cameron Zeigler, Tony Bentley, Scoot McNairy","Based on an incredible true story of one man's fight for survival and freedom. In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty personified by a malevolent slave owner, as well as unexpected kindnesses, Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon's chance meeting with a Canadian abolitionist will forever alter his life.",['134'],"United Kingdom, United States",English,,8.1,2024544
13 Eerie,2013,Horror,Lowell Dean,Christian Piers Betley,"Katharine Isabelle, Michael Shanks, Brendan Fehr, Brendan Fletcher, Nick Moran, Jesse Moss, Kristie Patterson, Michael Eisner, Lyndon Bray, Ryland Alexander","Forensics students arrive on an isolated island, much like a body farm, get to try out their CSI skills on a bunch of corpses under the watchful eye of their grumpy professor. The island used to house a state penitentiary where the authorities were experimenting on death row inmates and now the bodies won't stay still.",['87'],Canada,English,,4.5,2082152
13 Going on 30,2004,"Comedy, Fantasy, Romance",Gary Winick,"Josh Goldsmith, Cathy Yuspa","Jennifer Garner, Mark Ruffalo, Judy Greer, Andy Serkis, Kathy Baker, Phil Reeves, Sam Ball, Marcia DeBonis, Christa B. Allen, Sean Marquette","After total humiliation at her thirteenth birthday party, Jenna Rink wants to just hide until she's thirty. Thanks to some magic wishing dust, Jenna's prayer has been answered. With a knockout body, a dream apartment, a fabulous wardrobe, an athlete boyfriend, a dream job, and superstar friends, this can't be a better life. Unfortunately, Jenna realizes that this is not what she wanted. The only one that she needs is her childhood best friend, Matt, a boy that she thought destroyed her party. But when she finds him, he's a grown up, and not the same person that she knew.",['98'],United States,"English, Portuguese",,6.3,337563
1408,2007,"Fantasy, Horror, Mystery",Mikael Håfström,Nothing from IMDB,"John Cusack, Tony Shalhoub, Len Cariou, Isiah Whitlock Jr., Jasmine Jessica Anthony, Paul Birchard, Margot Leicester, Walter Lewis, Eric Meyers, David Nicholson","Author Mike Enslin specializes in paranormal investigations writing books along the line of the 10 best haunted hotels in America and so on. He receives an anonymous postcard in the mail telling him not to stay in room 1408 at the Dolphin Hotel in New York City. His attempts to make a reservation there are unsuccessful and he is told that it isn't available - ever. His research reveals that there have been a number of very strange deaths in that room dating as far back as the hotel's opening 95 years ago. The hotel is forced to accept him but the manager, Gerald Olin, begs him not to stay there. In his opinion, the room is evil and no one has ever been able to stay in there for more than an hour. Enslin scoffs at the warning and is soon in the room - from which he soon becomes desperate to leave.",['104'],United States,English,,6.8,450385
16 Blocks,2006,"Action, Drama, Thriller",Richard Donner,Richard Wenk,"Bruce Willis, Yasiin Bey, David Morse, Jenna Stern, Casey Sander, Cylk Cozart, David Zayas, Robert Racki, Patrick Garrow, Sasha Roiz","Jack Mosley, a burnt-out detective, is assigned the unenviable task of transporting a fast-talking convict from jail to a courthouse 16 blocks away. However, along the way he learns that the man is supposed to testify against Mosley's colleagues, and the entire NYPD wants him dead. Mosley must choose between loyalty to his colleagues and protecting the witness, and never has such a short distance seemed so long...",['102'],"United States, Germany","English, Spanish",,6.6,450232
Goodfellas,1990,"Biography, Crime, Drama",Martin Scorsese,Nothing from IMDB,"Robert De Niro, Ray Liotta, Joe Pesci, Lorraine Bracco, Paul Sorvino, Frank Sivero, Tony Darrow, Mike Starr, Frank Vincent, Chuck Low","Henry Hill might be a small time gangster, who may have taken part in a robbery with Jimmy Conway and Tommy De Vito, two other gangsters who might have set their sights a bit higher. His two partners could kill off everyone else involved in the robbery, and slowly start to think about climbing up through the hierarchy of the Mob. Henry, however, might be badly affected by his partners' success, but will he consider stooping low enough to bring about the downfall of Jimmy and Tommy?",['145'],United States,"English, Italian",,8.7,99685
2:22,2017,"Drama, Mystery, Romance, Sci-Fi, Thriller",Paul Currie,Nothing from IMDB,"Michiel Huisman, Teresa Palmer, Sam Reid, John Waters, Kerry Armstrong, Richard Davies, Maeve Dermody, Remy Hii, Simone Kessell, Mitchell Butel","A clever, rollercoaster thriller that centers on Dylan, an air-traffic controller who is given a jolt when he narrowly escapes being responsible for a mid-air collision between two passenger planes, caused by a mysterious blinding light that happened at 2:22. These strange occurrences continue and lead Dylan to meet Sarah, with whom he feels inexplicably linked. Together they discover uncanny similarities with their current predicament and a double murder committed a generation ago. With a grim fate looming, Dylan must solve the mystery of 2:22 to preserve a love whose second chance has finally come.",['98'],"Australia, United States",English,,5.7,1131724
21 & Over,2013,Comedy,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore","Miles Teller, Skylar Astin, Justin Chon, Sarah Wright, Jonathan Keltz, François Chau, Russell Hodgkinson, Daniel Booko, Russell Mercado, Josie Loren","When Straight-A college student Jeff Chang's two best friends take him out for his 21st birthday on the night before an important medical school interview, what was supposed to be a quick beer becomes a night of humiliation, over indulgence and utter debauchery.",['93'],United States,"English, Spanish",,5.8,1711425
21 & Over,2013,Comedy,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore","Miles Teller, Skylar Astin, Justin Chon, Sarah Wright, Jonathan Keltz, François Chau, Russell Hodgkinson, Daniel Booko, Russell Mercado, Josie Loren","When Straight-A college student Jeff Chang's two best friends take him out for his 21st birthday on the night before an important medical school interview, what was supposed to be a quick beer becomes a night of humiliation, over indulgence and utter debauchery.",['93'],United States,"English, Spanish",,5.8,1711425
21 Bridges,2019,"Action, Adventure, Crime, Drama, Mystery, Thriller",Brian Kirk,Nothing from IMDB,"Chadwick Boseman, Sienna Miller, J.K. Simmons, Stephan James, Taylor Kitsch, Keith David, Alexander Siddig, Louis Cancelmi, Victoria Cartagena, Gary Carr","Thrust into a citywide manhunt for a duo of cop killers, NYPD detective Andre Davis begins to uncover a massive conspiracy that links his fellow police officers to a criminal empire and must decide who he is hunting and who is actually hunting him. During the manhunt, Manhattan is completely locked down for the first time in its history - no exit or entry to the island including all 21 bridges.",['99'],"China, United States",English,,6.6,8688634
21,2008,"Crime, Drama, Thriller",Robert Luketic,Nothing from IMDB,"Jim Sturgess, Kevin Spacey, Kate Bosworth, Aaron Yoo, Liza Lapira, Jacob Pitts, Laurence Fishburne, Jack McGee, Josh Gad, Sam Golzari","Ben Campbell is a young, highly intelligent student at M.I.T. in Boston who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine with the desire to become a doctor, Ben learns that he cannot afford the $300,000 for the four to five years of schooling as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor Micky Rosa into a small but secretive club of five students, Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa in the skill of card counting at blackjack. Intrigued by the desire to make money, Ben joins his new friends on secret weekend trips to Las Vegas where, using their skills of code talk and hand signals, they have Ben make hundreds of thousands of dollars in winning blackjack at casino after casino. Ben only wants to make enough money for the tuition to Harvard and then back out. But as fellow card counter Jill Taylor predicts, Ben becomes corrupted by greed and his arrogance at winning which lets his feelings get in the way, and it also puts Professor Rosa, as well as the group, on the radar of a brutal casino security enforcer named Cole Williams, who holds a personal grudge of some kind against Rosa which threatens to undo everything the students have learned and earned.",['123'],United States,English,,6.8,478087
24 Hours to Live,2017,"Action, Sci-Fi, Thriller",Brian Smrz,"Ron Mita, Jim McClain, Zach Dean","Ethan Hawke, Qing Xu, Paul Anderson, Rutger Hauer, Tyrone Keogh, Nathalie Boltt, Liam Cunningham, Jeremy Yong, Susan Ling Young, Hakeem Kae-Kazim","Making a rare foray into rock 'em, sock 'em action territory, Hawke plays C.I.A. Agent Travis Conrad, who sacrifices everything for his employers, including his family and, ultimately, his own life. No sooner has he shuffled off this mortal coil, though, than he finds himself mysteriously resurrected for one last mission that's timed to last exactly twenty-four hours. Once the countdown clock embedded in his arm reaches zero, he'll once again nod off into an eternal slumber if he hasn't completed his task. Before that happens, expect him to wreak bloody havoc on his targets and his former C.I.A. minders.",['93'],"South Africa, China, United States","English, Chinese",,5.8,5442456
24 Hours to Live,2017,"Action, Sci-Fi, Thriller",Brian Smrz,"Ron Mita, Jim McClain, Zach Dean","Ethan Hawke, Qing Xu, Paul Anderson, Rutger Hauer, Tyrone Keogh, Nathalie Boltt, Liam Cunningham, Jeremy Yong, Susan Ling Young, Hakeem Kae-Kazim","Making a rare foray into rock 'em, sock 'em action territory, Hawke plays C.I.A. Agent Travis Conrad, who sacrifices everything for his employers, including his family and, ultimately, his own life. No sooner has he shuffled off this mortal coil, though, than he finds himself mysteriously resurrected for one last mission that's timed to last exactly twenty-four hours. Once the countdown clock embedded in his arm reaches zero, he'll once again nod off into an eternal slumber if he hasn't completed his task. Before that happens, expect him to wreak bloody havoc on his targets and his former C.I.A. minders.",['93'],"South Africa, China, United States","English, Chinese",,5.8,5442456
25th Hour,2002,Drama,Spike Lee,Nothing from IMDB,"Edward Norton, Philip Seymour Hoffman, Barry Pepper, Rosario Dawson, Anna Paquin, Brian Cox, Tony Siragusa, Levani, Tony Devon, Misha Kuznetsov","The 25th Hour depicts the last day of freedom for a young man before he begins serving a seven-year jail term for drug dealing. Prowling through the city until dawn with his two close male friends and his girlfriend, he is forced to re-examine his life and how he got himself into his predicament, which leads to a shocking, disturbing finale.",['135'],United States,English,,7.6,307901
3:10 to Yuma,2007,"Action, Crime, Drama, Western",James Mangold,Nothing from IMDB,"Russell Crowe, Christian Bale, Logan Lerman, Dallas Roberts, Ben Foster, Peter Fonda, Vinessa Shaw, Alan Tudyk, Luce Rains, Gretchen Mol","Rancher Dan Evans heads into Bisbee to clear up issues concerning the sale of his land when he witnesses the closing events of a stagecoach robbery led by famed outlaw Ben Wade. Shortly thereafter, Wade is captured by the law in Bisbee and Evans finds himself one of the escorts who will take Wade to the 3:10 to Yuma train in Contention for the reward of $200. Evans' effort to take Wade to the station is in part an effort to save his land but also part of an inner battle to determine whether he can be more than just a naive rancher in the eyes of his impetuous and gun slinging son William Evans. The transport to Contention is hazardous and filled with ambushes by Indians, pursuits by Wade's vengeful gang and Wade's own conniving and surreptitious demeanor that makes the ride all the more intense.",['122'],United States,"English, Chinese",,7.6,381849
41,2012,"Drama, Sci-Fi",Glenn Triggs,Glenn Triggs,"Chris Gibson, Dafna Kronental, David Macrae, Shane Lee, Keith Gordon, Nick Antoniades, Menik Gooneratne, Glen Hancox, Robert Plazek, Dillon Becker",,['80'],Australia,English,,6.2,2319739
47 Meters Down,2017,"Horror, Mystery, Thriller",Johannes Roberts,"Johannes Roberts, Ernest Riera","Mandy Moore, Claire Holt, Chris Johnson, Yani Gellman, Santiago Segura, Matthew Modine, Mayra Juarez, Axel Mansilla","Two sisters are exploring the deep blue sea until something goes wrong. As they submerge 47m they encounter a creature that only wants flesh and blood. As they fight their way back to the top, they shortly run out of oxygen. With only an hour left they're not only racing against time they are racing against life and death.",['89'],"United Kingdom, United States","Tamil, Telugu, English, Spanish",,5.6,2932536
47 Ronin,2013,"Action, Drama, Fantasy",Carl Rinsch,Nothing from IMDB,"Keanu Reeves, Hiroyuki Sanada, Kô Shibasaki, Tadanobu Asano, Min Tanaka, Jin Akanishi, Masayoshi Haneda, Hiroshi Sogabe, Takato Yonemoto, Hiroshi Yamada","While hunting in the forest, Lord Asano of Ako and his samurai find a young half-breed and take him with them to live in the castle. Several years later, Lord Asano holds a tournament to welcome the Shogun to Ako. The night after the tournament, Lord Asano is bewitched into hurting Lord Kira of Nagato, and is punished into committing seppuku by the Shogun. Realizing that it was a Lord Kira's evil plot, the samurais and the half-breed sets out for revenge against the Shogun's order.",['128'],"United States, United Kingdom, Japan, Hungary","English, Japanese",,6.2,1335975
47 Ronin,2013,"Action, Drama, Fantasy",Carl Rinsch,Nothing from IMDB,"Keanu Reeves, Hiroyuki Sanada, Kô Shibasaki, Tadanobu Asano, Min Tanaka, Jin Akanishi, Masayoshi Haneda, Hiroshi Sogabe, Takato Yonemoto, Hiroshi Yamada","While hunting in the forest, Lord Asano of Ako and his samurai find a young half-breed and take him with them to live in the castle. Several years later, Lord Asano holds a tournament to welcome the Shogun to Ako. The night after the tournament, Lord Asano is bewitched into hurting Lord Kira of Nagato, and is punished into committing seppuku by the Shogun. Realizing that it was a Lord Kira's evil plot, the samurais and the half-breed sets out for revenge against the Shogun's order.",['128'],"United States, United Kingdom, Japan, Hungary","English, Japanese",,6.2,1335975
5 to 7,2014,"Comedy, Drama, Romance",Victor Levin,Victor Levin,"Anton Yelchin, Bérénice Marlohe, David Shannon, Lambert Wilson, Amina Robinson, Milo Mungier Jacob, Brune de Drueille Senecterre, Alan Gilbert, Julian Bond, Daniel Boulud","In New York, an aspiring novelist has a cinq-a-sept affair with the beautiful wife of a French diplomat. Cultures, world views, personal ethics and dietary preferences clash as love deepens, with remarkable results. Romance, drama and comedy.",['95'],United States,"English, French",,7.1,2486678
